,aeropuer-aemet
36817,17.017172
36818,-15.91775
36819,8.62467
36820,247.4299
36821,592.34894
36822,811.4132
36823,883.96906
36824,942.66736
36825,895.53107
36826,612.0296
36827,492.23514
36828,337.6328
36829,158.53499
36830,97.934875
36831,70.07208
36832,67.75892
36833,37.58796
36834,-71.78776
36835,-15.091401
36836,25.930973
36837,-5.39054
36838,-10.362893
36839,-3.5603738
36840,-11.246378
36841,-26.120802
36842,10.83792
36843,248.81702
36844,550.0002
36845,708.3189
36846,865.5126
36847,916.80255
36848,913.61005
36849,847.4719
36850,610.824
36851,521.2657
36852,344.80783
36853,83.80894
36854,83.64592
36855,47.552155
36856,28.191673
36857,21.364157
36858,7.9907365
36859,8.374769
36860,12.878898
36861,9.038867
36862,11.644645
36863,16.867458
36864,21.392998
36865,28.05145
36866,179.12117
36867,490.46832
36868,647.9692
36869,760.98236
36870,860.88367
36871,892.66046
36872,761.89954
36873,496.5435
36874,350.1137
36875,307.69656
36876,87.37769
36877,99.11972
36878,-22.33757
36879,-6.473713
36880,-14.539218
36881,18.6306
36882,37.350506
36883,48.56607
36884,-10.397572
36885,27.174868
36886,115.116425
36887,89.79072
36888,107.402115
36889,147.52852
36890,216.70598
36891,472.91742
36892,666.09546
36893,708.0571
36894,704.9256
36895,810.2853
36896,766.1411
36897,583.0997
36898,439.75482
36899,255.96101
36900,77.73416
36901,65.57407
36902,22.47261
36903,-59.68394
36904,-11.426947
36905,-17.392828
36906,-10.016251
36907,-58.60557
36908,8.972431
36909,-75.25567
36910,-9.52956
36911,-14.637623
36912,-6.2374086
36913,-18.094421
36914,113.30935
36915,428.79883
36916,648.8527
36917,814.2788
36918,883.46014
36919,891.8196
36920,682.1155
36921,551.88165
36922,448.8016
36923,306.54718
36924,147.5359
36925,49.608204
36926,21.867863
36927,15.068601
36928,71.55499
36929,47.116077
36930,-1.0750916
36931,-37.28463
36932,-57.979023
36933,-0.7899705
36934,-3.1946154
36935,12.669322
36936,20.58422
36937,7.657727
36938,192.70406
36939,515.1116
36940,647.93585
36941,741.6476
36942,818.20886
36943,831.0059
36944,661.9679
36945,524.8443
36946,310.38943
36947,124.578445
36948,37.234093
36949,13.03802
36950,-18.891594
36951,16.998966
36952,23.023302
36953,61.400326
36954,10.295814
36955,41.961716
36956,65.41218
36957,87.919075
36958,85.00376
36959,85.337425
36960,105.34702
36961,79.40528
36962,236.59938
36963,862.2417
36964,886.6887
36965,837.7778
36966,572.81537
36967,556.52716
36968,388.96884
36969,150.98851
36970,96.00912
36971,73.34793
36972,79.837875
36973,50.531334
36974,60.568817
36975,92.10501
36976,22.53722
36977,85.02461
36978,58.335182
36979,-3.9249816
36980,-13.579414
36981,12.802034
36982,5.071215
36983,141.79388
36984,413.53995
36985,687.43365
36986,817.4416
36987,884.33356
36988,855.34314
36989,836.1439
36990,551.07825
36991,428.97153
36992,266.42627
36993,143.3298
36994,84.76498
36995,72.47382
36996,8.9035425
36997,3.450683
36998,1.2493424
36999,-24.593151
37000,17.57658
37001,3.9026127
37002,3.9329176
37003,-17.646326
37004,-6.724925
37005,-8.304024
37006,-4.6198196
37007,120.97439
37008,461.28543
37009,627.3834
37010,721.9742
37011,823.42975
37012,908.47784
37013,670.0779
37014,456.63702
37015,475.497
37016,283.07684
37017,79.60397
37018,92.81672
37019,29.421453
37020,27.331343
37021,25.48337
37022,6.703136
37023,-2.543
37024,-34.470722
37025,13.322279
37026,30.62242
37027,33.78647
37028,62.22437
37029,36.527596
37030,109.532936
37031,252.32303
37032,464.14078
37033,783.7533
37034,819.8753
37035,856.9977
37036,876.91974
37037,896.34344
37038,480.848
37039,518.5993
37040,272.258
37041,24.707642
37042,87.49325
37043,40.99821
37044,42.204884
37045,41.514244
37046,-2.1061788
37047,-23.238605
37048,26.1812
37049,63.204506
37050,52.755672
37051,-5.8173685
37052,232.9421
37053,466.0744
37054,638.323
37055,757.86035
37056,806.64484
37057,895.10504
37058,904.2219
37059,517.72437
37060,572.19244
37061,399.38855
37062,162.77066
37063,110.98955
37064,87.14631
37065,92.20449
37066,84.77842
37067,91.235245
37068,71.524055
37069,99.73356
37070,42.058693
37071,71.608444
37072,48.53448
37073,35.883602
37074,70.67812
37075,90.45212
37076,107.62051
37077,366.61337
37078,678.9717
37079,785.95593
37080,886.9263
37081,915.26526
37082,941.31274
37083,659.8264
37084,592.738
37085,408.0536
37086,163.65907
37087,164.04243
37088,89.42827
37089,47.598534
37090,87.21701
37091,-9.308515
37092,37.05402
37093,84.398125
37094,84.32935
37095,90.85831
37096,14.309194
37097,92.96309
37098,27.547327
37099,299.41888
37100,466.82806
37101,723.44434
37102,861.3253
37103,882.55164
37104,927.7806
37105,854.67834
37106,624.42365
37107,547.7828
37108,298.05722
37109,190.96521
37110,116.50401
37111,-13.530749
37112,-42.568237
37113,-2.4254968
37114,-9.656904
37115,-8.781935
37116,21.945282
37117,-36.441032
37118,-21.117754
37119,81.64772
37120,86.885345
37121,79.703636
37122,95.70495
37123,157.93721
37124,550.3004
37125,634.77594
37126,693.6991
37127,767.14655
37128,785.77423
37129,775.65717
37130,517.9761
37131,465.25192
37132,332.45383
37133,81.05747
37134,9.011159
37135,1.5249768
37136,-27.866808
37137,-80.21702
37138,-70.09707
37139,73.42585
37140,92.58946
37141,116.89697
37142,75.267426
37143,89.256714
37144,74.543106
37145,18.772558
37146,191.63016
37147,297.11163
37148,519.6512
37149,821.348
37150,971.6299
37151,1006.65643
37152,993.13745
37153,874.0068
37154,788.37787
37155,602.2254
37156,487.18976
37157,148.87114
37158,86.011635
37159,91.476234
37160,84.565414
37161,68.501816
37162,72.030914
37163,46.33458
37164,53.767574
37165,72.53666
37166,80.101265
37167,74.08354
37168,39.962643
37169,44.455704
37170,182.47595
37171,580.92523
37172,812.575
37173,914.4312
37174,918.7301
37175,736.29584
37176,806.45496
37177,653.7349
37178,499.1488
37179,189.26775
37180,128.18385
37181,107.320435
37182,105.47648
37183,45.25795
37184,59.34487
37185,3.34378
37186,94.49816
37187,78.83473
37188,84.80573
37189,72.71299
37190,30.977772
37191,156.30435
37192,331.17596
37193,566.81305
37194,666.1707
37195,874.0643
37196,937.6242
37197,925.27844
37198,757.32214
37199,710.8473
37200,478.34515
37201,409.46753
37202,145.98148
37203,94.89123
37204,97.90009
37205,93.378174
37206,75.23305
37207,74.23523
37208,16.87117
37209,59.30248
37210,36.335358
37211,69.5779
37212,33.249115
37213,87.632996
37214,-19.836615
37215,165.2946
37216,344.76974
37217,588.12805
37218,764.0854
37219,780.5104
37220,797.2212
37221,803.55444
37222,765.27924
37223,706.4433
37224,509.17386
37225,317.03348
37226,85.229095
37227,30.206108
37228,48.704594
37229,37.185276
37230,-0.94394267
37231,-1.9497977
37232,46.050217
37233,65.92682
37234,68.82631
37235,25.24894
37236,25.24894
37237,53.01119
37238,13.197824
37239,110.17094
37240,309.6757
37241,603.6262
37242,706.7578
37243,776.3532
37244,885.10986
37245,935.68964
37246,761.002
37247,694.96075
37248,530.1096
37249,426.13284
37250,114.32224
37251,109.15411
37252,112.339134
37253,109.75932
37254,119.39664
37255,105.44395
37256,8.885978
37257,68.98772
37258,-10.98678
37259,8.171162
37260,51.587788
37261,-5.790046
37262,55.966736
37263,220.15944
37264,349.97192
37265,593.07056
37266,785.3003
37267,857.47754
37268,915.9228
37269,908.8389
37270,811.4536
37271,819.1043
37272,637.8729
37273,580.6113
37274,183.4331
37275,145.80496
37276,141.38751
37277,146.08566
37278,117.18064
37279,112.92896
37280,89.36302
37281,73.47831
37282,69.452095
37283,77.45825
37284,92.5516
37285,66.60068
37286,127.4291
37287,111.5081
37288,317.82257
37289,585.99036
37290,763.1202
37291,913.9329
37292,912.881
37293,839.1608
37294,771.6881
37295,730.3218
37296,668.7879
37297,564.9821
37298,86.58155
37299,69.15401
37300,47.995125
37301,68.44395
37302,27.926548
37303,125.39126
37304,55.812355
37305,121.2223
37306,134.50407
37307,191.82718
37308,163.2071
37309,188.10669
37310,133.57024
37311,208.43134
37312,333.5045
37313,569.5359
37314,827.9154
37315,873.00323
37316,886.0431
37317,869.3805
37318,816.6082
37319,667.8425
37320,642.7309
37321,550.33484
37322,101.30801
37323,84.035614
37324,65.157234
37325,50.692345
37326,180.34381
37327,166.68869
37328,125.180756
37329,88.76459
37330,132.4083
37331,148.83116
37332,60.923763
37333,75.31915
37334,98.11125
37335,104.83606
37336,372.85144
37337,636.0428
37338,854.22815
37339,876.5671
37340,901.5266
37341,870.9815
37342,866.14514
37343,771.2269
37344,641.7468
37345,553.24994
37346,168.62595
37347,187.82402
37348,134.05052
37349,167.90515
37350,156.89134
37351,130.59636
37352,84.772064
37353,106.49787
37354,192.85489
37355,123.30607
37356,74.50894
37357,85.02946
37358,59.538105
37359,160.5854
37360,326.5238
37361,542.36224
37362,781.8198
37363,901.5537
37364,918.4587
37365,955.63306
37366,866.6555
37367,788.70233
37368,615.9323
37369,539.7586
37370,184.79907
37371,162.17624
37372,35.92754
37373,154.44171
37374,186.32005
37375,129.01823
37376,60.239964
37377,130.63553
37378,30.690842
37379,45.119576
37380,96.574326
37381,45.45324
37382,44.214176
37383,235.02216
37384,317.2125
37385,562.5248
37386,790.67596
37387,865.6493
37388,853.4885
37389,872.5588
37390,745.0329
37391,683.9319
37392,621.0925
37393,487.09528
37394,148.40007
37395,130.57298
37396,-10.185993
37397,139.76178
37398,125.51204
37399,112.02828
37400,120.60023
37401,116.454056
37402,115.43429
37403,104.155655
37404,105.14371
37405,124.033745
37406,91.39354
37407,159.16621
37408,255.42366
37409,579.13135
37410,736.8606
37411,899.9617
37412,939.0768
37413,956.62506
37414,774.39514
37415,696.14294
37416,629.75024
37417,508.07773
37418,145.87721
37419,86.83615
37420,93.520256
37421,86.637886
37422,61.534466
37423,82.31166
37424,74.338615
37425,-21.09187
37426,108.371605
37427,83.65787
37428,80.199135
37429,61.34106
37430,134.8664
37431,175.61496
37432,400.37674
37433,656.9976
37434,769.65466
37435,571.48895
37436,828.7589
37437,910.9383
37438,719.24066
37439,778.38824
37440,652.93024
37441,477.59033
37442,70.8035
37443,37.414124
37444,49.26717
37445,52.861824
37446,60.154816
37447,55.954006
37448,92.63163
37449,108.49701
37450,121.63799
37451,130.08638
37452,148.20665
37453,143.3567
37454,144.79953
37455,100.81188
37456,319.79596
37457,565.63776
37458,750.2161
37459,828.9013
37460,871.49493
37461,943.164
37462,790.8482
37463,801.6348
37464,551.2684
37465,519.99304
37466,97.09124
37467,127.18067
37468,81.43273
37469,129.34184
37470,136.14014
37471,84.71743
37472,102.859344
37473,110.52354
37474,119.69435
37475,98.33808
37476,64.653
37477,109.51935
37478,142.85632
37479,279.11087
37480,518.18634
37481,840.4912
37482,879.97455
37483,946.3282
37484,947.4987
37485,831.9969
37486,787.8302
37487,645.6911
37488,511.64407
37489,150.64388
37490,113.159645
37491,139.36351
37492,120.4911
37493,123.71832
37494,121.1332
37495,56.57768
37496,52.489613
37497,60.091618
37498,39.48576
37499,69.41176
37500,67.96912
37501,54.26624
37502,186.1218
37503,306.7373
37504,603.77356
37505,809.8337
37506,927.45856
37507,907.8256
37508,914.33234
37509,832.9997
37510,727.2751
37511,640.5642
37512,490.4595
37513,146.23793
37514,133.83403
37515,64.15956
37516,64.007454
37517,63.910275
37518,70.62318
37519,74.67459
37520,76.685135
37521,60.824017
37522,75.0612
37523,43.694492
37524,73.95169
37525,75.669525
37526,180.93594
37527,305.67218
37528,582.4373
37529,795.3472
37530,885.02136
37531,921.74493
37532,973.81525
37533,842.0555
37534,783.3493
37535,660.3499
37536,525.71387
37537,154.86742
37538,107.34968
37539,98.58186
37540,115.221405
37541,106.68496
37542,107.34367
37543,11.829243
37544,89.705765
37545,55.3906
37546,46.181152
37547,50.339905
37548,59.306297
37549,322.9625
37550,769.5073
37551,846.1447
37552,900.42426
37553,881.1491
37554,749.5917
37555,781.5922
37556,652.8492
37557,524.21783
37558,179.92839
37559,90.718254
37560,87.24598
37561,135.99597
37562,129.23355
37563,122.93944
37564,131.41554
37565,73.61624
37566,108.53193
37567,181.88113
37568,296.85303
37569,559.91016
37570,805.6627
37571,933.5554
37572,895.74054
37573,898.7235
37574,733.047
37575,795.13184
37576,669.4432
37577,528.22064
37578,155.74461
37579,117.36564
37580,94.930725
37581,71.91408
37582,76.044136
37583,69.65075
37584,93.27574
37585,55.7735
37586,1.6346337
37587,22.119743
37588,108.67328
37589,104.40716
37590,93.79113
37591,176.26613
37592,301.763
37593,559.91016
37594,797.42206
37595,940.3245
37596,966.3075
37597,972.35376
37598,879.97797
37599,820.5154
37600,690.6494
37601,544.15106
37602,146.95259
37603,102.72322
37604,90.91516
37605,72.490524
37606,-18.281626
37607,111.899605
37608,31.094868
37609,56.586403
37610,89.92794
37611,139.18661
37612,134.39865
37613,84.77769
37614,97.751366
37615,195.09526
37616,355.3259
37617,615.65155
37618,822.96277
37619,895.2571
37620,963.9804
37621,974.7383
37622,876.9033
37623,810.7144
37624,647.3415
37625,504.0184
37626,140.00427
37627,90.09338
37628,76.016136
37629,89.06065
37630,94.938705
37631,110.28005
37632,75.10889
37633,94.670135
37634,73.28798
37635,54.5212
37636,78.38766
37637,124.58354
37638,103.4634
37639,206.56003
37640,277.43527
37641,565.76917
37642,759.54443
37643,858.94244
37644,939.6772
37645,954.7071
37646,880.85724
37647,815.1338
37648,625.49396
37649,540.32184
37650,167.71103
37651,138.57848
37652,158.12138
37653,156.65698
37654,148.02704
37655,171.30997
37656,119.41688
37657,100.37548
37658,89.37227
37659,91.83107
37660,70.305046
37661,125.98853
37662,139.56902
37663,165.1896
37664,308.63983
37665,515.54834
37666,822.7551
37667,918.7004
37668,902.33374
37669,919.18243
37670,745.9869
37671,595.8149
37672,440.51593
37673,82.3583
37674,111.68407
37675,94.29399
37676,-39.970985
37677,1.0764616
37678,54.560432
37679,46.985653
37680,61.551506
37681,44.316273
37682,47.173313
37683,64.651115
37684,122.7199
37685,258.99396
37686,519.5297
37687,725.91174
37688,925.627
37689,939.89124
37690,958.05273
37691,873.0336
37692,804.338
37693,508.75064
37694,380.53857
37695,108.428986
37696,38.53418
37697,41.93639
37698,0.7885554
37699,-6.909792
37700,13.449445
37701,-3.2919858
37702,61.340393
37703,47.061993
37704,54.980286
37705,62.17549
37706,55.928463
37707,69.60239
37708,93.017975
37709,272.5534
37710,529.7308
37711,769.054
37712,860.5715
37713,952.9217
37714,920.35657
37715,731.0186
37716,667.6136
37717,545.438
37718,376.08902
37719,129.69318
37720,85.04985
37721,92.60733
37722,81.02911
37723,103.43084
37724,101.034966
37725,46.839462
37726,121.82242
37727,108.7244
37728,141.76227
37729,171.62901
37730,149.14117
37731,135.46817
37732,161.11264
37733,355.34494
37734,585.92584
37735,775.72394
37736,933.02026
37737,957.15515
37738,947.83685
37739,849.2447
37740,754.69714
37741,572.2288
37742,450.7663
37743,152.2416
37744,126.11522
37745,101.26526
37746,98.8258
37747,115.451775
37748,144.42471
37749,53.779167
37750,60.486633
37751,86.82979
37752,86.843155
37753,67.46582
37754,109.21619
37755,79.79646
37756,113.954094
37757,304.60934
37758,569.4938
37759,831.56885
37760,976.2733
37761,996.1996
37762,984.06323
37763,860.6166
37764,744.3017
37765,661.57764
37766,509.26266
37767,212.0718
37768,193.50177
37769,125.347404
37770,99.54054
37771,107.55507
37772,84.2819
37773,52.806904
37774,42.57653
37775,118.63138
37776,29.373024
37777,137.95378
37778,101.408745
37779,146.66716
37780,119.65825
37781,279.93958
37782,533.5444
37783,728.39764
37784,848.4055
37785,930.6357
37786,929.46094
37787,771.54114
37788,694.9201
37789,540.5501
37790,429.02997
37791,118.326904
37792,92.337715
37793,104.86026
37794,124.32929
37795,20.995844
37796,-11.357747
37797,75.529465
37798,49.6518
37799,49.6518
37800,88.01354
37801,89.26507
37802,145.11934
37803,132.07465
37804,117.49776
37805,357.41705
37806,523.6855
37807,840.7901
37808,902.67633
