,miraflores
8042,87.323944
8043,197.87411
8044,205.06973
8045,314.2423
8046,294.1829
8047,316.49988
8048,347.58734
8049,248.69644
8050,234.55197
8051,356.9723
8052,223.20375
8053,802.8439
8054,441.10876
8055,44.202126
8056,-1.7364712
8057,-116.170456
8058,12.209932
8059,40.742096
8060,-62.31535
8061,136.98753
8062,412.2343
8063,162.51273
8064,192.73186
8065,233.6349
8066,191.92192
8067,147.40718
8068,131.4162
8069,219.71413
8070,326.1007
8071,206.14189
8072,219.99548
8073,127.665276
8074,177.77298
8075,196.99829
8076,215.19055
8077,610.8257
8078,423.3977
8079,-16.43511
8080,-33.002327
8081,-73.979454
8082,-35.071537
8083,-22.540846
8084,-37.404457
8085,-55.876896
8086,-20.994083
8087,90.398575
8088,135.18355
8089,110.38602
8090,19.18491
8091,99.14184
8092,93.80579
8093,34.311615
8094,-0.44936323
8095,47.13381
8096,258.64783
8097,267.3981
8098,232.25635
8099,138.0723
8100,86.98149
8101,511.73154
8102,31.672802
8103,-3.0187984
8104,-23.968214
8105,37.606285
8106,7.6413584
8107,-9.241753
8108,-44.759987
8109,-14.948128
8110,87.571335
8111,113.27276
8112,124.21495
8113,136.45064
8114,141.8605
8115,88.313354
8116,116.687584
8117,270.18344
8118,149.27487
8119,218.72232
8120,36.864
8121,179.67639
8122,174.10718
8123,233.48798
8124,183.83752
8125,498.22073
8126,64.30258
8127,16.283724
8128,56.03701
8129,-18.957972
8130,70.07796
8131,36.759277
8132,142.58693
8133,-56.153397
8134,54.252666
8135,88.40557
8136,77.8087
8137,107.10649
8138,98.72999
8139,50.85501
8140,49.061535
8141,173.59894
8142,187.14778
8143,240.2834
8144,239.82155
8145,266.9455
8146,149.61244
8147,156.47469
8148,140.86806
8149,315.29953
8150,296.62314
8151,103.16371
8152,-73.77417
8153,70.77181
8154,-36.48244
8155,-33.04412
8156,-60.22624
8157,-31.24188
8158,54.335674
8159,61.192078
8160,84.437805
8161,47.23686
8162,175.3298
8163,239.88092
8164,158.57457
8165,204.44215
8166,215.01999
8167,129.13712
8168,319.90982
8169,301.6321
8170,296.83783
8171,263.58176
8172,224.97333
8173,846.4496
8174,451.577
8175,152.86061
8176,9.90809
8177,59.380943
8178,14.864241
8179,-73.44583
8180,-94.19204
8181,-90.016
8182,88.3416
8183,78.365425
8184,142.94804
8185,51.636383
8186,60.393955
8187,121.90955
8188,120.308105
8189,389.11865
8190,332.85648
8191,254.72444
8192,260.73236
8193,196.177
8194,154.16226
8195,74.21494
8196,151.34972
8197,818.0485
8198,668.56824
8199,483.5534
8200,153.5599
8201,119.60654
8202,131.63153
8203,-39.714024
8204,32.887367
8205,1.400455
8206,164.73999
8207,167.52084
8208,202.53412
8209,206.3614
8210,200.61905
8211,349.2739
8212,161.69296
8213,297.205
8214,289.32382
8215,301.63153
8216,296.02097
8217,315.46506
8218,232.76215
8219,215.686
8220,260.11127
8221,687.1393
8222,291.9272
8223,158.61298
8224,25.23842
8225,23.328909
8226,-26.219702
8227,28.485481
8228,87.52589
8229,145.55583
8230,91.8206
8231,40.04034
8232,43.085377
8233,75.49598
8234,64.11829
8235,47.15064
8236,157.11801
8237,144.44653
8238,184.0759
8239,255.72804
8240,219.27509
8241,316.6845
8242,140.65666
8243,148.98425
8244,116.21203
8245,452.14246
8246,275.91748
8247,61.833138
8248,49.263443
8249,100.115326
8250,52.367226
8251,42.98289
8252,213.84029
8253,230.9657
8254,267.0785
8255,198.00395
8256,188.79648
8257,226.47716
8258,226.47716
8259,225.7545
8260,142.90807
8261,96.66724
8262,185.79616
8263,317.02115
8264,182.36847
8265,249.94736
8266,150.85939
8267,230.05984
8268,235.61502
8269,733.7967
8270,316.94708
8271,23.603088
8272,13.498638
8273,60.78207
8274,24.83353
8275,63.726322
8276,41.7595
8277,65.71378
8278,188.78943
8279,155.56116
8280,110.82437
8281,166.10939
8282,125.62417
8283,102.55795
8284,137.22722
8285,140.97217
8286,69.72536
8287,120.97163
8288,135.26907
8289,131.76477
8290,56.639206
8291,38.22984
8292,104.66043
8293,127.53316
8294,262.4636
8295,202.08331
8296,152.21706
8297,283.90005
8298,302.0178
8299,283.5232
8300,243.1475
8301,313.75665
8302,133.88702
8303,203.53142
8304,171.37352
8305,224.83986
8306,248.80069
8307,314.93817
8308,297.9901
8309,440.76407
8310,330.70035
8311,358.25662
8312,339.37274
8313,241.71115
8314,249.32797
8315,416.46423
8316,236.0874
8317,867.1193
8318,454.9779
8319,239.56873
8320,120.318245
8321,182.09402
8322,306.25476
8323,226.11423
8324,222.15785
8325,239.71622
8326,415.51862
8327,65.579544
8328,140.16061
8329,223.47455
8330,146.72734
8331,281.97446
8332,168.26999
8333,394.21188
8334,237.98248
8335,182.75368
8336,404.56445
8337,399.13126
8338,335.53485
8339,254.69458
8340,388.29086
8341,427.16513
8342,620.8413
8343,455.04254
8344,100.16885
8345,151.68611
8346,-5.44758
8347,-5.44758
8348,-19.493614
8349,-37.25204
8350,49.51588
8351,48.669685
8352,82.41599
8353,65.75871
8354,72.89881
8355,51.568718
8356,23.580128
8357,164.10289
8358,134.27446
8359,91.889275
8360,94.11879
8361,103.76903
8362,58.813328
8363,39.849777
8364,172.92058
8365,103.6267
8366,362.65454
8367,286.54907
8368,522.777
8369,293.8159
8370,441.3898
8371,557.8819
8372,515.1042
8373,328.72125
8374,540.1404
8375,208.29184
8376,262.44247
8377,317.2446
8378,364.88568
8379,334.45105
8380,166.89813
8381,235.98367
8382,252.99106
8383,246.45955
8384,246.6705
8385,267.44797
8386,254.09491
8387,306.55975
8388,281.89542
8389,871.65125
8390,442.91846
8391,-87.2114
8392,-88.95715
8393,-148.95845
8394,-114.03269
8395,57.549706
8396,388.04614
8397,449.69485
8398,472.53
8399,187.09888
8400,237.84407
8401,196.31012
8402,220.89388
8403,274.86386
8404,303.3601
8405,276.00787
8406,392.08893
8407,488.8893
8408,489.36075
8409,358.57022
8410,442.3014
8411,361.52405
8412,350.5664
8413,744.44604
8414,588.7265
8415,304.68732
8416,328.07724
8417,196.38676
8418,213.69485
8419,192.2556
8420,174.03407
8421,379.0448
8422,440.12213
8423,265.80957
8424,185.41472
8425,108.68943
8426,148.87247
8427,179.88876
8428,160.1807
8429,351.93466
8430,382.63403
8431,343.69562
8432,269.57498
8433,260.62714
8434,340.93967
8435,264.3947
8436,216.73984
8437,602.7513
8438,553.6432
8439,426.0858
8440,101.73974
8441,-46.712067
8442,-76.32376
8443,-115.63925
8444,-59.176853
8445,64.74511
8446,68.63845
8447,154.75604
8448,104.524506
8449,90.64326
8450,90.00403
8451,57.48164
8452,76.91831
8453,119.29759
8454,123.22382
8455,181.15428
8456,217.72684
8457,223.88208
8458,99.08154
8459,92.90111
8460,228.46483
8461,473.9693
8462,452.21597
8463,180.90031
8464,-58.46886
8465,-30.448828
8466,-90.01373
8467,-24.208185
8468,-13.202523
8469,-117.382164
8470,129.47932
8471,99.42802
8472,129.50887
8473,280.07596
8474,274.07037
8475,325.38156
8476,279.83994
8477,302.13937
8478,399.94562
8479,335.2881
8480,319.85297
8481,238.28262
8482,212.26001
8483,201.20276
8484,315.9632
8485,459.81937
8486,591.10864
8487,378.73373
8488,105.935844
8489,114.41331
8490,-39.17315
8491,-48.086155
8492,-87.86138
8493,-68.3229
8494,293.31845
8495,56.59054
8496,214.25569
8497,221.22919
8498,282.12582
8499,224.02985
8500,272.42505
8501,391.94067
8502,193.50789
8503,273.96378
8504,194.3989
8505,227.24818
8506,276.6713
8507,140.24078
8508,29.454182
8509,527.8978
8510,286.78378
8511,313.37473
8512,314.8746
8513,416.5623
8514,359.01126
8515,336.09912
8516,234.46289
8517,409.7899
8518,404.98502
8519,139.90141
8520,191.26091
8521,207.79079
8522,78.720314
8523,247.43109
8524,127.42935
8525,347.1364
8526,304.98984
8527,341.84177
8528,337.34174
8529,321.59048
8530,173.18889
8531,262.60413
8532,165.50403
8533,330.14645
8534,286.98053
8535,141.63991
8536,-46.662006
8537,48.033974
8538,40.480164
8539,50.021706
8540,-17.496267
8541,-18.539272
8542,-5.312341
8543,213.97992
8544,292.02313
8545,230.63602
8546,125.185555
8547,198.17497
8548,157.11253
8549,217.95337
8550,119.973816
8551,366.82825
8552,208.81308
8553,321.3328
8554,278.0157
8555,252.74545
8556,299.6784
8557,851.94574
8558,450.85526
8559,268.04327
8560,166.41685
8561,1.7245879
8562,-33.83637
8563,21.299074
8564,22.560854
8565,-12.014748
8566,130.81395
8567,13.090036
8568,102.79621
8569,153.09224
8570,184.36418
8571,233.32828
8572,292.3663
8573,416.28745
8574,241.09985
8575,245.97525
8576,337.5265
8577,268.8149
8578,210.26866
8579,206.11603
8580,74.175446
8581,514.7222
8582,445.33844
8583,418.1629
8584,107.10334
8585,125.155174
8586,94.881966
8587,158.70332
8588,149.98357
8589,345.6603
8590,243.38835
8591,137.29803
8592,84.7715
8593,87.95254
8594,87.95254
8595,124.97556
8596,188.30815
8597,228.8313
8598,328.8527
8599,225.59964
8600,190.98404
8601,209.08623
8602,193.76128
8603,222.2153
8604,229.7908
8605,559.77576
8606,309.38678
8607,402.3682
8608,274.08923
8609,249.13689
8610,167.47435
8611,155.35275
8612,283.0622
8613,258.65955
8614,373.08362
8615,124.035416
8616,34.08734
8617,140.7166
8618,77.69237
8619,108.05223
8620,225.76273
8621,279.35794
8622,215.60463
8623,399.4803
8624,313.15234
8625,270.67236
8626,150.07265
8627,343.36133
8628,199.04482
8629,495.57257
8630,673.30066
8631,457.23846
8632,278.34238
8633,96.24212
8634,69.15082
8635,117.94163
8636,267.09583
8637,274.3349
8638,416.8781
8639,65.36476
8640,126.76732
8641,136.99132
8642,205.40211
8643,134.01079
8644,133.45776
8645,339.39395
8646,265.80936
8647,253.59882
8648,271.90506
8649,206.02802
8650,247.67776
8651,169.71234
8652,191.29962
8653,797.5342
8654,298.2999
8655,609.59
8656,483.42004
8657,600.15967
8658,497.63245
8659,435.4742
8660,548.92957
8661,737.49036
8662,810.8994
8663,210.89049
8664,384.6918
8665,245.37204
8666,209.09454
8667,208.13661
8668,184.2227
8669,226.85661
8670,191.34482
8671,342.2362
8672,223.18745
8673,156.31956
8674,271.52222
8675,264.78552
8676,334.47638
8677,1011.3006
8678,657.15393
8679,814.41345
8680,642.60065
8681,643.36456
8682,467.23703
8683,473.44293
8684,717.5843
8685,614.53033
8686,328.03815
8687,379.0011
8688,223.97668
8689,374.7542
8690,96.2951
8691,219.5622
8692,171.51419
8693,191.83752
8694,169.76611
8695,313.43713
8696,282.97348
8697,163.88327
8698,131.9799
8699,171.9927
8700,319.1228
8701,136.4393
8702,578.76794
8703,690.4761
8704,657.92865
8705,429.79117
8706,513.868
8707,604.743
8708,747.27234
8709,731.2968
8710,711.1659
8711,715.33325
8712,215.56334
8713,160.16716
8714,218.02861
8715,240.54973
8716,330.5196
8717,392.6221
8718,443.42188
8719,514.33154
8720,433.09442
8721,391.7128
8722,253.73727
8723,245.71591
8724,383.06985
8725,756.6634
8726,762.04224
8727,363.3121
8728,318.33536
8729,619.8651
8730,440.8104
8731,298.25186
8732,714.128
8733,609.9624
8734,788.49677
8735,440.5582
8736,433.3076
8737,188.80977
8738,234.041
8739,326.02576
8740,107.066185
8741,209.29176
8742,322.94846
8743,407.88623
8744,302.3462
8745,347.65417
8746,172.44887
8747,301.9955
8748,338.17032
8749,825.96716
8750,506.92365
8751,620.2815
8752,383.0901
8753,403.3349
8754,154.55519
8755,151.74481
8756,376.11804
8757,347.3453
8758,555.75995
8759,346.42758
8760,324.17044
8761,244.17177
8762,182.15286
8763,210.65576
8764,194.54533
8765,263.4349
8766,344.65454
8767,337.87485
8768,405.46698
8769,409.7674
8770,265.24448
8771,272.01096
8772,265.3333
8773,705.48596
8774,413.89548
8775,140.67398
8776,-96.57289
8777,-39.455498
8778,-38.825138
8779,-49.968792
8780,61.00252
8781,104.31885
8782,199.21002
8783,415.09814
8784,43.126545
8785,117.51176
8786,126.65533
8787,342.846
8788,195.95613
8789,278.12555
8790,240.56772
8791,366.63278
8792,368.86032
8793,426.503
8794,429.64185
8795,412.1211
8796,458.11792
8797,813.3949
8798,570.96594
8799,629.6241
8800,480.4999
8801,451.13336
8802,478.00037
8803,206.18861
8804,499.6137
8805,541.0534
8806,518.8248
8807,459.65903
8808,420.15567
8809,407.10043
8810,410.9892
8811,504.21106
8812,286.21774
8813,241.25394
8814,321.67886
8815,216.26808
8816,323.9041
8817,238.86948
8818,126.84043
8819,276.10327
8820,216.67303
8821,647.5453
8822,629.5826
8823,536.2638
8824,517.78265
8825,534.0089
8826,433.71887
8827,586.6865
8828,626.0549
8829,871.87756
8830,606.52386
8831,740.06744
8832,240.25139
8833,230.41602
8834,253.44522
8835,241.77226
8836,262.09195
8837,328.5593
8838,310.21634
8839,361.37213
8840,302.91745
8841,290.36057
8842,264.25085
8843,275.56168
8844,181.59758
8845,774.5298
8846,770.21954
8847,599.4041
8848,581.8769
8849,449.56586
8850,580.57806
8851,514.6808
8852,605.2805
8853,561.2677
8854,518.5723
8855,458.92697
8856,299.11118
8857,224.8972
8858,266.14035
8859,340.11542
8860,296.96036
8861,243.30428
8862,207.47807
8863,231.41664
8864,310.3137
8865,197.83571
8866,191.3422
8867,390.3361
8868,120.82505
8869,960.36224
8870,596.49066
8871,466.08722
8872,152.5543
8873,160.36057
8874,164.3642
8875,122.19356
8876,119.01586
8877,465.70184
8878,338.1447
8879,299.37198
8880,143.78265
8881,122.783
8882,271.1473
8883,249.40343
8884,243.64964
8885,273.14618
8886,253.46695
8887,269.41473
8888,224.98918
8889,269.52893
8890,203.54759
8891,279.61218
8892,276.15686
8893,521.88696
8894,545.4898
8895,416.89246
8896,302.78036
8897,516.82965
8898,445.22647
8899,621.3257
8900,389.01422
8901,472.2647
8902,630.4347
8903,622.642
8904,428.9889
8905,332.00317
8906,246.67392
8907,244.25583
8908,299.02023
8909,312.2717
8910,446.82867
8911,325.98984
8912,365.69812
8913,265.10657
8914,272.16675
8915,232.70935
8916,69.29165
8917,535.7459
8918,574.9794
8919,629.22864
8920,750.4146
8921,661.52594
8922,764.6562
8923,539.4533
8924,579.8268
8925,647.76556
8926,675.17334
8927,265.24197
8928,192.54259
8929,180.66432
8930,168.35751
8931,221.29633
8932,198.43314
8933,254.783
8934,173.75604
8935,263.42496
8936,293.85687
8937,184.59195
8938,134.99632
8939,325.3985
8940,333.16925
8941,757.2409
8942,533.60803
8943,371.70532
8944,191.34933
8945,162.38895
8946,99.289734
8947,61.24651
8948,57.04032
8949,236.19771
8950,409.2684
8951,569.74164
8952,334.49942
8953,460.85577
8954,368.41696
8955,375.0499
8956,418.50833
8957,414.0453
8958,372.26163
8959,237.52206
8960,206.15894
8961,140.35832
8962,292.90228
8963,224.52127
8964,204.76979
8965,937.6834
8966,623.2567
8967,620.6003
8968,538.6555
8969,506.33478
8970,462.59003
8971,529.0238
8972,638.7297
8973,721.1444
8974,626.4781
8975,654.2536
8976,222.85207
8977,214.93977
8978,149.20866
8979,142.92093
8980,157.01065
8981,260.06412
8982,253.89977
8983,217.1808
8984,162.87177
8985,126.79334
8986,150.83286
8987,148.13101
8988,191.09406
8989,971.3054
8990,813.4063
8991,552.6011
8992,623.35974
8993,520.1223
8994,489.9892
8995,614.6497
8996,696.24133
8997,664.6492
8998,686.5708
8999,498.35114
9000,110.49894
9001,142.96147
9002,163.51347
9003,203.0652
9004,132.53209
9005,202.0784
9006,212.113
9007,383.92447
9008,258.0138
9009,327.6677
9010,343.8065
9011,329.6244
9012,308.66348
9013,858.7552
9014,537.93604
9015,260.21884
9016,94.273254
9017,-8.906185
9018,-79.521194
9019,24.909248
9020,8.266894
9021,190.88387
9022,383.3711
9023,393.77194
9024,157.39052
9025,228.73999
9026,147.47716
9027,133.33412
9028,80.22799
9029,198.23123
9030,160.18767
9031,225.48454
9032,354.82977
9033,191.6503
9034,92.124115
9035,153.78122
9036,66.93961
9037,905.3282
9038,655.6994
9039,671.4986
9040,599.0437
9041,642.1974
9042,440.53934
9043,586.1586
9044,500.56696
9045,621.3335
9046,631.50024
9047,755.39984
9048,174.43416
9049,236.24123
9050,175.79303
9051,199.36952
9052,10.246764
9053,240.29485
9054,297.4747
9055,196.54358
9056,186.03171
9057,162.92119
9058,366.97922
9059,214.05449
9060,42.608437
9061,491.3643
9062,401.39664
9063,265.1328
9064,441.76773
9065,496.33447
9066,338.4864
9067,314.61368
9068,327.28812
9069,398.41696
9070,335.55838
9071,486.79987
9072,157.38911
9073,105.22001
9074,181.95024
9075,206.94022
9076,233.57722
9077,341.38766
9078,255.95041
9079,340.49124
9080,281.75546
9081,343.3807
9082,250.66922
9083,263.05414
9084,230.38449
9085,702.75543
9086,443.97745
9087,419.29172
9088,426.24652
9089,483.60013
9090,503.04834
9091,329.86115
9092,339.05905
9093,350.20813
9094,279.0965
9095,160.87001
9096,151.69194
9097,297.99316
9098,290.57938
9099,274.26712
9100,229.81345
9101,206.60516
9102,271.76157
9103,433.94907
9104,398.18405
9105,383.44153
9106,305.07492
9107,266.8237
9108,186.22276
9109,848.4928
9110,189.0907
9111,329.2722
9112,243.21313
9113,359.6643
9114,296.64984
9115,158.84654
9116,163.01027
9117,284.81076
9118,189.39792
9119,114.932304
9120,113.08994
9121,258.00378
9122,252.82732
9123,223.89944
9124,202.40587
9125,276.92596
9126,364.47263
9127,370.8747
9128,473.51392
9129,375.691
9130,391.39682
9131,347.54138
9132,388.3394
9133,764.41614
9134,507.53394
9135,190.90126
9136,234.36893
9137,-70.346375
9138,-31.761545
9139,-48.24991
9140,7.797487
9141,-47.883648
9142,72.52352
9143,198.27838
9144,55.083252
9145,248.11064
9146,212.45448
9147,186.15738
9148,262.02524
9149,286.4039
9150,318.39023
9151,421.6804
9152,450.5805
9153,256.88953
9154,234.66711
9155,347.5298
9156,337.45355
9157,761.4961
9158,356.125
9159,254.79292
9160,44.849884
9161,92.83838
9162,70.58039
9163,-67.98427
9164,-32.57787
9165,-84.85337
9166,-33.406097
9167,60.785553
9168,105.34404
9169,158.91597
9170,239.98405
9171,241.67128
9172,351.31067
9173,382.4286
9174,372.34784
9175,366.2058
9176,359.85464
9177,382.50385
9178,263.3445
9179,371.66025
9180,368.10608
9181,828.7136
9182,482.201
9183,238.4271
9184,123.34688
9185,-51.507507
9186,103.73665
9187,331.62527
9188,272.4912
9189,320.4333
9190,227.41443
9191,400.33405
9192,251.68896
9193,276.6955
9194,208.7326
9195,171.55898
