,mont-samagallo
30121,0.83917445
30122,1.4178655
30123,8.350604
30124,-1.3634048
30125,-1.8492037
30126,31.163929
30127,178.49255
30128,270.27087
30129,394.7567
30130,414.5593
30131,478.54916
30132,384.79337
30133,480.61868
30134,371.7318
30135,246.44981
30136,82.346375
30137,32.1744
30138,34.003536
30139,10.432232
30140,-11.931888
30141,-13.050939
30142,2.207474
30143,-21.464703
30144,-30.359217
30145,47.06963
30146,-22.219446
30147,-16.7425
30148,-34.990833
30149,46.46
30150,29.267763
30151,230.11508
30152,418.32285
30153,654.0226
30154,859.62823
30155,816.12274
30156,821.039
30157,686.1936
30158,703.0137
30159,523.6318
30160,394.59473
30161,-29.281563
30162,1.1442864
30163,-8.362897
30164,2.659885
30165,-22.92927
30166,22.127914
30167,40.565598
30168,16.76901
30169,-13.808097
30170,-26.802505
30171,-8.864402
30172,-23.431282
30173,-33.254375
30174,38.218277
30175,260.0059
30176,377.69153
30177,444.95947
30178,416.35385
30179,466.8814
30180,524.99255
30181,500.7411
30182,241.85382
30183,118.21425
30184,119.91226
30185,27.23411
30186,22.83304
30187,13.261158
30188,4.533937
30189,-19.072737
30190,12.624837
30191,-37.288715
30192,-17.546638
30193,-33.49915
30194,-57.341892
30195,-16.440502
30196,-20.612997
30197,-25.924679
30198,41.78196
30199,93.934586
30200,257.90515
30201,269.27618
30202,226.98393
30203,401.61777
30204,498.50647
30205,583.1613
30206,637.6629
30207,451.6698
30208,147.24274
30209,61.205833
30210,18.414274
30211,2.650495
30212,-5.339861
30213,-31.40483
30214,-7.9148674
30215,-16.273232
30216,6.4418087
30217,-26.046457
30218,-26.14889
30219,-9.630388
30220,0.09875548
30221,5.009634
30222,39.165802
30223,125.96537
30224,261.0282
30225,434.6615
30226,594.7195
30227,639.58673
30228,691.67615
30229,723.8405
30230,456.23486
30231,353.1416
30232,155.99017
30233,47.53169
30234,26.630915
30235,-22.045347
30236,-27.251307
30237,-2.858803
30238,-22.828825
30239,-10.987919
30240,10.682325
30241,-9.256136
30242,5.470528
30243,3.1185243
30244,9.090774
30245,11.301343
30246,29.70855
30247,96.44082
30248,240.4465
30249,318.3972
30250,461.91672
30251,557.55725
30252,726.6372
30253,385.97626
30254,391.28162
30255,379.50613
30256,259.36554
30257,77.5335
30258,-6.4552298
30259,-10.44888
30260,-15.287217
30261,-10.998599
30262,-19.90227
30263,7.963607
30264,-7.4221787
30265,-15.683035
30266,1.8826474
30267,-1.5354694
30268,-6.320815
30269,9.774616
30270,29.566977
30271,225.7687
30272,349.2751
30273,426.05096
30274,426.64224
30275,463.56934
30276,774.4381
30277,656.6071
30278,641.5448
30279,508.56424
30280,280.6137
30281,53.64694
30282,21.218935
30283,-29.638079
30284,2.0963416
30285,-18.035654
30286,12.982011
30287,-27.611412
30288,8.3035345
30289,-13.875388
30290,-16.914293
30291,3.8843415
30292,-2.5465605
30293,-9.707348
30294,41.978886
30295,251.28406
30296,546.493
30297,723.75183
30298,829.9179
30299,919.93243
30300,905.7959
30301,817.06573
30302,771.9107
30303,597.3813
30304,449.46268
30305,31.731234
30306,-13.802364
30307,11.004508
30308,16.597094
30309,-40.189476
30310,31.959259
30311,-3.709238
30312,22.988087
30313,15.232917
30314,20.721973
30315,-4.491202
30316,22.108013
30317,-14.468729
30318,41.41892
30319,264.64465
30320,352.95947
30321,358.29654
30322,493.15976
30323,555.0433
30324,635.32654
30325,553.71136
30326,485.69324
30327,175.65817
30328,82.8275
30329,98.29453
30330,23.20419
30331,-1.7232227
30332,-57.98266
30333,8.044384
30334,-21.830664
30335,-12.173934
30336,-24.255806
30337,17.224867
30338,-10.559
30339,19.83691
30340,-35.788612
30341,-26.800583
30342,85.29829
30343,83.818474
30344,180.58595
30345,281.32034
30346,183.94604
30347,682.3313
30348,680.475
30349,601.1913
30350,499.7413
30351,601.9569
30352,459.94223
30353,-19.588715
30354,49.72281
30355,-19.851799
30356,20.91208
30357,-15.055819
30358,-3.6440136
30359,-12.4695
30360,1.2366519
30361,-19.357946
30362,-8.374083
30363,-15.928142
30364,5.046167
30365,7.478726
30366,65.12779
30367,204.7064
30368,350.29175
30369,439.92606
30370,694.7667
30371,923.0339
30372,868.33606
30373,870.95074
30374,740.7777
30375,631.05164
30376,449.04758
30377,114.75524
30378,22.293598
30379,14.815432
30380,-8.976477
30381,-13.587987
30382,-17.360497
30383,0.21443039
30384,-5.19884
30385,-23.533447
30386,-5.009781
30387,1.5241469
30388,1.056216
30389,-8.56839
30390,36.02872
30391,219.68478
30392,308.41095
30393,479.4397
30394,424.52576
30395,571.05035
30396,441.41455
30397,531.9696
30398,419.66144
30399,386.36514
30400,240.03076
30401,34.29351
30402,-4.0521007
30403,-10.253009
30404,-11.814009
30405,16.91486
30406,-16.14948
30407,-16.191227
30408,-12.2457485
30409,2.0221546
30410,-10.800273
30411,-2.744843
30412,-8.664465
30413,-9.833357
30414,27.28034
30415,188.22597
30416,315.47122
30417,304.10184
30418,526.65405
30419,620.2868
30420,511.43695
30421,660.1823
30422,434.1207
30423,393.1093
30424,212.50792
30425,48.565445
30426,25.993628
30427,25.218023
30428,-2.9305615
30429,1.6616175
30430,-3.0226407
30431,2.397713
30432,-20.357471
30433,-15.0169525
30434,-10.094808
30435,-18.08227
30436,-6.7483034
30437,9.477439
30438,44.984005
30439,199.28352
30440,320.86414
30441,339.76215
30442,299.6175
30443,579.8829
30444,695.5121
30445,517.1176
30446,696.1107
30447,636.37665
30448,381.8785
30449,69.851494
30450,36.312763
30451,7.63749
30452,11.92992
30453,-19.037851
30454,-29.473267
30455,-4.9236054
30456,-14.409498
30457,-8.521048
30458,-12.650047
30459,-9.739333
30460,-4.843583
30461,17.212254
30462,39.178776
30463,105.87648
30464,309.4594
30465,426.7647
30466,636.6316
30467,502.40643
30468,613.73364
30469,575.40894
30470,471.29892
30471,446.30536
30472,289.88562
30473,80.91602
30474,35.680775
30475,-11.609859
30476,4.755604
30477,-17.371847
30478,-59.350945
30479,-22.428364
30480,4.4060936
30481,-2.1450598
30482,-7.976667
30483,-6.4685087
30484,-11.792264
30485,-11.534993
30486,31.696337
30487,198.8887
30488,296.87363
30489,316.64542
30490,518.09973
30491,483.4654
30492,545.92755
30493,588.8722
30494,678.06226
30495,387.05615
30496,282.467
30497,61.358765
30498,-18.275171
30499,-16.916433
30500,6.849622
30501,-2.8553882
30502,-0.16581981
30503,-11.61848
30504,0.07544932
30505,19.725157
30506,6.7551484
30507,2.9619074
30508,0.15777755
30509,17.99412
30510,39.96178
30511,321.70972
30512,531.50586
30513,636.9587
30514,724.96924
30515,810.87744
30516,811.14526
30517,742.923
30518,689.9388
30519,552.63275
30520,335.8125
30521,84.24887
30522,40.871536
30523,26.508999
30524,13.004588
30525,-15.034074
30526,-3.003928
30527,13.6940565
30528,4.881161
30529,5.105462
30530,-0.3699615
30531,0.226809
30532,10.349115
30533,6.7816005
30534,52.832817
30535,231.87952
30536,527.5151
30537,556.621
30538,719.33826
30539,713.3888
30540,825.9911
30541,608.4336
30542,528.9863
30543,541.5473
30544,491.34982
30545,98.06543
30546,3.903475
30547,-8.196024
30548,-9.888976
30549,2.8637848
30550,-16.63142
30551,0.8500743
30552,-17.606203
30553,1.1845051
30554,0.98573446
30555,1.3848822
30556,-2.8259141
30557,5.315065
30558,40.734215
30559,196.06021
30560,460.2954
30561,639.7779
30562,732.0379
30563,827.6429
30564,838.9821
30565,807.7925
30566,745.34735
30567,609.5964
30568,401.9217
30569,-3.1731591
30570,33.173645
30571,-7.1366873
30572,6.56912
30573,-3.234794
30574,-12.968782
30575,-33.273323
30576,2.5214639
30577,-10.690909
30578,13.658624
30579,28.632998
30580,12.819563
30581,-1.2572402
30582,34.176884
30583,206.79555
30584,489.5083
30585,699.25507
30586,814.23566
30587,838.64636
30588,871.92737
30589,804.9331
30590,727.999
30591,585.1442
30592,407.89917
30593,29.227259
30594,31.766125
30595,-3.2281578
30596,-25.044317
30597,0.7815146
30598,-0.50150687
30599,-13.506184
30600,-2.6091847
30601,1.6826866
30602,-0.7394085
30603,0.8733493
30604,-1.6157174
30605,0.10737473
30606,37.91947
30607,175.11894
30608,441.36835
30609,542.2254
30610,703.78235
30611,730.0522
30612,708.763
30613,757.16943
30614,725.71204
30615,553.53955
30616,316.4298
30617,99.648926
30618,10.818988
30619,-1.8403376
30620,-5.567563
30621,-33.481426
30622,46.79696
30623,-14.461857
30624,-0.37533516
30625,-6.3781695
30626,-5.978176
30627,-1.7744168
30628,-4.6623626
30629,-49.504364
30630,28.357067
30631,209.96596
30632,484.05438
30633,645.83636
30634,764.1973
30635,831.2995
30636,771.4002
30637,788.68976
30638,754.7595
30639,590.3248
30640,382.67075
30641,78.24151
30642,16.769993
30643,-76.25915
30644,0.5885541
30645,15.313272
30646,22.834372
30647,-1.8151871
30648,9.651811
30649,-0.4877187
30650,37.43765
30651,-8.428332
30652,-5.3912387
30653,-0.043300055
30654,34.13008
30655,198.36769
30656,504.62674
30657,738.2819
30658,733.56757
30659,743.13544
30660,710.7567
30661,643.7602
30662,409.99506
30663,368.90262
30664,310.83087
30665,126.0803
30666,26.000448
30667,1.2416829
30668,-10.097513
30669,-40.52762
30670,-39.85474
30671,15.3288145
30672,-25.199514
30673,46.80476
30674,-11.837907
30675,-3.3601031
30676,-3.1614375
30677,7.274144
30678,59.953434
30679,209.31953
30680,452.70975
30681,728.576
30682,832.44183
30683,944.9729
30684,910.71985
30685,794.9687
30686,714.9577
30687,643.819
30688,349.6467
30689,54.683002
30690,21.662542
30691,-54.62268
30692,-53.64772
30693,-17.961937
30694,45.571194
30695,-13.435113
30696,-51.652615
30697,-36.331726
30698,-32.760937
30699,-22.276085
30700,18.678303
30701,6.5597396
30702,35.356262
30703,201.35782
30704,477.1528
30705,686.6603
30706,848.1196
30707,691.0415
30708,833.4225
30709,673.66846
30710,506.593
30711,335.41873
30712,233.17479
30713,29.428581
30714,-13.755892
30715,6.86847
30716,41.562416
30717,5.306552
30718,-1.3712722
30719,-5.4175696
30720,39.88347
30721,-4.5166354
30722,-18.470346
30723,-1.1027384
30724,12.805459
30725,-0.23418245
30726,49.82568
30727,237.98653
30728,424.70905
30729,647.9843
30730,792.629
30731,859.21063
30732,861.0249
30733,795.3643
30734,717.25665
30735,617.3001
30736,357.55145
30737,107.00794
30738,53.78732
30739,39.484505
30740,19.979542
30741,13.000326
30742,-5.261523
30743,-28.719076
30744,-7.7353654
30745,-6.089107
30746,-4.8867
30747,8.320395
30748,-10.317471
30749,-13.992573
30750,29.032808
30751,203.1425
30752,414.88602
30753,564.7091
30754,682.0759
30755,614.6668
30756,659.78064
30757,658.7557
30758,691.8368
30759,545.79315
30760,368.63022
30761,60.911793
30762,4.315798
30763,-20.236626
30764,-41.599236
30765,-27.063873
30766,2.9994512
30767,0.04583451
30768,2.7090623
30769,-4.386088
30770,8.336619
30771,-0.43559185
30772,2.4215546
30773,-0.33707935
30774,61.66518
30775,148.90192
30776,466.77716
30777,628.0498
30778,749.58997
30779,866.03705
30780,856.521
30781,771.71625
30782,700.8976
30783,549.3527
30784,374.74496
30785,54.620323
30786,18.492188
30787,19.387812
30788,2.3442926
30789,35.000565
30790,32.064877
30791,-11.914366
30792,-25.259878
30793,-0.5380436
30794,-3.065395
30795,-19.548481
30796,8.940756
30797,-1.8981465
30798,37.96159
30799,260.0063
30800,347.23862
30801,589.63654
30802,804.7352
30803,684.2399
30804,570.22516
30805,449.7511
30806,118.063255
30807,107.72728
30808,46.43306
30809,35.65974
30810,-37.979263
30811,-19.95059
30812,-17.844913
30813,-38.67017
30814,-14.245272
30815,-14.876635
30816,15.954113
30817,-29.37859
30818,-12.041925
30819,-13.664141
30820,-11.336242
30821,-8.0723505
30822,-3.8590226
30823,130.26839
30824,321.564
30825,603.32336
30826,794.19476
30827,790.9498
30828,409.93396
30829,278.35324
30830,354.86508
30831,106.82751
30832,121.241234
30833,63.70701
30834,14.404449
30835,-2.2343073
30836,-11.424535
30837,-3.7656798
30838,-31.6752
30839,-3.452178
30840,0.22141778
30841,-12.551665
30842,1.7211999
30843,-1.0876604
30844,-5.4765
30845,18.403442
30846,63.780087
30847,224.60971
30848,317.81796
30849,413.09576
30850,358.86328
30851,539.8206
30852,559.8786
30853,489.4468
30854,308.1711
30855,153.75258
30856,203.20932
30857,50.89163
30858,2.7960346
30859,-12.407434
30860,-16.05568
30861,10.304037
30862,11.245076
30863,6.00349
30864,14.879343
30865,-7.446756
30866,-1.8339231
30867,-10.09195
30868,-8.336965
30869,-47.479515
30870,41.230663
30871,197.80043
30872,292.5846
30873,267.27744
30874,207.55537
30875,189.28343
30876,296.9216
30877,220.32129
30878,234.77927
30879,180.97794
30880,71.1128
30881,59.57094
30882,17.195478
30883,-12.366829
30884,-18.572695
30885,-6.923538
30886,-31.746143
30887,-0.82143843
30888,-17.105467
30889,-5.831979
30890,-7.7645855
30891,-6.0221043
30892,-0.52072823
30893,-11.936548
30894,44.426678
30895,166.3703
30896,277.94183
30897,225.21965
30898,169.58446
30899,121.35825
30900,423.59622
30901,247.65189
30902,263.2744
30903,216.57507
30904,281.72568
30905,50.285553
30906,-16.572313
30907,-32.856113
30908,-29.78429
30909,-5.1077833
30910,11.584262
30911,-7.7214084
30912,-0.0678361
30913,-8.50343
30914,2.991818
30915,-4.0298767
30916,4.2506046
30917,3.1320605
30918,30.717997
30919,198.63559
30920,306.03043
30921,408.50406
30922,396.43588
30923,404.8128
30924,415.6586
30925,476.62973
30926,378.74185
30927,358.87946
30928,222.02501
30929,70.4298
30930,6.726321
30931,-1.8459517
30932,-21.3533
30933,-17.496117
30934,-34.876995
30935,-10.014698
30936,-12.980393
30937,-5.71586
30938,-2.8078094
30939,-11.808939
30940,4.3049784
30941,-34.088116
30942,26.23774
30943,159.10938
30944,291.14978
30945,311.93796
30946,339.5843
30947,326.59857
30948,468.50986
30949,314.3321
30950,428.4928
30951,461.29553
30952,281.91806
30953,76.24143
30954,36.609535
30955,1.5104408
30956,-6.078133
30957,-2.3161128
30958,13.04244
30959,-9.676995
30960,-26.963322
30961,-24.046507
30962,-5.203963
30963,-8.652176
30964,21.18862
30965,30.315119
30966,45.259315
30967,195.7672
30968,270.8264
30969,627.9418
30970,683.87024
30971,592.4741
30972,528.5572
30973,404.6781
30974,215.65929
30975,225.063
30976,170.49783
30977,47.371822
30978,25.067127
30979,4.2633467
30980,-5.6335616
30981,8.316015
30982,-32.964146
30983,-13.780122
30984,16.070435
30985,6.3589387
30986,-2.9000235
30987,-1.2841812
30988,-1.9976323
30989,8.744189
30990,76.53575
30991,243.91531
30992,344.54916
30993,278.95947
30994,468.211
30995,516.35846
30996,607.52783
30997,534.96826
30998,512.35754
30999,500.5745
31000,197.0435
31001,89.006035
31002,-7.153572
31003,-0.9889722
31004,-24.643906
31005,-10.691147
31006,-7.32049
31007,-12.553715
31008,-19.261942
31009,3.2026138
31010,18.013252
31011,-22.805866
31012,-17.559708
31013,-0.033872522
31014,59.59467
31015,269.6693
31016,256.01398
31017,221.64758
31018,193.91417
31019,448.45108
31020,431.63675
31021,366.52823
31022,260.92258
31023,153.3233
31024,266.82474
31025,70.65013
31026,-4.807503
31027,0.10345298
31028,-43.53871
31029,12.018228
31030,-10.93759
31031,24.696302
31032,1.479814
31033,-0.2693057
31034,2.7450943
31035,3.3828135
31036,1.7927902
31037,2.070524
31038,63.2041
31039,206.80424
31040,339.9938
31041,531.90125
31042,665.66296
31043,727.9871
31044,741.9039
31045,616.7891
31046,507.24
31047,449.5869
31048,275.7924
31049,55.672634
31050,-13.093464
31051,-20.926996
31052,-5.60618
31053,-9.456585
31054,-8.5639715
31055,-3.8882551
31056,5.7050667
31057,11.954664
31058,-6.6577597
31059,-9.078505
31060,0.81618106
31061,10.186467
31062,48.422768
31063,227.1429
31064,389.2285
31065,525.533
31066,726.6769
31067,756.7684
31068,753.3212
31069,544.3449
31070,490.32306
31071,453.8592
31072,311.94232
31073,80.22686
31074,17.623243
31075,-11.147287
31076,-4.2879567
31077,-29.562202
31078,-12.906206
31079,3.5757368
31080,13.327102
31081,14.928342
31082,-42.182415
31083,-47.751865
31084,-70.51546
31085,-3.064435
31086,39.00004
31087,160.69415
31088,171.93184
31089,426.8376
31090,577.0224
31091,553.4541
31092,504.23386
31093,338.8069
31094,545.87335
31095,311.82422
31096,241.38039
31097,29.509228
31098,-28.162222
31099,31.563202
31100,-1.9121789
31101,8.913716
31102,9.151957
31103,-5.3180923
31104,-42.279682
31105,-17.64613
31106,-1.3657218
31107,-12.064993
31108,-17.707031
31109,-7.8536906
31110,25.406832
