,labombilla
5655,514.6504
5656,359.99646
5657,188.03766
5658,101.88457
5659,-0.74201316
5660,43.897923
5661,-8.983311
5662,33.40538
5663,34.322693
5664,79.31648
5665,11.017188
5666,-8.611101
5667,38.6737
5668,9.375606
5669,21.001884
5670,8.759625
5671,58.48649
5672,-3.8445265
5673,116.73622
5674,278.1556
5675,475.9902
5676,540.6205
5677,605.88745
5678,600.41394
5679,462.74014
5680,333.99698
5681,229.89474
5682,87.39579
5683,-24.299526
5684,8.779857
5685,11.582873
5686,21.71117
5687,-2.6295586
5688,32.087635
5689,16.458858
5690,-4.257472
5691,37.32133
5692,40.118023
5693,19.078167
5694,45.83237
5695,39.844944
5696,32.002018
5697,192.18253
5698,358.41345
5699,396.73828
5700,676.79724
5701,667.70056
5702,686.8558
5703,622.3011
5704,449.46463
5705,389.84177
5706,152.25189
5707,53.351955
5708,-45.94882
5709,-38.525383
5710,-36.4628
5711,-19.639036
5712,-13.975995
5713,9.74486
5714,-0.660854
5715,10.395201
5716,29.568401
5717,25.08198
5718,5.3122
5719,18.0682
5720,3.6641304
5721,204.77534
5722,287.6844
5723,480.7694
5724,590.1064
5725,637.05414
5726,660.07196
5727,592.9499
5728,389.8114
5729,253.78079
5730,50.013603
5731,23.57846
5732,40.291126
5733,29.781078
5734,17.853632
5735,49.348152
5736,-15.735901
5737,28.01771
5738,43.745586
5739,1.4380409
5740,32.616
5741,34.785404
5742,24.813639
5743,92.51488
5744,57.11137
5745,112.90764
5746,225.90488
5747,353.07745
5748,768.0371
5749,687.1245
5750,548.4761
5751,430.93356
5752,294.0619
5753,287.276
5754,21.976114
5755,57.669395
5756,66.278755
5757,-12.718816
5758,87.899574
5759,-5.2302613
5760,20.407045
5761,25.379889
5762,48.564587
5763,58.106373
5764,14.975822
5765,52.161224
5766,-33.896225
5767,7.5909896
5768,-19.679308
5769,145.23994
5770,331.42087
5771,588.43353
5772,648.4102
5773,679.86584
5774,608.4249
5775,492.81186
5776,321.2716
5777,238.70042
5778,104.34781
5779,9.191471
5780,8.918765
5781,7.5921993
5782,5.5965805
5783,91.078674
5784,4.4851885
5785,29.51259
5786,21.897055
5787,24.374449
5788,33.397335
5789,0.049409896
5790,26.75282
5791,19.319525
5792,22.18267
5793,91.33227
5794,375.28836
5795,515.14935
5796,602.678
5797,620.32086
5798,590.1251
5799,451.52945
5800,342.48688
5801,224.41737
5802,35.83202
5803,1.5966797
5804,12.967076
5805,1.5830144
5806,-2.4531465
5807,9.172843
5808,-5.624728
5809,8.50439
5810,12.294502
5811,1.470973
5812,4.2803802
5813,-25.86488
5814,-0.25592497
5815,1.303659
5816,8.206901
5817,103.57847
5818,449.7913
5819,572.83466
5820,592.83276
5821,661.716
5822,671.10944
5823,466.01035
5824,336.56036
5825,229.08394
5826,100.81506
5827,10.886344
5828,30.096006
5829,6.862501
5830,25.628197
5831,5.3783283
5832,37.504093
5833,35.173767
5834,54.346535
5835,55.61556
5836,18.411112
5837,52.45353
5838,-2.260387
5839,54.6911
5840,57.275063
5841,128.80919
5842,345.3957
5843,546.5243
5844,567.5764
5845,637.25885
5846,615.13654
5847,487.9209
5848,346.1331
5849,269.15805
5850,164.24841
5851,86.79882
5852,88.00045
5853,69.49656
5854,73.153496
5855,94.69193
5856,103.94154
5857,30.268637
5858,48.038063
5859,33.476
5860,12.889108
5861,16.43326
5862,-0.39228597
5863,4.7611737
5864,13.399369
5865,134.61488
5866,350.58862
5867,494.29788
5868,583.1863
5869,642.1358
5870,583.4015
5871,444.5258
5872,279.93732
5873,220.19415
5874,115.69626
5875,2.0698144
5876,-27.612255
5877,13.934461
5878,35.717365
5879,18.674757
5880,12.432062
5881,7.547832
5882,6.4585557
5883,10.478922
5884,10.041157
5885,29.67414
5886,27.353136
5887,8.663174
5888,12.943653
5889,127.64283
5890,287.5317
5891,520.4564
5892,583.0316
5893,628.43146
5894,587.4204
5895,445.58896
5896,335.10577
5897,196.86386
5898,125.067764
5899,28.623331
5900,53.81084
5901,25.147331
5902,63.163094
5903,73.599655
5904,47.24477
5905,-1.6137465
5906,-0.77894044
5907,-0.23751995
5908,14.545034
5909,14.877367
5910,14.63156
5911,-13.079066
5912,4.4647403
5913,144.19408
5914,294.04462
5915,552.379
5916,647.1762
5917,671.8774
5918,669.621
5919,483.91675
5920,309.62152
5921,162.46906
5922,106.063225
5923,12.019106
5924,22.734354
5925,3.9378881
5926,-15.171726
5927,-19.93721
5928,-24.109196
5929,-18.944202
5930,-11.99271
5931,-0.38978985
5932,6.658023
5933,-21.910807
5934,-9.300463
5935,1.683175
5936,-8.735338
5937,47.447525
5938,251.119
5939,418.79395
5940,557.2628
5941,611.4394
5942,623.7204
5943,497.50272
5944,372.99432
5945,191.71259
5946,33.49375
5947,-21.652828
5948,-0.70557535
5949,-9.676529
5950,-32.576855
5951,21.78288
5952,9.50051
5953,10.206667
5954,9.681354
5955,7.4249377
5956,14.599921
5957,7.6934075
5958,12.690803
5959,1.1527067
5960,17.288626
5961,86.9035
5962,254.26163
5963,490.3845
5964,640.58923
5965,673.0434
5966,720.37506
5967,554.1931
5968,299.52325
5969,217.85771
5970,108.39221
5971,61.5773
5972,95.57371
5973,23.0782
5974,-7.936616
5975,-34.288776
5976,33.729168
5977,51.375305
5978,45.04115
5979,55.296177
5980,-25.143566
5981,17.289404
5982,-26.069035
5983,59.80121
5984,10.551739
5985,143.77264
5986,428.7084
5987,539.4543
5988,476.17865
5989,385.85513
5990,514.8199
5991,425.23853
5992,306.09683
5993,138.92592
5994,50.108765
5995,12.043292
5996,12.77573
5997,-3.2758558
5998,0.48730373
5999,-19.173464
6000,-64.27044
6001,-9.145872
6002,-15.79544
6003,3.37936
6004,53.25719
6005,56.910664
6006,38.480576
6007,36.034477
6008,40.24948
6009,116.37054
6010,382.12503
6011,501.377
6012,589.08795
6013,649.096
6014,685.8363
6015,501.76993
6016,387.2014
6017,272.449
6018,126.73457
6019,-29.629118
6020,6.391039
6021,-8.684852
6022,-8.421264
6023,-8.421264
6024,4.9629354
6025,33.21322
6026,-120.14425
6027,11.764253
6028,22.947836
6029,-5.1241355
6030,-56.581352
6031,-16.51851
6032,60.74121
6033,13.403499
6034,33.44658
6035,7.188285
6036,17.946938
6037,3.538325
6038,20.294632
6039,145.96077
6040,324.75195
6041,553.1531
6042,621.21893
6043,668.1435
6044,723.57214
6045,495.4915
6046,398.11917
6047,315.37964
6048,124.04826
6049,66.778114
6050,125.84009
6051,43.25708
6052,-10.012922
6053,108.84236
6054,62.176754
6055,74.19034
6056,116.819756
6057,72.89584
6058,34.46007
6059,31.92952
6060,33.88192
6061,38.636276
6062,25.821648
6063,144.72212
6064,450.9654
6065,423.807
6066,640.50903
6067,741.5559
6068,595.7193
6069,606.74274
6070,457.28934
6071,234.04474
6072,-6.700173
6073,66.47589
6074,56.206665
6075,41.9569
6076,104.75677
6077,117.85168
6078,35.295723
6079,95.02651
6080,10.791863
6081,4.6130347
6082,0.6706697
6083,10.51585
6084,14.354658
6085,0.23106006
6086,19.589378
6087,92.58702
6088,317.59326
6089,361.34808
6090,632.189
6091,679.396
6092,653.45557
6093,584.7799
6094,421.84967
6095,280.56638
6096,150.04857
6097,-7.9033794
6098,25.524673
6099,-31.709166
6100,-36.97788
6101,-31.843288
6102,-1.6726754
6103,14.287196
6104,68.81093
6105,65.58063
6106,80.98437
6107,7.1240087
6108,5.7273145
6109,14.896861
6110,15.419365
6111,71.92484
6112,322.06146
6113,543.35443
6114,628.3792
6115,689.82184
6116,688.2915
6117,559.1059
6118,410.32074
6119,270.6664
6120,134.73111
6121,50.179153
6122,24.759102
6123,26.163387
6124,18.08808
6125,24.191032
6126,8.425423
6127,-1.7489715
6128,5.402292
6129,7.0765967
6130,4.951978
6131,4.991176
6132,3.1599278
6133,-0.20416197
6134,1.407167
6135,40.424202
6136,230.16772
6137,359.22665
6138,634.45746
6139,727.9643
6140,694.69165
6141,543.9195
6142,410.63538
6143,255.63007
6144,24.287624
6145,-10.059436
6146,15.32023
6147,10.361863
6148,-15.427319
6149,4.21465
6150,-0.37993628
6151,6.0659604
6152,2.4841127
6153,-3.0058901
6154,-0.124215126
6155,4.3800607
6156,3.188885
6157,3.6996686
6158,-1.9372405
6159,55.318962
6160,284.65042
6161,514.91095
6162,652.60144
6163,674.5907
6164,708.5219
6165,591.19965
6166,441.31372
6167,256.26788
6168,145.5244
6169,13.624014
6170,22.860056
6171,-28.741325
6172,23.716764
6173,28.455109
6174,24.994226
6175,8.422157
6176,0.7753248
6177,2.143973
6178,-0.7834196
6179,-1.7995325
6180,2.3280635
6181,5.4093356
6182,6.688331
6183,64.70908
6184,289.29663
6185,468.85764
6186,550.50665
6187,676.0398
6188,666.4637
6189,499.05408
6190,418.71732
6191,241.28815
6192,131.78355
6193,-8.695924
6194,6.096274
6195,1.2055031
6196,-5.454294
6197,9.8491125
6198,17.322493
6199,0.26392695
6200,-1.5832467
6201,2.3916895
6202,-2.2725809
6203,1.6091546
6204,-1.4166974
6205,-6.023688
6206,3.5408604
6207,53.76819
6208,287.93387
6209,478.33234
6210,611.3206
6211,651.8446
6212,652.537
6213,543.9612
6214,427.6607
6215,198.29771
6216,128.16895
6217,0.3697098
6218,4.613579
6219,6.322042
6220,0.9948274
6221,-8.641869
6222,-0.24309002
6223,0.22958955
6224,-0.42289698
6225,6.0888076
6226,2.0883214
6227,0.59988976
6228,1.5101789
6229,1.262785
6230,2.9361036
6231,73.92269
6232,293.54395
6233,530.4579
6234,641.31305
6235,612.7502
6236,635.25977
6237,538.7815
6238,419.44028
6239,217.53137
6240,57.48297
6241,13.173412
6242,23.14213
6243,7.273297
6244,1.9279715
6245,16.812016
6246,16.812016
6247,2.1310387
6248,19.057858
6249,-3.401875
6250,7.037887
6251,3.175234
6252,-6.590402
6253,-0.9819958
6254,-10.194222
6255,80.380646
6256,285.30435
6257,502.52283
6258,622.19073
6259,657.31067
6260,663.86194
6261,574.17053
6262,431.5769
6263,249.35057
6264,106.06064
6265,9.918612
6266,-2.6603794
6267,-19.113974
6268,13.119411
6269,15.414397
6270,22.327414
6271,22.551664
6272,3.107618
6273,7.1587024
6274,24.521044
6275,-5.804464
6276,-5.84802
6277,12.177052
6278,6.4717784
6279,69.17076
6280,323.05402
6281,522.4684
6282,692.27185
6283,727.34766
6284,726.7731
6285,583.66516
6286,437.13028
6287,288.5278
6288,182.53087
6289,90.01807
6290,80.85534
6291,110.032036
6292,100.320984
6293,31.856964
6294,4.6227884
6295,7.1050363
6296,-3.324071
6297,-8.958584
6298,-0.2553089
6299,-2.183145
6300,-0.1443831
6301,-0.07439768
6302,3.1063266
6303,69.06423
6304,253.10922
6305,392.14987
6306,579.9556
6307,649.59265
6308,625.4337
6309,471.3094
6310,325.5765
6311,251.13802
6312,101.42793
6313,5.2346334
6314,3.1012661
6315,-22.523764
6316,-5.851569
6317,-26.56268
6318,-19.22225
6319,7.9736342
6320,-9.257392
6321,2.1067758
6322,-25.060446
6323,-3.4661715
6324,3.3394053
6325,3.9707932
6326,5.51771
6327,39.14649
6328,280.81674
6329,458.37738
6330,656.57935
6331,645.01984
6332,638.1389
6333,498.54504
6334,397.8937
6335,228.44713
6336,115.01246
6337,24.004095
6338,27.641523
6339,17.513792
6340,14.272646
6341,5.6295257
6342,9.758447
6343,-1.8765284
6344,-2.9953284
6345,1.5784105
6346,-6.210113
6347,-7.984671
6348,-11.688184
6349,-9.490251
6350,-4.8010387
6351,27.89484
6352,238.43709
6353,485.66068
6354,634.1774
6355,643.0597
6356,709.64124
6357,535.6097
6358,409.1904
6359,234.2365
6360,112.558464
6361,-15.986342
6362,1.830377
6363,-0.8530302
6364,-2.6866822
6365,1.0905974
6366,-2.647715
6367,0.15451407
6368,-2.607695
6369,9.507882
6370,12.045487
6371,9.6560755
6372,8.826646
6373,10.825984
6374,9.184342
6375,81.99458
6376,310.57425
6377,527.7014
6378,630.77625
6379,663.76324
6380,661.7728
6381,516.5833
6382,374.3251
6383,240.07938
6384,116.44708
6385,11.537001
6386,32.243404
6387,38.224995
6388,21.034111
6389,19.437098
6390,-3.3779073
6391,-1.0679132
6392,7.037276
6393,16.2971
6394,-4.6503863
6395,42.283836
6396,12.554973
6397,14.607501
6398,15.852949
6399,151.6556
6400,409.3927
6401,560.01196
6402,669.5705
6403,697.75653
6404,708.09
6405,557.5401
6406,435.72458
6407,314.13666
6408,208.87903
6409,48.2703
6410,118.0811
6411,82.53521
6412,83.83223
6413,57.944756
6414,52.63088
6415,48.569145
6416,37.30087
6417,44.458736
6418,46.288914
6419,42.124596
6420,61.31807
6421,28.63795
6422,11.340814
6423,-24.860163
6424,234.1362
6425,412.01932
6426,520.4515
6427,582.09607
6428,601.70264
6429,488.71582
6430,347.71216
6431,167.37714
6432,60.903667
6433,1.584272
6434,-0.9576366
6435,-5.363174
6436,-22.745096
6437,-19.025404
6438,-13.8250675
6439,-14.284542
6440,-12.07088
6441,-16.639744
6442,-16.462996
6443,-19.064022
6444,-19.30983
6445,-17.541296
6446,18.924133
6447,75.28952
6448,297.21033
6449,493.90372
6450,656.3929
6451,701.8092
6452,653.0032
6453,504.6828
6454,398.5833
6455,226.22014
6456,111.992805
6457,7.1494417
6458,8.270199
6459,0.92612445
6460,-1.1959943
6461,-3.296472
6462,6.61885
6463,3.1111925
6464,13.354254
6465,2.4299812
6466,7.263478
6467,1.5322756
6468,7.6793027
6469,4.6610246
6470,1.5670332
6471,47.2742
6472,209.84569
6473,511.5044
6474,623.0499
6475,675.77356
6476,662.68445
6477,545.49677
6478,414.32266
6479,218.11163
6480,103.65961
6481,1.168448
6482,7.3037076
6483,-9.214019
6484,-47.670135
6485,15.825645
6486,0.7056254
6487,-0.5099344
6488,9.5782995
6489,0.09324309
6490,19.83593
6491,-4.062718
6492,-1.5284817
6493,-3.458461
6494,4.392402
6495,52.21671
6496,290.6614
6497,495.9746
6498,631.107
6499,693.91077
6500,680.5391
6501,566.1659
6502,438.1747
6503,255.05148
6504,102.18612
6505,11.82208
6506,3.4984386
6507,4.6017337
6508,11.29633
6509,3.508645
6510,7.9566607
6511,0.97567654
6512,12.902478
6513,8.577872
6514,3.6557689
6515,16.16681
6516,0.92640126
6517,-0.77982354
6518,6.458101
6519,44.51097
6520,209.74342
6521,341.92862
6522,520.247
6523,603.9343
6524,597.9808
6525,484.8315
6526,386.982
6527,204.22815
6528,68.68535
6529,16.984442
6530,6.171781
6531,-0.7552237
6532,-10.776919
6533,-1.8681885
6534,11.705167
6535,1.4967145
6536,2.081572
6537,11.950534
6538,4.4898744
6539,8.320288
6540,26.383305
6541,23.627636
6542,18.080013
6543,75.24852
6544,299.88776
6545,493.60468
6546,615.3571
6547,619.9453
6548,661.6225
6549,593.8577
6550,425.5795
6551,263.75357
6552,119.68487
6553,16.361246
6554,21.041769
6555,15.978397
6556,15.019
6557,16.478886
6558,44.244884
6559,2.3437202
6560,4.692226
6561,1.4982907
6562,-3.4020956
6563,0.7118633
6564,-7.9794917
6565,-1.6920977
6566,-6.412213
6567,60.406124
6568,263.09323
6569,487.25458
6570,600.3834
6571,717.6481
6572,605.1183
6573,511.91562
6574,431.23178
6575,254.12794
6576,153.76709
6577,22.377825
6578,12.941922
6579,3.0270548
6580,-7.009455
6581,-3.059895
6582,-2.3857129
6583,4.1011405
6584,2.5048115
6585,3.5885832
6586,4.4773383
6587,-0.029430538
6588,-9.958791
6589,-6.2454257
6590,-1.1489129
6591,56.800568
6592,270.3596
6593,410.72644
6594,541.2085
6595,672.62335
6596,640.15155
6597,526.16046
6598,414.48352
6599,242.30247
6600,149.17705
6601,20.15277
6602,18.10622
6603,1.5224282
6604,11.28375
6605,9.275798
6606,15.01685
6607,1.4427401
6608,3.4647467
6609,-7.1851907
6610,-5.0357738
6611,-10.076286
6612,3.4840972
6613,4.1584535
6614,6.8396745
6615,59.04836
6616,257.3304
6617,374.67902
6618,477.8617
6619,590.55676
6620,521.99994
6621,493.51938
6622,352.03085
6623,235.70718
6624,140.6338
6625,13.623602
6626,8.453541
6627,8.565424
6628,0.8654257
6629,1.492793
6630,1.492793
6631,-4.3299155
6632,0.28267297
6633,-1.9485327
6634,2.311294
6635,0.898541
6636,-3.5475185
6637,-1.6931245
6638,1.5260836
6639,59.339317
6640,291.57355
6641,467.3054
6642,531.6458
6643,662.09314
6644,654.69727
6645,551.4731
6646,435.91733
6647,262.5187
6648,151.408
6649,45.72646
6650,15.171131
6651,6.6744337
6652,5.2539496
6653,13.630656
6654,-2.7624996
6655,5.1103787
6656,-2.5541265
6657,-2.0496411
6658,-2.5589347
6659,-4.1484685
6660,-1.5490307
6661,-8.019716
6662,0.3265849
6663,48.81356
6664,286.72888
6665,434.6814
6666,507.29425
6667,574.1578
6668,583.144
6669,533.4425
6670,411.7625
6671,234.54913
6672,125.04742
6673,1.1953223
6674,-2.202497
6675,7.0922756
6676,-1.2469474
6677,-15.267361
6678,-11.508904
6679,-4.6456513
6680,-6.4955144
6681,1.5557138
6682,-2.1180654
6683,-2.9634328
6684,8.45361
6685,9.727128
6686,14.649357
6687,87.233475
6688,266.6945
6689,504.01053
6690,642.7684
6691,697.12665
6692,662.3703
6693,619.6885
6694,461.99365
6695,269.62408
6696,146.777
6697,31.482061
6698,14.774195
6699,-4.796977
6700,1.7140518
6701,19.151743
6702,8.204398
6703,12.755521
6704,10.179405
6705,9.440723
6706,20.862751
6707,-2.0611444
6708,14.472334
6709,17.388762
6710,36.67403
6711,72.20682
6712,289.30115
6713,474.12277
6714,619.61786
6715,736.73944
6716,735.3453
6717,498.12582
6718,345.78195
6719,181.69301
6720,133.29869
6721,2.7436123
6722,11.539563
6723,17.233511
6724,0.2361572
6725,25.935083
6726,28.846966
6727,-2.8330157
6728,4.993899
6729,4.993899
6730,1.455336
6731,-1.800536
6732,1.831499
6733,9.355501
6734,4.641476
6735,58.92463
6736,295.02655
6737,574.8658
6738,700.52716
6739,721.7782
6740,675.9885
6741,524.37683
6742,398.52206
6743,161.76547
6744,125.84169
6745,5.3129497
6746,14.828839
6747,10.448292
6748,11.1638365
6749,2.5552657
6750,27.49211
6751,9.546739
6752,12.606436
6753,8.743852
6754,0.6642902
6755,-1.1216453
6756,19.781355
6757,3.387064
6758,7.8762546
6759,57.162865
6760,296.1502
6761,518.951
6762,642.828
6763,687.23346
6764,670.47864
6765,552.885
6766,413.88556
6767,234.30353
6768,163.11449
6769,7.945818
6770,32.39642
6771,22.209223
6772,43.403
6773,58.972805
6774,48.8719
6775,18.920034
6776,-6.022436
6777,17.415892
6778,-11.984326
6779,58.85861
6780,13.278281
6781,43.93379
6782,50.02844
6783,160.68658
6784,406.83707
6785,357.83472
6786,683.2216
6787,725.09283
6788,729.2562
6789,659.6634
6790,407.1088
6791,340.35602
6792,270.10495
6793,55.50936
6794,-6.25856
6795,24.595867
6796,33.297436
6797,29.01293
6798,10.786246
6799,-27.827951
6800,-51.69679
6801,-37.416206
6802,25.705305
