,eltime
20541,652.9697
20542,628.54346
20543,429.97485
20544,304.0079
20545,180.3518
20546,13.235526
20547,11.179179
20548,12.658067
20549,2.5016131
20550,-1.2897993
20551,4.802251
20552,-12.424567
20553,-3.1905544
20554,-9.870671
20555,-5.2923794
20556,0.6460466
20557,-7.9609394
20558,-7.0826917
20559,-3.371318
20560,51.424587
20561,189.98247
20562,328.0807
20563,552.8205
20564,760.4821
20565,669.14655
20566,635.3308
20567,529.2552
20568,345.44388
20569,263.06558
20570,37.738533
20571,-2.445804
20572,-6.5712233
20573,-5.140477
20574,9.613719
20575,13.816087
20576,-29.620255
20577,-5.761715
20578,2.4814196
20579,-4.1549835
20580,-33.194897
20581,-5.9929757
20582,5.863808
20583,1.1122658
20584,-18.891
20585,347.00504
20586,388.71326
20587,552.4113
20588,534.5335
20589,625.2152
20590,690.3337
20591,485.9996
20592,274.23553
20593,185.94328
20594,64.251625
20595,14.711936
20596,10.505518
20597,-2.225533
20598,2.3578527
20599,12.205653
20600,3.233326
20601,0.75325805
20602,-0.7598868
20603,-10.8659
20604,-5.0052814
20605,-13.997286
20606,2.7013917
20607,-10.06159
20608,107.0406
20609,362.79694
20610,533.45844
20611,723.2481
20612,799.9224
20613,680.4884
20614,708.109
20615,544.3041
20616,401.3094
20617,341.89395
20618,74.55139
20619,3.7109027
20620,4.3659425
20621,79.68787
20622,17.26141
20623,56.84268
20624,-14.9950905
20625,1.6382885
20626,-0.34838316
20627,-0.59446937
20628,0.63717943
20629,6.385456
20630,0.4924364
20631,2.665044
20632,96.1393
20633,235.10793
20634,454.59592
20635,512.6461
20636,580.23785
20637,603.6993
20638,761.2524
20639,561.693
20640,572.98096
20641,222.04454
20642,106.50026
20643,42.472504
20644,33.981083
20645,47.112007
20646,41.29547
20647,28.732592
20648,-0.07449592
20649,3.9658484
20650,-0.6633039
20651,2.5151758
20652,5.4055867
20653,5.9015884
20654,13.009949
20655,15.121484
20656,27.6237
20657,394.86334
20658,513.8917
20659,597.60114
20660,423.34174
20661,672.3919
20662,441.9561
20663,220.75659
20664,216.7379
20665,274.7564
20666,91.4171
20667,-1.897645
20668,-1.8271012
20669,-2.6901162
20670,-2.2846155
20671,-4.326793
20672,4.48551
20673,10.254152
20674,-4.4521217
20675,-9.729586
20676,-7.1598263
20677,-3.4201744
20678,-2.7850206
20679,-9.513124
20680,44.027325
20681,190.39899
20682,341.29807
20683,468.10513
20684,507.348
20685,488.3735
20686,657.5749
20687,497.0829
20688,324.2306
20689,155.18956
20690,65.30435
20691,18.155493
20692,17.943521
20693,22.331846
20694,17.86063
20695,14.655904
20696,-0.20295517
20697,1.655595
20698,29.106533
20699,-13.044171
20700,12.890735
20701,-6.0187254
20702,0.63728267
20703,13.701935
20704,25.81025
20705,147.75737
20706,234.67204
20707,348.34317
20708,363.90103
20709,322.72427
20710,538.183
20711,366.7204
20712,271.19138
20713,267.5245
20714,83.99738
20715,34.83295
20716,-2.644964
20717,-5.5522585
20718,-26.497387
20719,-9.798181
20720,0.38355172
20721,-0.20991081
20722,-8.291892
20723,-2.8613946
20724,-4.889297
20725,2.5895166
20726,3.9338477
20727,11.480736
20728,53.626244
20729,193.6557
20730,327.12973
20731,497.43027
20732,665.7695
20733,793.2397
20734,503.5238
20735,505.15842
20736,319.08508
20737,199.61131
20738,52.91197
20739,1.8128843
20740,-10.281226
20741,-5.1572433
20742,-1.0687826
20743,-5.9576106
20744,4.4584327
20745,3.5576782
20746,-5.772873
20747,1.3183978
20748,1.3183978
20749,7.4080353
20750,13.036126
20751,-13.009648
20752,52.348038
20753,166.51949
20754,335.51074
20755,410.55875
20756,488.47324
20757,418.87653
20758,340.23227
20759,215.64923
20760,356.36023
20761,172.73097
20762,75.75337
20763,7.2919765
20764,2.7989779
20765,-5.857646
20766,2.6517353
20767,1.5107951
20768,-0.54644126
20769,26.520548
20770,1.9060484
20771,31.02188
20772,31.02188
20773,43.38124
20774,45.508617
20775,35.801754
20776,78.135025
20777,284.023
20778,443.42255
20779,732.5343
20780,339.10153
20781,521.20593
20782,575.7126
20783,399.62036
20784,180.48839
20785,164.41501
20786,81.13245
20787,50.62929
20788,-2.8079405
20789,9.511547
20790,2.3192105
20791,-0.19050696
20792,2.1666453
20793,32.786198
20794,30.739983
20795,33.14297
20796,30.9748
20797,36.95265
20798,1.8299214
20799,6.6142106
20800,48.46498
20801,215.75443
20802,315.38138
20803,302.7547
20804,258.34436
20805,296.49625
20806,471.30563
20807,327.59427
20808,318.1304
20809,191.33403
20810,68.2151
20811,-1.4006323
20812,-2.7881384
20813,0.94163805
20814,10.781095
20815,8.540429
20816,5.1249876
20817,3.2687042
20818,1.2225549
20819,2.3260906
20820,8.787677
20821,38.016773
20822,3.150035
20823,12.905375
20824,48.88975
20825,244.70238
20826,403.4464
20827,549.77924
20828,488.484
20829,634.58813
20830,678.57385
20831,614.852
20832,344.99744
20833,193.98605
20834,72.6131
20835,-8.955663
20836,-7.454158
20837,-1.8225683
20838,-6.604429
20839,-3.2241566
20840,1.8165059
20841,3.1016414
20842,3.1016414
20843,0.678443
20844,6.0544357
20845,7.4608088
20846,-15.041505
20847,-15.330937
20848,51.436287
20849,145.16052
20850,389.6708
20851,570.27985
20852,606.8283
20853,480.6996
20854,671.778
20855,258.33932
20856,243.36856
20857,170.68921
20858,116.908585
20859,63.508255
20860,40.88147
20861,36.56444
20862,19.043053
20863,17.12259
20864,-3.23309
20865,3.5157104
20866,2.2710826
20867,32.57692
20868,39.836765
20869,47.36049
20870,57.21967
20871,41.214516
20872,64.1059
20873,233.2164
20874,292.3772
20875,819.55286
20876,861.6704
20877,834.0435
20878,665.8067
20879,434.5125
20880,544.99884
20881,406.397
20882,160.86925
20883,44.709362
20884,42.64133
20885,37.337414
20886,35.37959
20887,39.042793
20888,5.3225164
20889,5.5516047
20890,-3.812593
20891,-1.8910598
20892,30.305918
20893,-1.770361
20894,1.9489326
20895,5.0105505
20896,41.470333
20897,299.92218
20898,433.10303
20899,617.2587
20900,816.8877
20901,747.6076
20902,625.8853
20903,560.73773
20904,430.05557
20905,307.99158
20906,64.497856
20907,2.6763706
20908,-0.5180433
20909,-3.050865
20910,-5.898439
20911,-1.0663111
20912,-15.682545
20913,1.3401973
20914,1.1405761
20915,-0.47926468
20916,-3.2963824
20917,1.1755546
20918,-0.68545663
20919,7.3032017
20920,52.202282
20921,291.12027
20922,388.22644
20923,630.736
20924,610.2759
20925,646.0184
20926,668.94635
20927,561.8206
20928,385.35178
20929,230.61423
20930,75.79834
20931,55.877235
20932,-5.904292
20933,9.18033
20934,3.6772738
20935,-6.2797894
20936,-1.0220283
20937,-11.5475645
20938,-1.4064362
20939,-7.389261
20940,1.5037409
20941,1.7090261
20942,10.464658
20943,3.9442985
20944,71.894264
20945,324.93933
20946,434.65482
20947,598.4628
20948,704.44336
20949,741.58624
20950,662.8253
20951,478.76404
20952,378.11218
20953,263.70663
20954,61.77099
20955,4.1509457
20956,3.1210718
20957,-7.6275682
20958,-0.15427637
20959,-1.9354678
20960,2.7790139
20961,7.4769096
20962,-4.737479
20963,-4.3678904
20964,-5.562791
20965,-5.671282
20966,12.948802
20967,8.551122
20968,98.76906
20969,349.9176
20970,466.60275
20971,560.7011
20972,695.57184
20973,714.6106
20974,618.3065
20975,509.84006
20976,390.36584
20977,210.65169
20978,102.67273
20979,3.1481733
20980,-1.942252
20981,7.7295704
20982,8.135071
20983,-7.774202
20984,4.656493
20985,-3.4708486
20986,-5.0162277
20987,-12.055897
20988,-5.1495643
20989,-0.4887424
20990,1.831673
20991,-2.4624417
20992,84.517586
20993,270.22028
20994,438.51633
20995,550.3472
20996,627.47577
20997,644.3551
20998,588.4917
20999,532.00684
21000,439.4316
21001,255.08463
21002,58.405693
21003,-4.356253
21004,-9.955433
21005,-4.0608263
21006,-6.3621583
21007,-0.14173847
21008,0.72966486
21009,0.051021628
21010,0.40258318
21011,-1.2189288
21012,-3.3067734
21013,-1.6157539
21014,4.4748917
21015,-7.34122
21016,43.09696
21017,211.01952
21018,521.7728
21019,559.8163
21020,664.402
21021,652.87103
21022,615.92004
21023,471.85928
21024,389.2109
21025,304.80347
21026,80.0211
21027,30.659678
21028,1.126115
21029,-4.105064
21030,5.7858076
21031,-2.4953122
21032,0.58016634
21033,-0.048234634
21034,-3.0878925
21035,0.6351087
21036,-11.818333
21037,5.6426783
21038,-19.17305
21039,48.020485
21040,83.52398
21041,279.61783
21042,466.3539
21043,741.03296
21044,814.7422
21045,797.3429
21046,592.8091
21047,496.6002
21048,442.2408
21049,322.85068
21050,86.71939
21051,40.25152
21052,3.4023266
21053,38.3691
21054,36.7786
21055,37.535286
21056,-2.746773
21057,0.6105318
21058,5.4456983
21059,6.675664
21060,-5.073029
21061,-4.57681
21062,3.9118485
21063,7.722111
21064,81.60264
21065,229.45096
21066,336.2462
21067,580.97345
21068,304.55057
21069,327.29813
21070,235.75243
21071,110.317986
21072,134.11215
21073,150.44377
21074,100.15148
21075,5.6167884
21076,28.883236
21077,34.623806
21078,28.813194
21079,28.813194
21080,43.876366
21081,37.65754
21082,5.3471274
21083,10.143161
21084,20.99601
21085,-6.251043
21086,4.0647645
21087,-3.1213868
21088,60.402817
21089,182.31001
21090,410.69122
21091,658.49585
21092,720.91974
21093,791.1287
21094,424.28452
21095,477.6052
21096,316.60233
21097,206.90874
21098,40.035046
21099,5.8481
21100,12.488279
21101,-1.9543338
21102,0.11701071
21103,17.93406
21104,3.6762474
21105,1.4424058
21106,-1.9314892
21107,32.80254
21108,-0.788379
21109,-0.7159925
21110,10.391629
21111,7.7881927
21112,26.189535
21113,174.32048
21114,646.72046
21115,463.67926
21116,463.05954
21117,851.12756
21118,674.78125
21119,265.25565
21120,147.04887
21121,109.33609
21122,60.83048
21123,-10.864702
21124,7.963945
21125,0.66870314
21126,1.6155041
21127,-0.80630314
21128,0.4909404
21129,7.351307
21130,-4.613166
21131,6.6260114
21132,8.968066
21133,7.0178437
21134,14.831051
21135,37.38105
21136,219.62015
21137,280.05875
21138,528.28217
21139,710.6259
21140,853.6041
21141,663.74677
21142,447.50748
21143,372.58337
21144,302.9347
21145,86.866325
21146,13.137801
21147,4.3603053
21148,0.034339238
21149,3.6042979
21150,-0.9276827
21151,1.1722873
21152,0.46219206
21153,1.4196297
21154,0.83282954
21155,-3.396926
21156,1.5395604
21157,-0.59158325
21158,15.172618
21159,39.50578
21160,176.64777
21161,462.0137
21162,743.1279
21163,782.91595
21164,684.9331
21165,706.3194
21166,509.18002
21167,358.16525
21168,256.82544
21169,149.79675
21170,12.0098915
21171,-3.6335745
21172,29.607014
21173,-0.6664615
21174,0.921228
21175,0.6491998
21176,4.7413707
21177,25.116259
21178,29.34231
21179,1.8196458
21180,-0.67162025
21181,2.1367512
21182,59.955368
21183,78.00849
21184,317.2099
21185,703.10754
21186,568.0423
21187,845.4657
21188,831.24963
21189,607.02954
21190,535.1289
21191,417.30145
21192,239.44167
21193,137.75139
21194,22.629154
21195,25.794823
21196,42.829105
21197,32.464138
21198,43.917652
21199,-3.60083
21200,-2.9435325
21201,-6.0715714
21202,-2.0649452
21203,-2.9987721
21204,-0.64584047
21205,-1.5255371
21206,15.130685
21207,41.578712
21208,250.68826
21209,556.0106
21210,706.8174
21211,771.1808
21212,630.2028
21213,590.73456
21214,516.3024
21215,428.75003
21216,234.43414
21217,66.33491
21218,7.4389963
21219,20.69246
21220,-6.800644
21221,-0.9818999
21222,-40.52172
21223,-0.46053526
21224,-1.5349714
21225,0.65227616
21226,-4.248541
21227,-1.5337158
21228,18.380306
21229,4.363549
21230,5.685733
21231,31.436947
21232,189.45029
21233,451.59235
21234,776.8263
21235,575.3306
21236,352.83038
21237,462.5113
21238,413.72235
21239,296.92358
21240,202.87202
21241,60.630684
21242,4.375041
21243,5.9121
21244,-15.270974
21245,-7.830366
21246,-4.4375086
21247,4.7313323
21248,0.09059379
21249,-2.1278589
21250,-1.4680946
21251,-3.6579416
21252,-12.276006
21253,-5.4272394
21254,-13.564661
21255,43.51771
21256,291.26575
21257,494.44354
21258,729.44336
21259,650.07367
21260,706.3013
21261,646.13556
21262,525.5087
21263,368.0888
21264,320.85974
21265,48.329407
21266,7.233455
21267,4.0627465
21268,3.123745
21269,3.6716838
21270,1.1417038
21271,-2.9709013
21272,-2.2874808
21273,-9.274737
21274,2.1315951
21275,-0.48447758
21276,-2.146617
21277,6.3004503
21278,29.060976
21279,96.43445
21280,320.5047
21281,670.788
21282,457.95865
21283,625.40454
21284,724.29834
21285,639.39557
21286,451.84665
21287,255.86958
21288,258.4053
21289,130.22546
21290,6.3549023
21291,18.862894
21292,16.418543
21293,-4.8227906
21294,-0.6258297
21295,-3.2714806
21296,-5.6992164
21297,-8.820756
21298,1.2454952
21299,-6.19869
21300,-0.46176824
21301,0.8728284
21302,15.368354
21303,71.29219
21304,401.2796
21305,599.097
21306,743.9425
21307,773.35236
21308,805.409
21309,737.75867
21310,420.82843
21311,278.31747
21312,300.49197
21313,64.59429
21314,11.067199
21315,2.3572211
21316,8.892526
21317,2.2984776
21318,-1.893043
21319,-1.0377295
21320,0.7347339
21321,-0.7807304
21322,-3.9556592
21323,1.981266
21324,1.1096948
21325,7.3788285
21326,23.726744
21327,105.05593
21328,354.5449
21329,756.6824
21330,719.0617
21331,675.54626
21332,730.4617
21333,519.5497
21334,471.12506
21335,370.97388
21336,227.64581
21337,81.03277
21338,10.142724
21339,0.6313306
21340,5.2469015
21341,0.4364484
21342,0.80728984
21343,0.5311706
21344,-1.8516992
21345,-0.8110959
21346,6.0303802
21347,-1.1919347
21348,8.34107
21349,11.885839
21350,27.051338
21351,87.89998
21352,239.67764
21353,630.2777
21354,825.65424
21355,735.32404
21356,875.5578
21357,773.6137
21358,599.40125
21359,507.40152
21360,356.7674
21361,93.49614
21362,10.954142
21363,5.1321425
21364,3.1033182
21365,-1.4983692
21366,3.0986526
21367,-3.401854
21368,1.1721646
21369,-3.4114718
21370,-5.1177006
21371,-4.7226124
21372,1.9383314
21373,7.4075828
21374,30.30765
21375,152.3341
21376,282.35986
21377,759.9327
21378,902.18243
21379,964.87695
21380,893.9421
21381,829.46564
21382,602.737
21383,269.32504
21384,108.410355
21385,14.600471
21386,10.792063
21387,33.547863
21388,35.421665
21389,11.788506
21390,-0.097441725
21391,-3.6934903
21392,2.9213567
21393,34.83943
21394,31.32563
21395,43.267025
21396,44.492947
21397,62.09316
21398,134.4296
21399,305.6397
21400,634.75244
21401,837.9679
21402,851.97943
21403,847.57294
21404,682.9511
21405,537.096
21406,395.3909
21407,299.8491
21408,73.90316
21409,2.006851
21410,3.4003544
21411,11.935407
21412,-2.8234992
21413,3.221506
21414,-4.6490684
21415,-0.46363753
21416,-3.719507
21417,-11.406174
21418,-1.273212
21419,-2.1946485
21420,9.138426
21421,118.71169
21422,334.7788
21423,684.1499
21424,840.99945
21425,854.77466
21426,918.5326
21427,794.4909
21428,536.7549
21429,410.8184
21430,309.6782
21431,93.27553
21432,62.128017
21433,28.076134
21434,-1.9164765
21435,4.047618
21436,-3.401854
21437,-0.3285101
21438,-1.2468772
21439,-5.723664
21440,0.5224683
21441,-5.653849
21442,8.810495
21443,28.9142
21444,165.0546
21445,353.1486
21446,703.8405
21447,652.18976
21448,928.67377
21449,810.08606
21450,727.9028
21451,652.9454
21452,484.7962
21453,347.93457
21454,156.5734
21455,14.763283
21456,4.678683
21457,1.348149
21458,1.4464463
21459,6.0335016
21460,4.16253
21461,-5.181736
21462,4.857231
21463,2.911211
21464,-2.3159258
21465,0.24107277
21466,69.529205
21467,138.37926
21468,323.81973
21469,848.9275
21470,884.18616
21471,808.07117
21472,805.8215
21473,636.67334
21474,461.1589
21475,223.73456
21476,85.3507
21477,18.02216
21478,-5.260067
21479,-1.3930081
21480,8.688085
21481,1.242208
21482,0.08331488
21483,0.30108523
21484,-1.7007527
21485,-9.504601
21486,-5.557602
21487,4.4667597
21488,18.292677
21489,51.68604
21490,121.00492
21491,277.539
21492,508.35147
21493,635.8119
21494,875.25354
21495,774.2362
21496,771.7922
21497,567.692
21498,488.95544
21499,284.9891
21500,102.426
21501,25.143084
21502,22.090233
21503,9.51102
21504,-7.0944414
21505,2.4782355
21506,-1.8344896
21507,-0.47008473
21508,-2.1730618
21509,7.7006993
21510,1.8390185
21511,-7.4192495
21512,13.497302
21513,123.38009
21514,326.2768
21515,556.5093
21516,731.6549
21517,875.02936
21518,854.4378
21519,697.11273
21520,544.4567
21521,415.44467
21522,327.18457
21523,50.951916
21524,5.8200827
21525,-0.40552086
21526,-9.208675
21527,-2.0361805
21528,-6.7695065
21529,-5.6019187
21530,-16.629358
21531,-3.606605
21532,-3.1118572
21533,-8.663518
21534,-0.14448464
21535,-4.0841618
21536,9.622602
21537,188.29568
21538,393.11957
21539,659.1608
21540,884.0401
21541,914.14703
21542,777.0544
21543,496.40616
21544,371.85333
21545,367.18314
21546,73.245415
21547,9.650359
21548,30.802834
21549,25.277687
21550,13.094156
21551,42.60551
21552,-0.39660344
21553,-7.3894987
21554,4.7238765
21555,-1.0224812
21556,7.208041
21557,-0.42539528
21558,3.8117635
