,sanantonio
5162,273.837
5163,518.083
5164,677.6542
5165,788.69415
5166,838.35913
5167,890.619
5168,675.32806
5169,752.1138
5170,590.7168
5171,398.0897
5172,95.745674
5173,19.847332
5174,63.821568
5175,10.945954
5176,0.57583576
5177,10.471722
5178,2.5859313
5179,6.7966413
5180,2.2416775
5181,4.959318
5182,5.6801205
5183,-0.5946226
5184,16.337776
5185,88.71787
5186,242.74763
5187,543.8032
5188,733.17755
5189,861.0268
5190,857.54083
5191,882.6333
5192,773.9885
5193,695.09283
5194,562.19867
5195,395.04834
5196,82.10323
5197,61.028713
5198,25.8044
5199,18.470512
5200,-20.286179
5201,-8.51431
5202,9.135349
5203,2.4843996
5204,5.136783
5205,0.811337
5206,4.619148
5207,2.7682264
5208,14.023629
5209,50.291786
5210,241.42796
5211,485.5519
5212,674.77185
5213,808.9436
5214,924.486
5215,922.2261
5216,810.2548
5217,763.7797
5218,593.48627
5219,335.80707
5220,81.509964
5221,57.00496
5222,1.3866259
5223,0.9438227
5224,8.587969
5225,12.726772
5226,17.192791
5227,8.956235
5228,7.7264657
5229,22.514677
5230,9.389371
5231,9.429488
5232,26.230993
5233,66.43343
5234,207.97693
5235,375.68716
5236,3.2594988
5237,-3.629828
5238,-0.4525496
5239,-33.232098
5240,-14.942571
5241,0.0076299906
5242,-4.54651
5243,-2.2617228
5244,41.090786
5245,222.7794
5246,473.3424
5247,645.5645
5248,798.6807
5249,848.6614
5250,869.6526
5251,785.98987
5252,700.6253
5253,569.0476
5254,369.21317
5255,64.66961
5256,17.384043
5257,10.04882
5258,-0.9821304
5259,-1.3461131
5260,2.7814436
5261,-0.49314857
5262,0.62175107
5263,-2.1339622
5264,-2.8984911
5265,-7.0453115
5266,-8.823023
5267,3.0645528
5268,43.0143
5269,234.62338
5270,496.43698
5271,659.89514
5272,822.90576
5273,887.9351
5274,884.5473
5275,842.1732
5276,741.8229
5277,625.21204
5278,382.971
5279,75.65335
5280,22.53949
5281,12.296173
5282,6.008947
5283,7.1503205
5284,21.131311
5285,-10.375387
5286,-18.68681
5287,-15.22245
5288,-12.514713
5289,-13.984848
5290,-12.248486
5291,-3.6284199
5292,32.034657
5293,192.6916
5294,453.8147
5295,654.9013
5296,768.9563
5297,806.22815
5298,776.051
5299,751.3714
5300,699.53613
5301,557.8382
5302,326.42264
5303,48.023907
5304,-9.820506
5305,2.7904794
5306,-30.824774
5307,-29.785538
5308,-12.626185
5309,0.28445226
5310,-2.0507805
5311,0.15916467
5312,-18.620676
5313,-25.00203
5314,-40.734726
5315,-40.903603
5316,39.170826
5317,205.01736
5318,417.5178
5319,458.97977
5320,213.9959
5321,224.7012
5322,332.89413
5323,122.25422
5324,84.605675
5325,73.84885
5326,40.155746
5327,7.7928133
5328,18.344625
5329,-30.821285
5330,4.37145
5331,-5.3365607
5332,-0.10239565
5333,-5.668676
5334,24.843784
5335,3.847957
5336,-6.336573
5337,36.97736
5338,43.11803
5339,36.982765
5340,131.99556
5341,455.085
5342,335.57718
5343,348.9869
5344,298.55862
5345,270.6415
5346,191.95302
5347,240.29832
5348,123.79979
5349,89.14183
5350,29.114395
5351,22.571095
5352,4.808908
5353,-15.656202
5354,3.9520674
5355,-3.9045238
5356,15.180553
5357,24.382614
5358,11.38113
5359,15.562664
5360,15.562664
5361,54.793518
5362,18.655111
5363,69.10395
5364,110.33769
5365,206.10356
5366,179.20651
5367,279.82397
5368,408.54727
5369,380.86288
5370,447.4347
5371,257.15668
5372,139.54343
5373,59.658527
5374,6.5804596
5375,-4.4715853
5376,-9.525798
5377,-7.684304
5378,45.54899
5379,43.270596
5380,-0.62768817
5381,10.82787
5382,3.533832
5383,-6.19898
5384,-12.916779
5385,-4.2071414
5386,-0.70398915
5387,6.6794705
5388,42.624905
5389,184.50421
5390,170.86562
5391,176.11066
5392,74.74045
5393,121.19539
5394,160.61977
5395,103.30305
5396,81.489296
5397,75.04275
5398,23.06057
5399,-1.8800693
5400,-7.7444134
5401,-18.55101
5402,1.0503459
5403,-2.597369
5404,-7.316597
5405,1.3973535
5406,-8.908747
5407,3.3550546
5408,-5.456359
5409,8.008857
5410,5.1828
5411,65.70309
5412,115.2164
5413,344.11093
5414,430.8218
5415,587.98334
5416,664.98175
5417,724.44556
5418,492.33438
5419,319.26093
5420,219.21721
5421,113.23836
5422,4.391183
5423,-20.688583
5424,-32.68641
5425,-21.665888
5426,-9.752103
5427,-10.550808
5428,-4.2573714
5429,-18.030005
5430,-3.054123
5431,14.056397
5432,-10.656251
5433,-5.3180676
5434,-20.704292
5435,21.066525
5436,162.96494
5437,300.1093
5438,392.0942
5439,589.26245
5440,638.58704
5441,640.6247
5442,499.97586
5443,395.19415
5444,328.9651
5445,112.6106
5446,25.926659
5447,-4.582174
5448,-18.431005
5449,4.3035502
5450,6.4801435
5451,-6.3669615
5452,-5.3352427
5453,-0.9753407
5454,-1.4085156
5455,6.160014
5456,2.7107668
5457,1.9905183
5458,0.2546699
5459,30.131844
5460,181.62674
5461,320.49127
5462,451.21298
5463,572.9482
5464,633.06384
5465,609.6081
5466,529.4673
5467,404.11566
5468,326.45697
5469,129.20636
5470,22.709833
5471,-4.7061677
5472,0.4161211
5473,-6.487184
5474,-1.0408553
5475,-2.8166637
5476,3.2751045
5477,10.523158
5478,-4.8820004
5479,-2.603392
5480,0.47305572
5481,-2.68968
5482,4.3458085
5483,22.388716
5484,172.78525
5485,284.93674
5486,370.05118
5487,558.69336
5488,606.0782
5489,643.3893
5490,500.15073
5491,365.79086
5492,267.53732
5493,108.49973
5494,24.39274
5495,5.5007386
5496,-7.419251
5497,4.6678276
5498,7.3067446
5499,-1.0468639
5500,-2.8916917
5501,-1.079506
5502,-6.2102804
5503,-1.2340183
5504,1.0952172
5505,-10.9791
5506,-15.542224
5507,0.62801313
5508,186.33733
5509,291.16937
5510,418.64322
5511,552.19635
5512,601.8992
5513,647.1231
5514,476.39288
5515,382.88776
5516,302.38492
5517,55.25356
5518,20.347107
5519,-2.5249116
5520,-0.31201714
5521,-1.1667687
5522,13.392967
5523,13.396785
5524,10.910573
5525,-4.0697737
5526,1.2488288
5527,-2.645481
5528,-9.39866
5529,0.19562125
5530,-5.595854
5531,20.055815
5532,174.23341
5533,315.6171
5534,403.57114
5535,546.4958
5536,612.53033
5537,617.58435
5538,455.59723
5539,356.21176
5540,290.17792
5541,105.17426
5542,19.322483
5543,-5.557668
5544,-8.907395
5545,2.0422525
5546,2.4531188
5547,-18.987608
5548,-14.099326
5549,10.439497
5550,15.064752
5551,14.63613
5552,18.107943
5553,13.909185
5554,12.626787
5555,48.770233
5556,176.41718
5557,327.90518
5558,458.1315
5559,614.33514
5560,695.3652
5561,719.3216
5562,596.3651
5563,346.9233
5564,268.39932
5565,146.31197
5566,31.433151
5567,3.2154746
5568,-3.2775126
5569,-4.399445
5570,-6.626225
5571,-0.8642036
5572,6.9489255
5573,2.5944417
5574,7.896259
5575,3.0794988
5576,-4.5964293
5577,-0.4492127
5578,-7.7572412
5579,16.907452
5580,192.15317
5581,327.82013
5582,438.54593
5583,615.5925
5584,642.2742
5585,681.3707
5586,561.36053
5587,415.36533
5588,378.74417
5589,129.1425
5590,21.197002
5591,3.4537313
5592,3.089855
5593,-1.9054178
5594,3.5905454
5595,9.094827
5596,2.1953506
5597,-0.45552436
5598,-4.4167128
5599,8.08325
5600,-2.5124838
5601,-8.685475
5602,9.370235
5603,5.912275
5604,105.97058
5605,309.85852
5606,355.58487
5607,327.53607
5608,288.49042
5609,298.16483
5610,412.26645
5611,158.85898
5612,92.57249
5613,50.078186
5614,-5.4877653
5615,3.64667
5616,1.1621273
5617,-2.8144221
5618,-10.37093
5619,-0.5614914
5620,1.6044012
5621,-0.5946684
5622,7.451308
5623,-0.7450905
5624,-2.646076
5625,-1.5840771
5626,3.1955926
5627,14.129524
5628,49.467514
5629,147.1344
5630,428.59344
5631,381.9378
5632,396.6667
5633,483.32025
5634,387.97278
5635,306.21796
5636,143.6515
5637,87.14965
5638,-0.16036125
5639,-7.538303
5640,9.290668
5641,5.3349986
5642,7.3084702
5643,2.2475116
5644,-0.6372043
5645,0.73131764
5646,-1.3618417
5647,69.09551
5648,-8.802149
5649,14.992252
5650,2.8473365
5651,22.919682
5652,141.11484
5653,352.47467
5654,442.56104
5655,502.96124
5656,311.87192
5657,230.57578
5658,225.68059
5659,279.79477
5660,69.89133
5661,46.954697
5662,-9.2782955
5663,-6.5967607
5664,6.0475197
5665,3.176666
5666,-4.15878
5667,-4.15878
5668,11.28122
5669,0.0013884604
5670,-1.4928473
5671,5.6902347
5672,0.94497824
5673,5.54139
5674,9.042597
5675,-0.097536445
5676,14.034095
5677,172.98886
5678,186.56464
5679,361.06628
5680,376.13043
5681,360.14914
5682,349.25388
5683,253.79457
5684,124.18546
5685,74.28084
5686,-16.390648
5687,23.750965
5688,6.8426733
5689,9.425997
5690,-4.338629
5691,-18.231728
5692,30.637604
5693,7.082196
5694,24.799175
5695,10.188083
5696,14.760213
5697,3.6034474
5698,14.880849
5699,-15.270284
5700,9.976327
5701,140.84325
5702,237.22015
5703,265.8187
5704,244.23602
5705,306.74545
5706,303.2544
5707,228.21007
5708,114.05438
5709,25.984652
5710,-24.187992
5711,-20.936815
5712,38.533043
5713,-17.115444
5714,2.7447896
5715,7.143364
5716,4.6828485
5717,12.761943
5718,52.859993
5719,1.9967709
5720,16.33926
5721,33.95177
5722,77.39716
5723,72.46755
5724,68.944756
5725,254.10019
5726,209.91556
5727,311.5486
5728,271.25806
5729,310.77554
5730,282.85904
5731,185.16644
5732,103.092255
5733,-21.594473
5734,-30.378979
5735,-40.716328
5736,-35.644806
5737,-31.623714
5738,-43.38665
5739,-37.180027
5740,-6.740543
5741,-13.178449
5742,44.18916
5743,-6.396186
5744,-4.0830355
5745,159.55489
5746,132.35011
5747,175.48041
5748,156.0739
5749,211.5787
5750,342.26645
5751,306.33304
5752,346.3383
5753,362.70782
5754,346.23114
5755,210.15642
5756,127.66256
5757,63.93009
5758,-23.805353
5759,18.796139
5760,-37.089737
5761,-29.20241
5762,-32.5837
5763,21.0104
5764,-18.17506
5765,16.822681
5766,95.740326
5767,-9.311882
5768,6.561936
5769,-9.276794
5770,98.47368
5771,86.28014
5772,171.52446
5773,352.33972
5774,256.0986
5775,395.87204
5776,348.26578
5777,298.0535
5778,336.70773
5779,365.93304
5780,261.82187
5781,175.31937
5782,80.080086
5783,66.25903
5784,-44.384506
5785,-43.502663
5786,622.50574
5787,602.97675
5788,491.86176
5789,344.91544
5790,16.69648
5791,12.221081
5792,-19.450941
5793,3.9340339
5794,-2.6933727
5795,-12.347183
5796,0.05586964
5797,2.1663036
5798,-9.273071
5799,1.4587084
5800,0.4287991
5801,-4.5829463
5802,-8.876932
5803,26.984999
5804,76.304054
5805,279.7722
5806,377.3323
5807,523.4328
5808,577.73083
5809,417.79245
5810,394.10632
5811,332.67572
5812,174.47668
5813,81.95045
5814,3.3457255
5815,-3.3140922
5816,1.1768746
5817,0.6318678
5818,1.8089849
5819,6.118125
5820,7.2402983
5821,-12.204299
5822,7.7759786
5823,0.5136756
5824,-4.2925134
5825,-11.15096
5826,-12.767068
5827,0.39804333
5828,92.93618
5829,219.78835
5830,338.94797
5831,349.70053
5832,345.40616
5833,342.82623
5834,437.8971
5835,408.1889
5836,305.45438
5837,177.11548
5838,128.19513
5839,62.495087
5840,119.57007
5841,124.49738
5842,3.0867984
5843,7.310624
5844,-3.0649235
5845,-12.690906
5846,-11.697497
5847,-2.1048965
5848,-0.08666711
5849,5.8185287
5850,-4.911372
5851,20.7284
5852,52.946346
5853,169.17213
5854,222.25786
5855,326.6043
5856,209.6328
5857,427.82916
5858,343.43848
5859,300.16248
5860,174.59845
5861,42.11371
5862,-10.7998495
5863,3.703761
5864,13.376628
5865,-8.2610445
5866,-1.5817361
5867,-2.2924922
5868,-1.4391387
5869,-1.2142006
5870,-1.837091
5871,-11.649647
5872,-5.94494
5873,-2.5387611
5874,4.039088
5875,-5.1810284
5876,41.23132
5877,180.8279
5878,351.1843
5879,353.84204
5880,400.85074
5881,170.2102
5882,155.80896
5883,113.03657
5884,118.30173
5885,145.83067
5886,83.37773
5887,58.543476
5888,56.92188
5889,46.076046
5890,55.350704
5891,57.52967
5892,-1.5569603
5893,-1.7656871
5894,1.1183428
5895,9.411762
5896,-1.6045396
5897,0.32492045
5898,4.562432
5899,0.23846054
5900,28.801964
5901,113.6209
5902,164.4064
5903,188.57617
5904,158.22874
5905,246.54362
5906,226.9899
5907,199.88625
5908,114.87925
5909,-6.227309
5910,-16.452724
5911,7.894494
5912,3.7733686
5913,-1.2678386
5914,4.387452
5915,10.791978
5916,5.7230115
5917,8.023755
5918,6.4537206
5919,4.410768
5920,-0.18232656
5921,7.6060786
5922,0.08971
5923,-24.978857
5924,78.15941
5925,244.8026
5926,187.95834
5927,220.78966
5928,200.0986
5929,223.95946
5930,234.81844
5931,186.11629
5932,99.4024
5933,57.852238
5934,13.478666
5935,4.9965315
5936,-6.6877756
5937,-7.538165
5938,-20.037594
5939,13.47224
5940,3.6158566
5941,-8.101203
5942,23.150242
5943,-10.05528
5944,-6.5801096
5945,1.6891311
5946,-3.0727668
5947,7.006637
5948,80.9433
5949,217.5826
5950,368.04706
5951,422.84686
5952,437.71884
5953,378.93466
5954,451.54565
5955,365.3037
5956,174.1906
5957,98.64512
5958,8.77098
5959,9.192454
5960,-3.8854828
5961,-7.233916
5962,8.51946
5963,2.8240438
5964,-0.08871794
5965,1.9639125
5966,2.5313334
5967,-0.9639908
5968,0.11358227
5969,4.708402
5970,-3.3992338
5971,3.507316
5972,81.91832
5973,259.5781
5974,541.8064
5975,570.1151
5976,579.83655
5977,362.5259
5978,350.3798
5979,143.14075
5980,64.13611
5981,35.433834
5982,-2.809354
5983,2.7591987
5984,10.774838
5985,-1.6229233
5986,-3.946094
5987,1.380998
5988,-3.1836894
5989,2.521953
5990,-3.3577473
5991,0.57036406
5992,-1.5978972
5993,-1.4907731
5994,4.162591
5995,-8.706089
5996,20.49077
5997,197.99553
5998,139.78691
5999,142.35385
6000,232.0462
6001,120.68272
6002,260.95364
6003,356.8899
6004,204.33493
6005,53.74965
6006,-0.4877417
6007,1.2564435
6008,13.979499
6009,8.69242
6010,-7.058347
6011,2.2428882
6012,6.2486067
6013,25.442387
6014,1.852342
6015,-0.02916462
6016,-4.020478
6017,-11.263771
6018,-14.721818
6019,13.472504
6020,78.18364
6021,299.866
6022,444.508
6023,515.2436
6024,511.7164
6025,669.9358
6026,618.59344
6027,398.74826
6028,233.21588
6029,136.4323
6030,12.026247
6031,18.190268
6032,15.459344
6033,2.4187086
6034,3.9902434
6035,16.346502
6036,6.9234505
6037,-9.861186
6038,-20.880285
6039,12.029766
6040,-15.690757
6041,15.007087
6042,5.75367
6043,12.432447
6044,128.92473
6045,219.90854
6046,491.44943
6047,759.19055
6048,735.2061
6049,669.7934
6050,590.8797
6051,289.44357
6052,150.6362
6053,56.40652
6054,-1.1010481
6055,-40.065174
6056,-110.20581
6057,-79.971466
6058,-104.78895
6059,-67.83031
6060,31.607048
6061,3.8825045
6062,-0.37719107
6063,-0.19120872
6064,-17.880857
6065,-11.438659
6066,-20.00093
6067,3.1973004
6068,97.11824
6069,298.6246
6070,501.13904
6071,548.9169
6072,550.6719
6073,697.3547
6074,603.3813
6075,432.141
6076,232.63942
6077,106.049484
6078,34.541557
6079,-4.676828
6080,-19.74741
6081,-16.341837
6082,-9.701732
6083,-41.552498
6084,-0.92131174
6085,-73.75014
6086,-69.481995
6087,13.469893
6088,65.25976
6089,64.59394
6090,84.49153
6091,-42.61877
6092,186.2178
6093,245.82909
6094,609.471
6095,725.49225
6096,743.6971
6097,726.68567
6098,653.7378
6099,439.97504
6100,340.72797
6101,166.57964
6102,24.132591
6103,9.032982
6104,-2.8962572
6105,7.5830307
6106,2.4023046
6107,-0.19789171
6108,2.5850549
6109,-0.08811467
6110,-41.039577
6111,0.4086131
6112,-6.199538
6113,0.11281645
6114,-6.077766
6115,57.089554
6116,96.97798
6117,334.41028
6118,474.18445
6119,572.16797
6120,744.3048
6121,728.59625
6122,561.30365
6123,384.54315
6124,221.36293
6125,92.171524
6126,7.82707
6127,11.473577
6128,-23.76344
6129,3.1477904
6130,8.32208
6131,7.6503882
6132,-1.2343603
6133,-9.559622
6134,9.473876
6135,6.1841803
6136,-7.1594505
6137,-0.47038206
6138,7.795012
6139,15.127724
6140,81.00277
6141,289.10425
6142,483.91833
6143,577.60034
6144,598.7268
6145,572.95374
6146,480.68393
6147,394.24915
6148,231.2049
6149,125.5382
6150,1.2006679
6151,-9.704288
6152,22.598434
6153,10.550874
6154,3.8596818
6155,4.2454453
6156,-16.814295
6157,-3.7943926
6158,-5.6482315
6159,0.23111808
6160,3.6733272
6161,20.01527
6162,-4.4521832
6163,1.347243
6164,105.230675
6165,285.83295
6166,439.74152
6167,310.01562
6168,273.96188
6169,258.4351
6170,270.56396
6171,185.09465
6172,119.61156
6173,66.16458
6174,1.348318
6175,-0.080704585
6176,-0.18046482
6177,-0.2531551
6178,7.850395
6179,6.690071
6180,1.55767
6181,-5.243883
6182,-6.7317314
6183,0.006613493
6184,0.14372654
6185,0.3326707
6186,1.7381177
6187,30.982807
6188,137.86269
6189,326.53738
6190,490.15692
6191,394.6127
6192,384.52954
6193,500.94275
6194,484.2324
6195,309.00693
6196,202.55106
6197,97.34738
6198,3.2716956
6199,-0.52265066
6200,-0.3713131
6201,-7.6531744
6202,-4.5338907
6203,-1.9518484
6204,-0.8303162
6205,-1.6974051
6206,0.81812495
6207,-0.04564523
6208,-1.8371744
6209,1.2694829
6210,-2.0256982
6211,4.7998
6212,64.93558
6213,333.31274
6214,354.6619
6215,304.5616
6216,343.23715
6217,282.4298
6218,220.32224
6219,287.9338
6220,142.17834
6221,71.363945
6222,1.9512073
6223,-2.692788
6224,-5.560284
6225,-0.5718418
6226,-7.4327493
6227,-0.60885835
6228,20.714855
6229,0.64370155
6230,23.683765
6231,1.3928912
6232,2.9908762
6233,2.544496
6234,10.697078
6235,-2.2618294
6236,21.798674
6237,276.24277
6238,291.94113
6239,195.60898
6240,141.85025
6241,111.21868
6242,163.21657
6243,83.86697
6244,82.100075
6245,44.02088
6246,3.755888
6247,-1.7065367
6248,1.674018
6249,3.661841
6250,-0.568004
6251,-14.570236
6252,-7.236092
6253,-1.117138
6254,3.167392
6255,-0.30448863
6256,9.38447
6257,2.710639
6258,14.838556
6259,16.669888
6260,-15.134531
6261,95.939186
6262,223.45638
6263,266.91672
6264,225.63887
6265,202.28192
6266,208.74637
6267,137.49721
6268,93.34846
6269,31.563694
6270,18.068789
6271,5.597699
6272,1.934503
6273,4.3844566
6274,3.7970302
6275,2.9666677
6276,-2.911904
6277,-0.79777706
6278,-1.1789489
6279,0.28599682
6280,-0.91463614
6281,5.963145
6282,11.991802
6283,16.412323
6284,82.01786
6285,302.6083
6286,456.83517
6287,505.42084
6288,509.99103
6289,455.74405
6290,426.90106
6291,241.35638
6292,121.61674
6293,64.344444
6294,0.30737305
6295,20.824873
6296,8.46573
6297,-11.105834
6298,12.94566
6299,3.4343214
6300,-7.412516
6301,-0.2330867
6302,2.4290662
6303,-0.63603437
6304,-3.4067476
6305,-1.4994428
6306,-14.922019
6307,-1.5285162
6308,19.168585
6309,120.36101
6310,267.51712
6311,192.10672
