,centrovis-cab
29444,-7.297249
29445,-0.4805046
29446,3.720938
29447,62.50179
29448,242.48282
29449,507.66153
29450,683.09534
29451,849.27264
29452,864.8034
29453,883.9798
29454,787.3621
29455,735.13367
29456,613.36816
29457,387.30276
29458,110.334076
29459,46.975662
29460,6.1646023
29461,0.30431396
29462,0.8570387
29463,-18.74571
29464,12.947273
29465,1.3458115
29466,-0.19740158
29467,14.940112
29468,0.021661162
29469,-1.3392128
29470,16.77141
29471,43.380756
29472,195.87474
29473,400.0676
29474,553.35
29475,767.45544
29476,816.02875
29477,847.923
29478,713.4302
29479,664.9055
29480,549.83734
29481,427.40668
29482,100.44667
29483,37.11243
29484,-6.159117
29485,-2.4629672
29486,1.2459003
29487,-10.440371
29488,-0.39042583
29489,0.24451292
29490,6.3941
29491,-2.5351439
29492,-9.661344
29493,4.4269977
29494,8.498315
29495,36.94827
29496,224.70303
29497,600.17267
29498,738.07245
29499,826.6853
29500,868.7764
29501,953.5492
29502,840.5668
29503,756.957
29504,709.42816
29505,480.0966
29506,138.14175
29507,52.732098
29508,35.49519
29509,10.697243
29510,13.08463
29511,-2.823983
29512,-1.744174
29513,41.34839
29514,225.92097
29515,480.47824
29516,755.28766
29517,839.272
29518,830.3439
29519,870.24854
29520,843.9192
29521,773.18036
29522,654.6556
29523,408.43362
29524,63.83279
29525,43.44366
29526,15.035832
29527,6.656046
29528,-0.8813461
29529,11.634801
29530,5.3578997
29531,-5.0819697
29532,5.5385427
29533,-3.6689825
29534,6.352922
29535,17.460636
29536,14.765237
29537,44.5981
29538,177.74931
29539,478.63998
29540,547.4891
29541,715.39734
29542,840.956
29543,846.0004
29544,840.9716
29545,738.226
29546,621.40295
29547,428.15485
29548,110.34464
29549,59.517246
29550,5.8156652
29551,-30.64744
29552,-9.134543
29553,-11.654051
29554,0.47167265
29555,0.4963466
29556,0.7543286
29557,-6.038303
29558,-3.5133762
29559,14.818176
29560,6.9691463
29561,67.49178
29562,203.86578
29563,547.6037
29564,568.9537
29565,891.13306
29566,869.57477
29567,885.4758
29568,780.8554
29569,807.3374
29570,617.7345
29571,425.8634
29572,111.17709
29573,44.647083
29574,1.3735287
29575,-2.2983673
29576,4.1380363
29577,-3.855536
29578,-6.0636444
29579,22.21754
29580,26.777756
29581,25.337975
29582,26.396578
29583,20.935566
29584,10.811564
29585,73.67162
29586,215.25906
29587,515.0848
29588,676.79224
29589,762.5449
29590,860.2088
29591,884.24493
29592,716.5594
29593,627.00073
29594,570.0299
29595,391.76758
29596,94.802505
29597,37.050514
29598,20.469168
29599,9.00529
29600,3.4565294
29601,10.471722
29602,12.314941
29603,13.262302
29604,1.8307201
29605,-0.48402444
29606,-0.3213483
29607,0.06860483
29608,13.690352
29609,60.50227
29610,248.56282
29611,489.19992
29612,685.15686
29613,819.58167
29614,809.6696
29615,850.9677
29616,758.91034
29617,771.0634
29618,622.45886
29619,420.80484
29620,111.616516
29621,32.160027
29622,9.22401
29623,29.58012
29624,9.791952
29625,10.192244
29626,12.883373
29627,17.411829
29628,21.464981
29629,-15.847518
29630,-0.41285565
29631,-4.9595766
29632,14.841921
29633,56.845936
29634,251.37328
29635,374.33783
29636,583.30676
29637,783.1165
29638,833.9033
29639,837.19635
29640,798.48267
29641,747.2227
29642,597.9674
29643,414.87686
29644,101.06493
29645,40.40321
29646,-6.1760817
29647,-6.387878
29648,-13.841555
29649,-12.243317
29650,12.966951
29651,-10.537038
29652,0.4755149
29653,16.649696
29654,-2.6972594
29655,-1.7977779
29656,10.158439
29657,39.95502
29658,250.65683
29659,494.9928
29660,733.3401
29661,734.62946
29662,890.4539
29663,857.56067
29664,882.3621
29665,747.8887
29666,625.853
29667,391.45547
29668,124.73495
29669,81.45605
29670,22.484917
29671,29.946968
29672,0.95583194
29673,-5.679115
29674,3.8782344
29675,-1.6104249
29676,-1.6345755
29677,2.760107
29678,2.0103927
29679,2.1061447
29680,15.623673
29681,49.87543
29682,192.4729
29683,519.1617
29684,671.0144
29685,799.1663
29686,800.7992
29687,892.5938
29688,828.5523
29689,763.92914
29690,618.82556
29691,435.24026
29692,106.58705
29693,28.401966
29694,3.9505603
29695,-7.4859724
29696,6.115164
29697,25.492004
29698,5.2218237
29699,12.911084
29700,2.1270518
29701,4.6058946
29702,6.34983
29703,15.824651
29704,22.187822
29705,55.644028
29706,248.21506
29707,505.73935
29708,693.9
29709,850.3594
29710,864.8708
29711,887.58905
29712,790.4811
29713,754.7174
29714,637.1572
29715,460.83298
29716,107.898575
29717,50.95168
29718,4.4655566
29719,-12.989885
29720,-9.569726
29721,-1.1865119
29722,2.5736973
29723,1.1746329
29724,2.3125992
29725,2.3241827
29726,-2.5430562
29727,8.463005
29728,20.462564
29729,80.96029
29730,247.48015
29731,516.4557
29732,661.804
29733,825.7965
29734,894.9688
29735,867.0286
29736,788.76843
29737,807.9752
29738,605.5759
29739,433.869
29740,97.00778
29741,-3.5217192
29742,20.446163
29743,3.7585316
29744,12.542175
29745,11.161813
29746,2.3699625
29747,9.005073
29748,6.869802
29749,8.523075
29750,-0.88857555
29751,19.355629
29752,17.630074
29753,55.828873
29754,221.3035
29755,492.59277
29756,598.2999
29757,841.7669
29758,832.89246
29759,840.32056
29760,838.9117
29761,765.3582
29762,605.2261
29763,444.54004
29764,92.70442
29765,38.87111
29766,28.095665
29767,37.02496
29768,41.818836
29769,40.248753
29770,3.0563226
29771,-5.607857
29772,-3.9259067
29773,-0.60715735
29774,3.2245069
29775,18.500574
29776,-12.058878
29777,35.88295
29778,257.73962
29779,565.63635
29780,717.8434
29781,868.2034
29782,972.5514
29783,925.53986
29784,875.1412
29785,820.90814
29786,629.05646
29787,436.46564
29788,103.45793
29789,28.468307
29790,5.24261
29791,16.522388
29792,5.3103027
29793,62.240215
29794,9.227931
29795,697.96533
29796,864.96136
29797,901.2869
29798,900.906
29799,789.28406
29800,761.27203
29801,669.75476
29802,459.5798
29803,93.12462
29804,-1.1818215
29805,30.95055
29806,4.057703
29807,17.187138
29808,17.824648
29809,3.9277701
29810,5.8204403
29811,0.90708256
29812,12.202427
29813,-7.1223965
29814,-20.259417
29815,12.552632
29816,64.8213
29817,249.2437
29818,497.21826
29819,716.8496
29820,832.10834
29821,924.2821
29822,828.605
29823,826.9126
29824,653.14606
29825,500.2045
29826,409.80963
29827,99.05973
29828,22.884562
29829,-1.0705246
29830,-3.244071
29831,-1.3506068
29832,4.904047
29833,4.637564
29834,7.612288
29835,1.6658022
29836,-6.9726343
29837,-10.797548
29838,-10.87256
29839,-22.738104
29840,36.81401
29841,226.90564
29842,480.81967
29843,730.3372
29844,887.3241
29845,962.2704
29846,955.3034
29847,769.3617
29848,809.0207
29849,670.7854
29850,434.89938
29851,113.84513
29852,44.63178
29853,26.7473
29854,-4.7886624
29855,7.85766
29856,0.9966963
29857,-0.375758
29858,-17.954746
29859,0.06917465
29860,18.493317
29861,17.532135
29862,-0.49049
29863,15.86796
29864,61.45056
29865,262.2033
29866,469.74084
29867,749.87866
29868,791.9976
29869,815.42395
29870,889.28455
29871,799.74774
29872,769.3513
29873,655.49866
29874,432.99313
29875,30.98122
29876,38.841305
29877,0.22624499
29878,2.9935308
29879,3.9263175
29880,9.20418
29881,-9.824645
29882,1.0147585
29883,-3.3106754
29884,-6.143696
29885,1.9527751
29886,-0.03500855
29887,25.38161
29888,60.978146
29889,231.87077
29890,502.2129
29891,743.96375
29892,774.8568
29893,915.7208
29894,850.27057
29895,881.6138
29896,732.5763
29897,603.1288
29898,373.52206
29899,75.254555
29900,57.442543
29901,13.900803
29902,6.007022
29903,-12.505395
29904,-8.002466
29905,-2.9276295
29906,-1.3897082
29907,-2.4206362
29908,-5.2315974
29909,-2.735467
29910,-2.7155843
29911,-4.6432376
29912,35.95749
29913,201.99362
29914,497.036
29915,606.2643
29916,828.5362
29917,852.8661
29918,818.2261
29919,760.36615
29920,686.5066
29921,559.48645
29922,361.80954
29923,60.85526
29924,22.275637
29925,23.632992
29926,17.053122
29927,-22.548363
29928,-3.2709556
29929,-4.4706044
29930,-2.9898896
29931,-6.429385
29932,-9.67041
29933,-12.093768
29934,-3.6720004
29935,-14.902549
29936,30.175823
29937,257.98773
29938,478.7531
29939,683.45825
29940,776.6084
29941,846.58655
29942,851.4524
29943,680.0057
29944,688.493
29945,582.6581
29946,304.1263
29947,80.91966
29948,6.2948756
29949,-27.318125
29950,2.969448
29951,19.79381
29952,8.231331
29953,-0.3925596
29954,-4.6568832
29955,-10.780024
29956,-6.8328795
29957,-9.336252
29958,0.2791485
29959,-109.10539
29960,44.442593
29961,232.89403
29962,482.74814
29963,670.79065
29964,802.96747
29965,883.3835
29966,931.3251
29967,729.53046
29968,533.1358
29969,459.7321
29970,228.87122
29971,-13.935184
29972,6.179109
29973,17.199568
29974,-4.5382915
29975,-6.7322664
29976,1.3582892
29977,-0.45563567
29978,0.20506841
29979,-1.9618493
29980,3.0580597
29981,-13.453571
29982,-15.284515
29983,-10.935165
29984,34.12855
29985,209.33603
29986,464.041
29987,682.9416
29988,773.7563
29989,874.1611
29990,886.00354
29991,739.6369
29992,698.5887
29993,575.50854
29994,382.35434
29995,49.693275
29996,-5.227384
29997,-8.899948
29998,0.6882011
29999,-5.2224693
30000,-10.694272
30001,1.1220862
30002,13.997887
30003,15.865506
30004,4.5288844
30005,-5.0260506
30006,-5.176805
30007,10.558258
30008,33.480732
30009,237.58401
30010,487.2643
30011,668.62085
30012,808.9466
30013,882.55524
30014,856.2602
30015,716.66907
30016,647.5929
30017,546.1273
30018,374.4961
30019,64.14819
30020,-6.6985316
30021,-4.0351577
30022,10.743365
30023,4.7124653
30024,6.6405325
30025,-5.2655754
30026,-4.701937
30027,3.2020843
30028,1.2277302
30029,-5.139668
30030,-3.24086
30031,-5.0424337
30032,34.53304
30033,264.82162
30034,488.8204
30035,692.0445
30036,760.90826
30037,778.78217
30038,859.8235
30039,772.6205
30040,636.74493
30041,533.0658
30042,340.1421
30043,54.061623
30044,27.464808
30045,-23.953047
30046,-1.7927935
30047,-11.678585
30048,13.892524
30049,-3.7603579
30050,-1.0693269
30051,-1.5781622
30052,-0.86091566
30053,4.070792
30054,3.0247965
30055,1.0607666
30056,40.305546
30057,198.63545
30058,479.25204
30059,698.4256
30060,807.9074
30061,858.00146
30062,916.59375
30063,721.9463
30064,636.21686
30065,583.38525
30066,381.63968
30067,83.65009
30068,35.979034
30069,-1.4487283
30070,-3.8102322
30071,-2.4058204
30072,-3.356948
30073,4.049161
30074,0.7972233
30075,-2.3930993
30076,-3.9021387
30077,-3.3245063
30078,-12.495151
30079,-5.134937
30080,49.87546
30081,194.7972
30082,500.3224
30083,689.0617
30084,773.7583
30085,885.0439
30086,874.468
30087,714.87036
30088,701.256
30089,639.44116
30090,371.854
30091,64.66148
30092,40.306686
30093,-10.404572
30094,-11.016864
30095,1.563301
30096,8.994993
30097,-0.8771485
30098,-0.13139248
30099,1.2622018
30100,-6.2151856
30101,-2.5049272
30102,2.2099237
30103,-0.36485744
30104,37.96166
30105,222.57976
30106,466.84622
30107,584.47675
30108,815.0261
30109,860.00085
30110,845.46405
30111,755.23737
30112,707.0544
30113,610.0876
30114,396.06168
30115,56.630424
30116,17.138676
30117,-7.2831473
30118,10.328375
30119,5.362994
30120,-0.21091907
30121,-0.7239715
30122,-3.9344144
30123,-0.68383557
30124,4.657801
30125,-4.8963003
30126,5.169009
30127,-11.160234
30128,27.955687
30129,209.18552
30130,529.49646
30131,641.3188
30132,843.2598
30133,954.739
30134,954.79645
30135,805.57153
30136,675.9615
30137,574.81323
30138,363.61118
30139,57.832893
30140,24.819138
30141,-13.582838
30142,-34.934338
30143,2.8313644
30144,1.1239498
30145,-10.8159485
30146,-2.7189066
30147,-5.248327
30148,-5.9814563
30149,-10.249265
30150,-3.2319722
30151,-1.458144
30152,37.530983
30153,201.07446
30154,531.9757
30155,730.2082
30156,888.69806
30157,946.6021
30158,928.8078
30159,864.29315
30160,737.6083
30161,610.7492
30162,372.7494
30163,79.60548
30164,25.22738
30165,32.89368
30166,35.902287
30167,36.377815
30168,41.475296
30169,10.992742
30170,9.18389
30171,22.097933
30172,11.886617
30173,21.971317
30174,-3.3829985
30175,0.8454045
30176,55.122185
30177,230.19797
30178,579.399
30179,711.3472
30180,806.5751
30181,867.85187
30182,829.1815
30183,824.257
30184,642.04376
30185,533.68506
30186,379.27246
30187,92.57535
30188,28.75433
30189,23.891678
30190,41.09266
30191,-0.36671054
30192,-28.516356
30193,6.8956385
30194,-10.041493
30195,4.7888937
30196,8.733437
30197,2.1273432
30198,1.7660693
30199,-7.7090735
30200,42.49553
30201,250.53654
30202,567.1168
30203,622.1962
30204,827.566
30205,918.0416
30206,902.8347
30207,807.956
30208,637.679
30209,620.1853
30210,433.86334
30211,83.92476
30212,29.00854
30213,12.456364
30214,-2.033315
30215,8.455307
30216,-7.0943017
30217,0.15518306
30218,-0.40038207
30219,6.1323237
30220,-1.3142724
30221,-4.782438
30222,-8.255341
30223,-3.9201188
30224,41.813526
30225,270.4066
30226,549.88696
30227,735.12354
30228,838.9345
30229,901.9859
30230,889.29315
30231,804.95447
30232,747.47394
30233,620.45074
30234,411.3012
30235,92.613
30236,47.55773
30237,32.92555
30238,17.43185
30239,2.631626
30240,-27.664017
30241,-7.4129324
30242,-15.543223
30243,18.617365
30244,-13.306098
30245,11.955765
30246,16.448402
30247,23.735935
30248,80.707436
30249,264.89575
30250,512.953
30251,768.3873
30252,854.0477
30253,940.2302
30254,932.23737
30255,734.4771
30256,728.1788
30257,567.64453
30258,384.67557
30259,78.47643
30260,16.918737
30261,17.496355
30262,1.0715798
30263,3.9101367
30264,-2.5612292
30265,-2.7989366
30266,18.559889
30267,0.12439537
30268,6.529754
30269,2.8008997
30270,6.209891
30271,-0.6739685
30272,36.526672
30273,227.95044
30274,497.5985
30275,607.3142
30276,787.4508
30277,855.55084
30278,869.31976
30279,819.9597
30280,726.0664
30281,556.5509
30282,355.50702
30283,52.588383
30284,-23.47639
30285,-35.262283
30286,-34.649097
30287,0.6444566
30288,-12.098793
30289,-37.271873
30290,-4.234279
30291,4.811729
30292,5.6682124
30293,-1.3180143
30294,-11.324198
30295,-5.315558
30296,34.196976
30297,210.64001
30298,485.7345
30299,647.0573
30300,748.1073
30301,843.339
30302,863.274
30303,765.5629
30304,689.92255
30305,577.4776
30306,401.82623
30307,78.91292
30308,30.558887
30309,-3.5013552
30310,-2.3210986
30311,-3.3674395
30312,-13.446518
30313,-0.94055784
30314,-0.6053481
30315,-6.0584064
30316,-5.7527957
30317,-18.536366
30318,-7.525959
30319,-4.2607985
30320,11.068198
30321,193.24728
30322,482.9646
30323,679.4196
30324,797.77325
30325,852.28754
30326,832.1844
30327,763.96564
30328,719.75806
30329,576.7039
30330,370.82056
30331,63.77758
30332,20.1294
30333,-4.776396
30334,5.791734
30335,0.7002775
30336,-6.46004
30337,-2.3084593
30338,-2.412891
30339,-3.6826797
30340,4.6112595
30341,-1.1450806
30342,14.091565
30343,-1.2448592
30344,38.84606
30345,191.7007
30346,480.79883
30347,616.87085
30348,779.3726
30349,824.7975
30350,837.63666
30351,739.8407
30352,656.2615
30353,548.5821
30354,378.17148
30355,77.14095
30356,-8.088426
30357,-2.8482916
30358,-7.6443214
30359,-4.4894524
30360,-2.4738972
30361,-4.6201134
30362,2.8030822
30363,-3.0644603
30364,-0.38939393
30365,-0.87199306
30366,-0.4792652
30367,2.0011613
30368,36.388435
30369,201.56715
30370,463.93115
30371,674.45715
30372,717.6824
30373,805.85815
30374,818.3396
30375,699.67566
30376,709.37714
30377,549.40247
30378,378.2048
30379,93.31463
30380,14.081065
30381,-5.939946
30382,2.0416274
30383,2.7197986
30384,-1.90181
30385,-0.5550132
30386,-7.5691223
30387,-2.1522975
30388,-0.47679818
30389,-3.7157106
30390,3.9976187
30391,-0.07925069
30392,39.51321
30393,207.31717
30394,422.52054
30395,652.67303
30396,699.68976
30397,782.7994
30398,839.348
30399,668.01025
30400,648.0261
30401,522.15845
30402,360.96695
30403,46.130096
30404,39.57975
30405,2.0561433
30406,-2.832021
30407,-1.4692816
30408,-3.1872127
30409,1.8948323
30410,-6.050763
30411,-21.17735
30412,-12.632273
30413,-35.858547
30414,-3.2965422
30415,-10.95942
30416,55.719883
30417,247.41193
30418,477.60355
30419,664.0699
30420,788.62195
30421,916.3854
30422,876.582
30423,866.16235
30424,715.4667
30425,489.3872
30426,348.36914
30427,41.382137
30428,18.23377
30429,2.328149
30430,-34.101044
30431,-55.976295
30432,8.17858
30433,-6.966601
30434,-86.2566
30435,-3.905517
30436,-1.9090799
30437,-10.057675
30438,4.548113
30439,0.63112056
30440,53.739017
30441,228.88506
30442,472.3304
30443,661.8673
30444,802.5335
30445,873.0562
30446,797.768
30447,777.8704
30448,536.9366
30449,430.42386
30450,294.38763
30451,60.823387
