,balsa-adeyaham
11879,1.2194142
11880,5.6249914
11881,-22.141205
11882,-6.206236
11883,48.244583
11884,276.97104
11885,410.5655
11886,560.9409
11887,743.49225
11888,782.9473
11889,755.3666
11890,654.1087
11891,512.6682
11892,485.17386
11893,327.32574
11894,80.67102
11895,58.039146
11896,34.680622
11897,48.0614
11898,65.8234
11899,60.590595
11900,-5.5946536
11901,4.9494243
11902,-9.781122
11903,-13.733246
11904,1.0517888
11905,8.776593
11906,2.7024183
11907,60.05399
11908,226.89064
11909,438.31555
11910,610.82764
11911,760.8846
11912,790.6436
11913,827.97754
11914,697.1659
11915,533.1298
11916,483.80295
11917,332.9819
11918,107.636604
11919,22.023878
11920,22.650448
11921,66.46247
11922,48.91127
11923,55.891743
11924,34.64689
11925,67.018684
11926,13.176624
11927,5.757547
11928,2.5184722
11929,36.743095
11930,26.715765
11931,54.928146
11932,247.99884
11933,413.58948
11934,562.3395
11935,737.393
11936,813.6047
11937,821.04065
11938,696.54266
11939,565.66003
11940,400.93985
11941,324.7366
11942,95.6677
11943,0.36625
11944,41.78566
11945,82.45813
11946,1.1863022
11947,25.550083
11948,43.019516
11949,41.681423
11950,44.261906
11951,17.481997
11952,-16.38493
11953,54.799576
11954,52.10972
11955,134.09515
11956,159.35498
11957,462.804
11958,635.47455
11959,730.93134
11960,833.36523
11961,804.32715
11962,702.39465
11963,528.66254
11964,491.51242
11965,364.96924
11966,95.18889
11967,28.825447
11968,21.51488
11969,7.840109
11970,21.556376
11971,6.370869
11972,-16.043663
11973,-30.271797
11974,9.347342
11975,-7.924859
11976,42.699776
11977,-4.718599
11978,21.081469
11979,-24.348774
11980,358.20505
11981,448.5259
11982,510.25977
11983,547.38885
11984,503.97186
11985,454.74142
11986,358.8731
11987,262.67862
11988,273.12256
11989,237.12372
11990,111.942215
11991,-10.514977
11992,-42.364906
11993,-68.83248
11994,-92.22097
11995,-68.83248
11996,-92.969826
11997,-112.03954
11998,3.159676
11999,12.469689
12000,35.626247
12001,-93.02431
12002,108.85185
12003,142.98004
12004,284.39374
12005,423.45755
12006,458.45355
12007,554.4919
12008,408.83136
12009,429.5678
12010,393.50104
12011,309.26306
12012,317.56628
12013,252.76863
12014,52.495087
12015,-18.75966
12016,-51.393246
12017,24.056076
12018,-18.726498
12019,64.008125
12020,-11.255531
12021,13.573544
12022,20.595554
12023,-57.98999
12024,-122.296585
12025,-175.00392
12026,-155.03731
12027,-57.39364
12028,267.93497
12029,430.9005
12030,490.6009
12031,524.6561
12032,486.08023
12033,442.0634
12034,342.1491
12035,293.1588
12036,347.12164
12037,167.93456
12038,6.196398
12039,-38.14013
12040,-16.657034
12041,-18.999172
12042,-54.465744
12043,-21.05357
12044,-88.53883
12045,14.783169
12046,-10.986323
12047,-22.611637
12048,-45.887867
12049,-40.744534
12050,15.21318
12051,18.628685
12052,208.83276
12053,408.77332
12054,590.01447
12055,713.9509
12056,810.99994
12057,847.495
12058,668.1072
12059,500.737
12060,450.47372
12061,336.19727
12062,96.27885
12063,80.740944
12064,65.903915
12065,14.907847
12066,30.601963
12067,33.91491
12068,33.40577
12069,23.093208
12070,35.20521
12071,-5.84414
12072,-0.97482634
12073,4.0734873
12074,21.893587
12075,21.518719
12076,269.4742
12077,390.4352
12078,636.1496
12079,686.47314
12080,759.6752
12081,795.7486
12082,696.4482
12083,543.94824
12084,453.0066
12085,310.58673
12086,170.9707
12087,52.596455
12088,26.627747
12089,39.780605
12090,49.98708
12091,54.20342
12092,-15.15296
12093,-21.474585
12094,31.560717
12095,20.334618
12096,-18.176758
12097,24.485357
12098,11.3403225
12099,43.73635
12100,213.8121
12101,410.34763
12102,562.17633
12103,720.2021
12104,836.32983
12105,817.7169
12106,674.7821
12107,559.8424
12108,437.9243
12109,297.8949
12110,86.55435
12111,21.647585
12112,48.5841
12113,19.457422
12114,36.973248
12115,23.066315
12116,-5.9206743
12117,-38.71194
12118,-3.8345165
12119,-13.650361
12120,-8.511108
12121,11.797692
12122,55.118294
12123,100.214134
12124,273.19443
12125,438.53372
12126,559.6704
12127,752.4851
12128,829.5066
12129,865.71655
12130,708.7588
12131,544.06903
12132,434.25967
12133,304.94128
12134,103.03588
12135,68.32375
12136,43.500156
12137,-18.27623
12138,27.934072
12139,31.012426
12140,10.384363
12141,39.87628
12142,-27.567766
12143,-12.896485
12144,14.513635
12145,53.332474
12146,25.644064
12147,56.97515
12148,279.90863
12149,418.60678
12150,482.24844
12151,526.11865
12152,432.81607
12153,713.1785
12154,564.2857
12155,597.111
12156,425.63675
12157,348.03708
12158,129.54218
12159,26.720644
12160,34.46874
12161,46.246037
12162,49.79997
12163,50.229237
12164,-56.26904
12165,35.67447
12166,31.08532
12167,34.10647
12168,80.76404
12169,26.50659
12170,36.315636
12171,146.83466
12172,218.22876
12173,369.49283
12174,652.31506
12175,682.16815
12176,689.1772
12177,683.8289
12178,466.401
12179,332.60196
12180,274.40402
12181,343.0668
12182,103.64978
12183,-6.315459
12184,51.10757
12185,66.8989
12186,53.849606
12187,73.57958
12188,-48.403397
12189,47.06968
12190,58.811024
12191,18.273376
12192,96.56313
12193,1.5408622
12194,14.248636
12195,61.564816
12196,293.60168
12197,485.2979
12198,610.1677
12199,719.78546
12200,843.8766
12201,855.02295
12202,712.4486
12203,576.36694
12204,491.23163
12205,344.01862
12206,73.67275
12207,50.360558
12208,50.673298
12209,43.24111
12210,58.74083
12211,58.74083
12212,20.75485
12213,21.064981
12214,10.136092
12215,-47.468445
12216,13.510076
12217,24.232132
12218,-29.510826
12219,51.831646
12220,257.78812
12221,460.21796
12222,602.17175
12223,710.79114
12224,830.76056
12225,809.317
12226,705.96075
12227,584.0808
12228,491.5701
12229,332.30225
12230,193.15456
12231,107.27703
12232,-0.031090513
12233,20.570211
12234,-4.152064
12235,23.842491
12236,-64.45648
12237,1.8838216
12238,-17.93626
12239,4.1177754
12240,25.248535
12241,16.545122
12242,52.479084
12243,69.301346
12244,147.94772
12245,370.64572
12246,611.7924
12247,703.8466
12248,697.9482
12249,697.9155
12250,368.7813
12251,330.62378
12252,358.24014
12253,325.7532
12254,-8.238117
12255,33.260696
12256,-46.673416
12257,42.278824
12258,-7.1374497
12259,-9.864086
12260,34.45157
12261,10.220111
12262,37.52284
12263,-2.9482691
12264,7.1498957
12265,33.712307
12266,54.184715
12267,24.58905
12268,232.0791
12269,433.9171
12270,620.3833
12271,564.3071
12272,500.2575
12273,544.632
12274,327.21356
12275,342.70306
12276,312.42004
12277,299.55978
12278,100.58824
12279,14.877636
12280,65.00558
12281,34.620663
12282,12.682528
12283,46.416
12284,28.270601
12285,12.136955
12286,29.600254
12287,39.952625
12288,11.938057
12289,30.074766
12290,39.151154
12291,92.63866
12292,169.43712
12293,511.66727
12294,617.9321
12295,748.53754
12296,801.82886
12297,731.7941
12298,639.2165
12299,572.1843
12300,503.4343
12301,263.77277
12302,15.944217
12303,16.083614
12304,-24.096317
12305,10.348084
12306,-17.757551
12307,-15.507214
12308,-8.407574
12309,37.453793
12310,36.663578
12311,29.12358
12312,53.997185
12313,36.891056
12314,32.505283
12315,75.38472
12316,206.38467
12317,456.31738
12318,599.99927
12319,753.6681
12320,830.7232
12321,808.4496
12322,596.32904
12323,507.8477
12324,420.95053
12325,316.55133
12326,78.713486
12327,6.6047416
12328,-101.926346
12329,-4.6427474
12330,39.716866
12331,-5.631248
12332,-3.227959
12333,2.9271379
12334,-5.4038873
12335,-8.203917
12336,-10.07303
12337,75.83115
12338,8.779208
12339,78.82776
12340,277.09286
12341,402.9717
12342,591.75104
12343,745.48004
12344,821.7874
12345,817.9196
12346,615.74335
12347,534.05457
12348,441.53754
12349,249.7419
12350,81.416046
12351,4.913012
12352,39.002712
12353,12.348048
12354,2.6171293
12355,19.765568
12356,12.253852
12357,11.734042
12358,-10.283825
12359,1.6026343
12360,22.257639
12361,25.690985
12362,-46.91417
12363,93.30973
12364,257.6431
12365,489.1647
12366,597.1853
12367,729.00836
12368,822.5086
12369,761.53015
12370,725.7504
12371,546.93604
12372,477.62323
12373,289.96573
12374,150.6415
12375,69.522354
12376,-34.086033
12377,72.06899
12378,63.146763
12379,108.16476
12380,7.861546
12381,6.83234
12382,50.75716
12383,-16.05091
12384,-75.1721
12385,19.579645
12386,3.9564064
12387,39.321106
12388,289.89224
12389,431.9259
12390,662.8775
12391,733.093
12392,810.35754
12393,792.24084
12394,733.0006
12395,485.57333
12396,442.87167
12397,362.08002
12398,124.067345
12399,56.995316
12400,75.41274
12401,30.588985
12402,47.681164
12403,51.93354
12404,51.956234
12405,59.348293
12406,52.974922
12407,25.339247
12408,1.1463889
12409,67.39478
12410,-24.806505
12411,51.392117
12412,244.76608
12413,379.07556
12414,576.1672
12415,734.096
12416,846.58246
12417,794.70325
12418,691.699
12419,439.37085
12420,415.576
12421,286.1403
12422,59.02618
12423,64.76713
12424,17.138369
12425,32.248764
12426,100.582825
12427,61.992535
12428,19.411734
12429,39.023296
12430,27.684174
12431,-2.0371318
12432,66.5515
12433,32.507687
12434,24.065752
12435,28.888384
12436,228.1067
12437,401.3068
12438,514.5608
12439,665.09314
12440,686.07043
12441,729.11395
12442,575.2447
12443,414.55084
12444,400.03522
12445,176.09265
12446,62.60758
12447,72.97105
12448,38.95624
12449,24.863302
12450,33.401886
12451,31.496956
12452,20.708717
12453,23.806713
12454,-9.248821
12455,22.582083
12456,-1.5035944
12457,38.1358
12458,89.76028
12459,8.616518
12460,223.49443
12461,507.1966
12462,605.6449
12463,621.8856
12464,705.2895
12465,715.24054
12466,569.21436
12467,323.5955
12468,263.98462
12469,242.17088
12470,81.91599
12471,42.825848
12472,13.128864
12473,85.416855
12474,102.23287
12475,63.457474
12476,40.131996
12477,53.412834
12478,4.857363
12479,15.322822
12480,-4.3438506
12481,9.398469
12482,20.545534
12483,86.78212
12484,266.37006
12485,446.21774
12486,497.80563
12487,698.69165
12488,680.5723
12489,729.4072
12490,664.0811
12491,464.04855
12492,271.76083
12493,232.35355
12494,-2.512384
12495,13.042582
12496,-23.270988
12497,65.3994
12498,82.45759
12499,43.2847
12500,-7.164882
12501,10.810103
12502,4.992919
12503,12.954799
12504,-0.5351749
12505,-13.932274
12506,-0.9054107
12507,39.86977
12508,272.42303
12509,437.246
12510,576.4337
12511,642.90405
12512,720.7732
12513,803.1227
12514,668.9849
12515,380.57666
12516,269.33383
12517,252.8646
12518,85.84659
12519,82.9256
12520,40.01743
12521,35.289288
12522,36.851963
12523,32.156933
12524,12.266977
12525,0.4170015
12526,4.110912
12527,20.276539
12528,18.186584
12529,21.355106
12530,-2.2114825
12531,38.8706
12532,215.9853
12533,429.0055
12534,567.4288
12535,703.999
12536,714.34644
12537,685.3066
12538,538.9243
12539,458.8991
12540,391.14673
12541,262.07202
12542,62.696327
12543,16.162426
12544,40.46342
12545,13.935971
12546,-3.8137531
12547,14.034059
12548,2.002059
12549,15.485852
12550,-0.2703382
12551,11.588487
12552,0.44253904
12553,-6.686036
12554,8.7403
12555,32.340652
12556,181.306
12557,409.73386
12558,530.27985
12559,705.1411
12560,711.1542
12561,789.1028
12562,605.23254
12563,496.44943
12564,452.78458
12565,244.92273
12566,100.936935
12567,-3.4337482
12568,1.6186228
12569,6.050766
12570,29.713648
12571,0.28846622
12572,16.599928
12573,17.920877
12574,53.86248
12575,52.907085
12576,104.25598
12577,91.58111
12578,106.303734
12579,35.15088
12580,214.50331
12581,458.38602
12582,566.2649
12583,647.10333
12584,781.59045
12585,737.33246
12586,598.5634
12587,468.91013
12588,317.09326
12589,189.12274
12590,57.27024
12591,29.39136
12592,17.350658
12593,22.282825
12594,32.110744
12595,8.962901
12596,23.33216
12597,18.991816
12598,18.626375
12599,21.184368
12600,15.788605
12601,-14.188956
12602,57.258064
12603,40.149635
12604,165.47464
12605,385.69324
12606,534.132
12607,654.9492
12608,743.9511
12609,745.4103
12610,593.531
12611,465.4225
12612,414.15744
12613,218.29002
12614,75.75496
12615,51.04693
12616,19.968624
12617,17.668879
12618,18.789223
12619,20.232212
12620,28.225973
12621,53.793438
12622,10.591157
12623,8.076428
12624,44.398926
12625,41.293594
12626,22.0365
12627,18.1633
12628,238.51295
12629,413.64444
12630,475.95828
12631,707.8293
12632,737.99634
12633,700.3627
12634,569.4447
12635,468.86282
12636,431.9669
12637,254.85936
12638,65.17263
12639,50.12663
12640,79.19395
12641,74.031876
12642,72.98115
12643,79.31324
12644,38.812714
12645,10.135517
12646,10.068197
12647,14.143626
12648,15.600798
12649,19.737484
12650,61.766327
12651,46.803223
12652,205.79817
12653,425.2051
12654,550.1781
12655,702.1884
12656,746.1349
12657,740.11597
12658,595.36694
12659,364.51453
12660,392.147
12661,227.33138
12662,49.949154
12663,52.366295
12664,30.52412
12665,66.6713
12666,27.185787
12667,13.876702
12668,9.246171
12669,-4.49689
12670,7.935086
12671,13.216782
12672,13.262044
12673,12.033719
12674,15.342343
12675,38.06076
12676,190.97931
12677,401.83926
12678,501.74234
12679,641.7584
12680,703.192
12681,698.6007
12682,608.441
12683,460.50925
12684,356.48392
12685,182.9599
12686,88.18203
12687,38.17662
12688,19.610817
12689,18.056973
12690,26.30542
12691,62.82223
12692,12.517078
12693,10.27558
12694,11.558262
12695,-2.924179
12696,14.444863
12697,-23.49244
12698,10.393273
12699,40.94386
12700,223.80913
12701,359.32016
12702,525.8902
12703,678.48755
12704,674.074
12705,785.1299
12706,506.02307
12707,261.71478
12708,303.57443
12709,185.04395
12710,25.52195
12711,42.815327
12712,23.362747
12713,35.647297
12714,28.551252
12715,42.907787
12716,15.6776495
12717,-4.7543197
12718,18.097504
12719,8.365641
12720,3.047799
12721,13.330187
12722,-1.7495853
12723,100.373535
12724,224.46217
12725,386.60165
12726,519.58746
12727,654.4359
12728,744.9424
12729,765.39246
12730,618.6119
12731,405.9647
12732,385.43884
12733,192.15625
12734,55.111225
12735,7.946968
12736,35.487022
12737,-51.614204
12738,-48.72554
12739,-31.649384
12740,1.6654305
12741,39.45445
12742,107.20268
12743,103.83535
12744,39.347458
12745,36.072365
12746,24.72983
12747,66.286354
12748,338.98663
12749,389.8342
12750,607.44403
12751,504.9875
12752,485.58167
12753,467.2478
12754,488.89233
12755,221.41391
12756,136.62798
12757,51.1164
12758,-34.291615
12759,-38.53761
12760,-73.83433
12761,-32.394535
12762,-49.144997
12763,-33.543438
12764,-11.046819
12765,19.923664
12766,13.643274
12767,14.060193
12768,-14.319058
12769,33.93819
12770,56.895847
12771,83.86357
12772,289.91113
12773,430.26782
12774,529.2691
12775,549.31836
12776,624.7261
12777,726.5058
12778,629.85364
12779,445.0407
12780,301.29718
12781,200.12065
12782,50.60584
12783,35.363087
12784,17.098063
12785,1.5031459
12786,16.620481
12787,17.405928
12788,12.568426
12789,-4.250071
12790,13.121042
12791,-5.9755754
12792,-10.554135
12793,-24.765123
12794,-21.716867
12795,15.250295
12796,208.94383
12797,305.86676
12798,550.2896
12799,676.45715
12800,703.81635
12801,631.2838
12802,547.7846
12803,438.45798
12804,353.06308
12805,199.4303
12806,117.7826
12807,63.141876
12808,56.778473
12809,30.53157
12810,110.58884
12811,58.69157
12812,39.236023
12813,2.9707239
12814,25.233582
12815,10.159063
12816,7.137794
12817,24.29387
12818,17.336111
12819,42.760353
12820,253.2519
12821,495.7901
12822,596.92096
12823,732.58264
12824,740.88153
12825,697.7441
12826,585.519
12827,489.60916
12828,402.54346
12829,142.42697
12830,58.258156
12831,12.973736
12832,15.568033
12833,29.42437
12834,9.978345
12835,57.29856
12836,65.45098
12837,50.88889
12838,29.466583
12839,22.059525
12840,36.555267
12841,22.543436
12842,41.81748
12843,-43.509506
12844,99.15293
12845,244.02669
12846,301.68478
12847,473.17264
12848,441.36124
12849,509.57574
12850,500.0275
12851,384.54318
12852,300.82303
12853,134.15662
12854,-43.221474
12855,-19.3063
