,lossauces
13494,675.0701
13495,866.9389
13496,806.124
13497,706.6723
13498,618.31683
13499,340.34814
13500,63.99218
13501,16.99746
13502,-28.903297
13503,-19.877996
13504,1.8541424
13505,-25.13429
13506,39.29203
13507,33.206196
13508,41.056362
13509,11.293969
13510,39.808754
13511,40.995758
13512,32.39038
13513,94.80689
13514,178.38515
13515,385.78668
13516,687.7671
13517,745.97455
13518,708.37964
13519,656.8927
13520,478.43677
13521,584.18646
13522,470.55005
13523,328.1297
13524,50.092182
13525,38.679596
13526,2.5283954
13527,34.95078
13528,15.559048
13529,-15.907021
13530,-2.7242486
13531,11.697713
13532,-1.4211496
13533,-13.550912
13534,-50.795162
13535,14.247593
13536,-7.5018983
13537,41.130337
13538,305.18
13539,482.4922
13540,485.59503
13541,496.42407
13542,701.853
13543,732.90735
13544,692.6046
13545,619.92944
13546,280.11374
13547,212.0202
13548,72.80932
13549,43.543674
13550,45.268642
13551,8.231526
13552,6.411765
13553,11.2307825
13554,-8.889335
13555,-2.4186232
13556,0.76617146
13557,1.3657092
13558,12.162151
13559,-1.3904947
13560,-5.51027
13561,52.21773
13562,323.79892
13563,549.307
13564,728.23456
13565,735.16724
13566,815.46545
13567,884.7083
13568,818.76575
13569,567.01904
13570,582.8985
13571,429.05997
13572,41.08587
13573,3.636101
13574,-2.2052517
13575,-4.8331723
13576,19.44709
13577,-0.3979786
13578,41.858078
13579,15.54044
13580,22.255564
13581,18.235733
13582,84.329666
13583,24.219852
13584,56.726967
13585,137.83711
13586,205.07559
13587,517.2924
13588,716.18396
13589,816.6407
13590,711.4513
13591,657.52594
13592,623.02386
13593,575.6333
13594,410.02982
13595,407.00256
13596,121.517944
13597,79.70145
13598,72.30891
13599,84.3649
13600,45.527092
13601,40.164673
13602,34.87873
13603,28.089642
13604,-7.2509346
13605,20.53307
13606,23.199959
13607,-0.56357914
13608,-18.119682
13609,56.497864
13610,281.2013
13611,390.80426
13612,529.3398
13613,616.1508
13614,706.1384
13615,692.21936
13616,636.5398
13617,563.6947
13618,462.44714
13619,347.0339
13620,64.122536
13621,35.427868
13622,-3.7973297
13623,-12.685527
13624,-7.409813
13625,-9.184678
13626,14.095439
13627,4.048602
13628,5.682077
13629,0.6526902
13630,10.685136
13631,2.575756
13632,17.903915
13633,52.56477
13634,275.19702
13635,458.52585
13636,665.7646
13637,751.1923
13638,805.3372
13639,760.0462
13640,699.9599
13641,630.1485
13642,520.7219
13643,316.05078
13644,80.71142
13645,28.207464
13646,29.769108
13647,-26.23014
13648,5.357055
13649,5.603124
13650,-4.377343
13651,-1.1549042
13652,2.2241027
13653,15.394753
13654,5.427364
13655,-2.3586378
13656,31.483854
13657,105.12043
13658,249.73297
13659,528.6391
13660,632.3191
13661,850.18726
13662,882.80334
13663,922.22253
13664,771.4271
13665,474.21808
13666,426.23627
13667,349.90454
13668,92.019615
13669,40.460968
13670,-14.0036955
13671,3.7164748
13672,-27.702177
13673,-5.4476633
13674,-13.522413
13675,-0.4276324
13676,71.74663
13677,22.40149
13678,99.11626
13679,-25.90755
13680,44.251297
13681,24.739838
13682,185.65025
13683,443.01517
13684,671.58545
13685,711.92804
13686,745.4428
13687,827.34894
13688,803.33185
13689,595.94025
13690,531.3129
13691,305.4908
13692,79.272354
13693,15.000088
13694,41.805927
13695,21.656158
13696,-46.267315
13697,7.3896565
13698,10.286572
13699,-56.397655
13700,-10.418522
13701,-53.277943
13702,-41.37281
13703,1.7293799
13704,-24.860147
13705,54.644375
13706,385.50937
13707,610.9141
13708,624.19684
13709,798.0515
13710,829.9075
13711,416.6719
13712,727.7521
13713,716.30927
13714,528.5677
13715,357.6216
13716,126.895004
13717,49.548584
13718,55.79062
13719,46.495842
13720,80.55409
13721,58.043846
13722,11.246798
13723,23.89694
13724,10.267319
13725,-11.055667
13726,17.737736
13727,11.527051
13728,0.6440594
13729,45.224808
13730,291.92282
13731,482.66135
13732,594.45703
13733,586.53107
13734,744.92505
13735,832.86127
13736,798.1234
13737,575.65436
13738,454.48767
13739,338.856
13740,69.98025
13741,41.329014
13742,0.16251399
13743,23.891998
13744,37.727833
13745,32.203915
13746,0.7234254
13747,2.9394364
13748,-14.236233
13749,-3.9647536
13750,-1.5544093
13751,10.979359
13752,5.4800777
13753,61.993446
13754,224.00928
13755,420.06378
13756,667.54956
13757,785.7175
13758,910.4129
13759,825.5974
13760,803.825
13761,727.03656
13762,582.1623
13763,348.6555
13764,70.343925
13765,-27.334599
13766,-23.052664
13767,31.000607
13768,10.665843
13769,3.494407
13770,-8.684056
13771,-5.746975
13772,-39.815456
13773,-9.133639
13774,21.50359
13775,-6.605275
13776,-2.087877
13777,43.571938
13778,218.66116
13779,490.17746
13780,656.28723
13781,777.1526
13782,896.20105
13783,827.1749
13784,689.26544
13785,543.15137
13786,475.0388
13787,360.6152
13788,77.1155
13789,23.012283
13790,29.668741
13791,30.30524
13792,7.70262
13793,-10.637565
13794,-4.211885
13795,2.9427702
13796,7.557255
13797,17.26463
13798,10.80785
13799,5.042338
13800,5.8250256
13801,50.844013
13802,295.54977
13803,603.3873
13804,529.30615
13805,725.001
13806,749.7743
13807,808.369
13808,712.8996
13809,484.03156
13810,432.16983
13811,309.33313
13812,95.250755
13813,28.932455
13814,-8.6656
13815,-17.56321
13816,-25.249191
13817,-38.782997
13818,-4.4567475
13819,17.043
13820,-6.727273
13821,-3.402785
13822,-3.773187
13823,-1.8500453
13824,-10.801506
13825,35.184757
13826,354.21115
13827,437.32776
13828,608.4011
13829,766.12164
13830,780.5
13831,803.14307
13832,765.49493
13833,615.5803
13834,547.08734
13835,306.69806
13836,91.01671
13837,26.60194
13838,18.765348
13839,-24.431871
13840,15.264453
13841,33.120564
13842,296.82904
13843,284.41144
13844,614.5008
13845,600.02106
13846,828.1855
13847,719.26025
13848,749.2333
13849,646.35406
13850,631.34753
13851,645.74805
13852,789.4525
13853,792.92377
13854,812.93286
13855,725.2274
13856,635.49036
13857,613.88715
13858,322.0416
13859,74.84599
13860,15.558948
13861,-0.61397356
13862,5.8833995
13863,21.937593
13864,-6.7797847
13865,38.887814
13866,2.763795
13867,5.7483225
13868,12.394318
13869,-10.2534685
13870,-0.054741852
13871,-10.7222395
13872,39.21199
13873,285.21002
13874,547.70746
13875,740.91614
13876,782.94476
13877,721.28735
13878,809.43823
13879,767.9401
13880,653.77875
13881,481.0046
13882,345.98007
13883,58.29978
13884,1.5321319
13885,21.710304
13886,8.688025
13887,-13.283121
13888,-18.30317
13889,-10.132444
13890,4.6179104
13891,4.3651476
13892,-17.107897
13893,-11.965886
13894,-26.858074
13895,2.450463
13896,39.65612
13897,251.84665
13898,467.56796
13899,673.93506
13900,804.96747
13901,921.5892
13902,903.8041
13903,803.08844
13904,714.3686
13905,564.3748
13906,363.92477
13907,68.70774
13908,10.650637
13909,-33.39633
13910,-37.823883
13911,10.437562
13912,7.4013777
13913,-2.9730666
13914,2.2991214
13915,0.43774366
13916,2.6445005
13917,-2.774826
13918,2.4234407
13919,1.0942358
13920,36.35405
13921,214.33994
13922,502.31937
13923,685.57764
13924,843.9027
13925,926.0845
13926,898.6929
13927,749.94904
13928,669.22205
13929,557.9628
13930,390.09222
13931,62.440807
13932,38.074635
13933,29.020569
13934,12.46302
13935,-9.733579
13936,23.698536
13937,-17.838356
13938,-9.903207
13939,4.248268
13940,-8.800765
13941,-22.477743
13942,22.45064
13943,16.067558
13944,84.14469
13945,234.31985
13946,520.6402
13947,691.49744
13948,797.24335
13949,828.00494
13950,846.0303
13951,736.7237
13952,714.6012
13953,552.8544
13954,372.49786
13955,76.26718
13956,-23.867424
13957,24.82206
13958,0.8442799
13959,-24.59232
13960,21.67332
13961,24.559568
13962,14.229567
13963,24.264013
13964,-66.184746
13965,2.257216
13966,-2.3746715
13967,10.48226
13968,40.098083
13969,282.3897
13970,498.03293
13971,712.3856
13972,799.49725
13973,884.0335
13974,896.0802
13975,789.33734
13976,721.8371
13977,634.4828
13978,343.90488
13979,57.507584
13980,10.830918
13981,-3.4700768
13982,-30.436522
13983,-8.692043
13984,-6.5303383
13985,-9.026995
13986,13.437653
13987,37.15935
13988,-4.0396943
13989,-17.540552
13990,1.7566073
13991,-14.465942
13992,24.651316
13993,262.0314
13994,497.80142
13995,675.78723
13996,748.60236
13997,787.47516
13998,817.1955
13999,717.3753
14000,682.79346
14001,444.96594
14002,338.95514
14003,61.37847
14004,45.805077
14005,15.384602
14006,31.605381
14007,1.9275439
14008,-12.6325245
14009,-3.007192
14010,-4.9225106
14011,6.3750215
14012,0.02124669
14013,7.8975196
14014,-19.927816
14015,3.5735366
14016,48.269543
14017,222.4664
14018,357.76657
14019,485.95364
14020,686.86945
14021,696.617
14022,715.7091
14023,555.39795
14024,510.15125
14025,382.56012
14026,243.0483
14027,69.055725
14028,14.580534
14029,-10.827418
14030,10.912849
14031,1.5158083
14032,2.834002
14033,-4.7349296
14034,-5.9315853
14035,-12.032036
14036,-0.90910256
14037,-7.260063
14038,6.4672537
14039,-2.846257
14040,48.0354
14041,232.10803
14042,332.16443
14043,503.51422
14044,648.27405
14045,798.3526
14046,701.61237
14047,614.3225
14048,492.56656
14049,383.4219
14050,222.67946
14051,63.917564
14052,14.025104
14053,-21.051653
14054,20.72447
14055,-0.8288301
14056,11.729928
14057,-17.254951
14058,-12.603259
14059,14.778527
14060,-14.54931
14061,10.134117
14062,-14.15608
14063,-3.2294264
14064,18.877285
14065,234.27742
14066,383.09717
14067,540.12836
14068,721.7951
14069,791.8477
14070,750.68524
14071,622.8175
14072,520.2247
14073,394.08783
14074,276.29285
14075,63.86515
14076,-10.380733
14077,25.089865
14078,5.9098964
14079,35.34514
14080,18.21475
14081,-34.878296
14082,-3.104611
14083,17.04817
14084,10.412256
14085,-31.465918
14086,2.7002122
14087,-4.031151
14088,25.619234
14089,204.61237
14090,389.15622
14091,572.3191
14092,701.4363
14093,743.88116
14094,765.32135
14095,629.1403
14096,514.96594
14097,453.76355
14098,250.59769
14099,63.883713
14100,3.5194652
14101,13.650177
14102,30.157236
14103,19.270157
14104,-21.391645
14105,50.16598
14106,18.801435
14107,-2.9672177
14108,-17.842783
14109,5.7665114
14110,7.369867
14111,3.2450266
14112,56.004753
14113,209.71828
14114,404.54916
14115,609.35767
14116,672.789
14117,765.0866
14118,802.6027
14119,561.64557
14120,388.24997
14121,250.13034
14122,272.74698
14123,58.82261
14124,16.399593
14125,22.01542
14126,24.069666
14127,0.88506085
14128,2.3409355
14129,-12.332323
14130,-8.652718
14131,-6.174492
14132,-4.7763114
14133,-11.307235
14134,-8.602711
14135,12.304456
14136,46.030205
14137,195.4989
14138,293.3824
14139,474.5424
14140,476.69104
14141,424.74377
14142,385.70822
14143,279.02872
14144,177.59564
14145,172.44841
14146,178.34502
14147,74.69962
14148,13.111288
14149,2.8697302
14150,-16.15835
14151,1.060279
14152,-7.0602303
14153,-5.1127224
14154,-3.5747755
14155,26.47316
14156,2.142979
14157,-4.441917
14158,-13.622378
14159,-18.595346
14160,46.22244
14161,210.71579
14162,380.503
14163,576.0954
14164,666.7149
14165,698.63464
14166,784.361
14167,654.9549
14168,542.3711
14169,359.18304
14170,251.98875
14171,85.51379
14172,11.540908
14173,-4.6963196
14174,10.902513
14175,-11.127776
14176,1.1806433
14177,20.429071
14178,-20.997198
14179,-10.217064
14180,14.420315
14181,-4.1601763
14182,-10.111363
14183,1.222165
14184,19.232498
14185,223.86032
14186,375.68976
14187,534.6555
14188,688.5154
14189,693.78577
14190,696.60266
14191,632.00696
14192,506.57507
14193,474.04608
14194,259.48196
14195,55.230232
14196,11.679291
14197,-24.628658
14198,-8.97463
14199,-4.5995016
14200,10.437317
14201,13.142477
14202,-8.23576
14203,-2.6012206
14204,-35.23649
14205,-39.62789
14206,-40.588852
14207,-11.749394
14208,35.75064
14209,208.50546
14210,381.5582
14211,541.2876
14212,723.79767
14213,801.17883
14214,801.09735
14215,617.5748
14216,533.53015
14217,405.20016
14218,233.43211
14219,61.489212
14220,-15.3062525
14221,-8.327124
14222,-13.090268
14223,3.92447
14224,-25.765587
14225,-15.342076
14226,22.86953
14227,12.1015625
14228,0.9472687
14229,-1.3922147
14230,-8.842931
14231,3.7715209
14232,37.269455
14233,208.31728
14234,399.1072
14235,543.1404
14236,666.50635
14237,793.31757
14238,806.3285
14239,585.9414
14240,508.80905
14241,391.8624
14242,212.8698
14243,69.17858
14244,5.0512986
14245,-2.2218704
14246,1.0936164
14247,2.7921941
14248,-0.10376139
14249,-5.3227973
14250,27.130804
14251,16.698553
14252,18.670671
14253,19.173672
14254,24.77146
14255,15.489716
14256,50.13074
14257,228.02765
14258,371.36893
14259,558.0953
14260,656.4294
14261,733.43884
14262,750.82623
14263,583.89703
14264,546.65985
14265,461.43082
14266,335.68787
14267,81.83948
14268,14.314936
14269,1.8573635
14270,10.166606
14271,1.4301028
14272,36.94407
14273,34.968197
14274,29.449955
14275,-0.24735332
14276,16.618603
14277,22.766106
14278,28.846348
14279,29.951857
14280,70.80185
14281,275.8556
14282,444.38995
14283,430.92517
14284,406.09476
14285,359.66678
14286,327.61926
14287,258.80408
14288,166.14447
14289,250.60764
14290,172.61331
14291,70.86383
14292,-27.44436
14293,-9.002469
14294,-34.27467
14295,-1.1555561
14296,-4.155548
14297,-9.129242
14298,6.987623
14299,3.7542555
14300,-6.404337
14301,32.36796
14302,-49.40606
14303,-26.492926
14304,45.544636
14305,225.68831
14306,314.77505
14307,444.30582
14308,460.49277
14309,436.91675
14310,381.5175
14311,251.6729
14312,323.0814
14313,289.66312
14314,193.34547
14315,18.032557
14316,-30.923307
14317,-24.308296
14318,4.036896
14319,-43.44648
14320,-27.10402
14321,15.999399
14322,-14.052144
14323,54.987877
14324,23.567
14325,-20.327162
14326,26.531778
14327,35.749016
14328,131.98233
14329,119.43317
14330,365.977
14331,479.32108
14332,498.49396
14333,380.36966
14334,322.66965
14335,284.52588
14336,195.49873
14337,303.2864
14338,205.42897
14339,9.243612
14340,-55.15058
14341,-61.15946
14342,-44.928688
14343,-5.793457
14344,28.9431
14345,-27.20123
14346,10.080971
14347,2.4299707
14348,-1.952211
14349,-5.4445047
14350,-13.435575
14351,-1.0355818
14352,33.273773
14353,186.11066
14354,338.90005
14355,561.1431
14356,658.3605
14357,625.748
14358,741.43097
14359,594.7722
14360,498.21222
14361,449.6123
14362,302.8386
14363,65.615746
14364,13.054014
14365,-5.007851
14366,-17.878078
14367,17.935114
14368,-10.534952
14369,-3.704544
14370,5.464647
14371,-6.3310843
14372,-14.345029
14373,-1.4867095
14374,18.039799
14375,-7.441273
14376,57.429886
14377,226.83856
14378,382.27728
14379,614.2715
14380,734.44495
14381,712.09784
14382,574.4408
14383,572.0969
14384,478.8168
14385,384.5778
14386,238.0526
14387,56.89992
14388,12.15572
14389,-5.752699
14390,4.200238
14391,8.954401
14392,35.890335
14393,14.136382
14394,-22.960167
14395,-6.4419003
14396,-14.551181
14397,-21.858782
14398,13.31114
14399,-12.302631
14400,13.520778
14401,210.50548
14402,334.43915
14403,472.7085
14404,675.0921
14405,712.18243
14406,668.95667
14407,553.1125
14408,416.33188
14409,343.56015
14410,195.28777
14411,78.49659
14412,0.032156244
14413,4.6263247
14414,15.389187
14415,-2.4403877
14416,-15.166081
14417,-23.384851
14418,15.050368
14419,-12.210825
14420,-23.628971
14421,-4.665154
14422,13.394468
14423,-3.2180839
14424,39.81444
14425,235.47498
14426,407.9584
14427,556.60974
14428,704.1507
14429,802.4865
14430,810.69244
14431,591.1971
14432,568.24
14433,415.97034
14434,305.0214
14435,46.030136
14436,2.001937
14437,-1.1349694
14438,34.44196
14439,1.2494566
14440,-13.173755
14441,10.7693815
14442,-3.0444503
14443,18.908453
14444,29.332914
14445,39.649723
14446,24.404274
14447,23.031721
14448,58.179066
14449,196.38669
14450,303.47308
14451,410.6029
14452,409.59357
14453,436.15338
14454,330.49887
14455,475.0695
14456,403.92584
14457,200.64288
14458,187.57045
14459,54.2276
14460,-3.7811139
14461,-11.348284
14462,21.00752
14463,12.901473
14464,-0.12176676
14465,26.59844
14466,7.186413
14467,6.349459
14468,-42.416576
14469,47.907124
14470,20.995972
14471,-2.221151
14472,50.132137
14473,252.58817
14474,280.5381
14475,429.2613
14476,486.761
14477,475.51123
14478,539.2091
