,helipuerto
26278,779.80316
26279,707.0961
26280,502.28665
26281,446.12265
26282,370.4337
26283,126.204735
26284,49.853233
26285,38.598164
26286,44.72347
26287,39.920227
26288,10.682817
26289,54.20226
26290,32.10809
26291,4.16001
26292,9.435477
26293,-1.5476104
26294,-3.266148
26295,39.04909
26296,49.85192
26297,104.16484
26298,465.71
26299,594.1557
26300,585.61395
26301,661.4342
26302,725.3355
26303,665.2256
26304,499.17957
26305,395.44354
26306,317.57828
26307,117.123825
26308,76.7458
26309,67.27805
26310,14.280216
26311,23.973083
26312,14.478494
26313,15.545685
26314,12.632128
26315,3.4543934
26316,14.910327
26317,4.585664
26318,18.68916
26319,16.924236
26320,47.1333
26321,227.1693
26322,420.40878
26323,735.66846
26324,733.83215
26325,983.6051
26326,948.4247
26327,942.01514
26328,608.50525
26329,508.55878
26330,362.5335
26331,192.37306
26332,67.89383
26333,62.08295
26334,28.131525
26335,107.447525
26336,1.797654
26337,99.54696
26338,100.26067
26339,56.73044
26340,30.088112
26341,55.106262
26342,18.789076
26343,17.628119
26344,9.664728
26345,239.36899
26346,555.7994
26347,757.4177
26348,801.4775
26349,883.388
26350,903.8397
26351,789.84625
26352,639.29736
26353,530.8272
26354,398.0426
26355,149.51495
26356,70.71672
26357,58.212708
26358,34.214264
26359,25.26449
26360,-1.2623143
26361,32.17454
26362,6.989646
26363,11.862014
26364,19.690987
26365,10.596947
26366,-3.0765882
26367,-1.5445236
26368,34.65499
26369,205.20897
26370,547.34985
26371,793.7757
26372,802.8057
26373,874.65094
26374,934.21686
26375,899.7922
26376,706.26105
26377,566.3501
26378,408.5138
26379,162.47685
26380,116.2416
26381,77.529854
26382,71.24517
26383,66.420204
26384,-11.546584
26385,80.4763
26386,34.911377
26387,9.867135
26388,9.74484
26389,-9.836018
26390,6.0048027
26391,13.589596
26392,27.326818
26393,171.81714
26394,331.84778
26395,627.4936
26396,832.66144
26397,890.56885
26398,962.8664
26399,874.94275
26400,515.71545
26401,578.0491
26402,388.87317
26403,157.47227
26404,43.437977
26405,60.963314
26406,116.5373
26407,74.017296
26408,59.696808
26409,139.69891
26410,12.35253
26411,6.1240973
26412,31.283232
26413,63.99669
26414,21.667574
26415,49.236015
26416,86.95386
26417,149.74208
26418,589.6611
26419,725.0689
26420,743.1369
26421,849.93695
26422,975.6293
26423,857.2775
26424,580.49243
26425,635.44354
26426,438.93808
26427,187.71451
26428,37.9316
26429,36.30202
26430,32.75344
26431,63.761364
26432,47.97256
26433,26.808483
26434,18.858862
26435,10.541162
26436,22.84418
26437,15.840972
26438,76.031
26439,58.31056
26440,78.41589
26441,207.73569
26442,524.1238
26443,744.85925
26444,816.897
26445,887.3879
26446,868.4977
26447,775.3439
26448,684.49133
26449,454.83063
26450,385.86533
26451,153.3171
26452,25.305761
26453,66.64268
26454,27.825108
26455,24.490189
26456,12.217347
26457,-2.8730893
26458,6.4592023
26459,2.399747
26460,-6.1510963
26461,-5.514372
26462,-8.731383
26463,6.3884096
26464,19.407352
26465,121.691505
26466,534.58575
26467,774.53455
26468,853.19916
26469,926.83624
26470,917.5197
26471,759.311
26472,628.8631
26473,527.04926
26474,335.72253
26475,132.70358
26476,85.81828
26477,36.118114
26478,97.201164
26479,5.3979683
26480,5.2001123
26481,11.667506
26482,9.086262
26483,-1.1297977
26484,-1.2144196
26485,-5.446292
26486,1.7456934
26487,-15.993055
26488,6.5198154
26489,158.2614
26490,466.2881
26491,687.66656
26492,752.6034
26493,875.66516
26494,906.1867
26495,741.11163
26496,481.11844
26497,506.2534
26498,308.1132
26499,138.47946
26500,11.900747
26501,32.84137
26502,3.9178138
26503,-15.827089
26504,-15.885763
26505,-2.0143
26506,6.958406
26507,-0.3873654
26508,-8.503509
26509,-6.555703
26510,-7.3849754
26511,-5.784609
26512,10.13374
26513,133.17162
26514,395.5885
26515,561.545
26516,748.50476
26517,816.6584
26518,810.40155
26519,788.26056
26520,520.55695
26521,490.26508
26522,301.1202
26523,189.7707
26524,2.1126168
26525,-6.7839
26526,-16.483835
26527,5.2910657
26528,-9.086517
26529,-1.4755973
26530,-3.8594987
26531,-3.2126157
26532,-10.197771
26533,-10.956853
26534,-32.758686
26535,1.6360191
26536,12.982281
26537,128.72244
26538,435.76633
26539,637.5497
26540,756.92065
26541,800.8375
26542,826.78625
26543,791.82336
26544,505.46777
26545,526.114
26546,310.23578
26547,81.958115
26548,9.583905
26549,-0.70185065
26550,0.082449056
26551,3.2848332
26552,-5.9228835
26553,1.9553531
26554,8.5525
26555,-9.224822
26556,1.3709699
26557,3.99275
26558,-4.3120375
26559,18.189184
26560,18.344423
26561,190.96368
26562,391.50592
26563,602.6407
26564,743.0909
26565,728.8871
26566,822.6461
26567,770.1345
26568,532.6081
26569,519.13306
26570,282.72324
26571,28.33833
26572,18.649727
26573,1.0971669
26574,-2.5115888
26575,5.684875
26576,5.193502
26577,-1.4321265
26578,-11.447621
26579,-0.87001103
26580,0.8686865
26581,6.463009
26582,-1.6393799
26583,-0.7548016
26584,23.161919
26585,139.98918
26586,377.5674
26587,707.93787
26588,833.8409
26589,861.8012
26590,846.373
26591,782.9061
26592,539.46967
26593,540.14264
26594,297.92532
26595,118.2381
26596,34.651947
26597,-2.3577754
26598,-2.901572
26599,-25.39965
26600,-0.5686091
26601,-1.4917667
26602,-3.5260127
26603,3.8985205
26604,1.3920009
26605,-5.1344247
26606,-0.7226146
26607,-2.220605
26608,4.8783245
26609,191.27698
26610,623.82275
26611,722.1928
26612,762.0405
26613,881.98755
26614,897.3377
26615,910.42566
26616,589.2777
26617,522.552
26618,395.3156
26619,160.81352
26620,102.13793
26621,39.94525
26622,65.942444
26623,26.255512
26624,-9.06796
26625,8.37803
26626,24.120342
26627,24.459574
26628,5.7947774
26629,0.84083134
26630,-10.864927
26631,1.5297253
26632,13.968884
26633,255.80913
26634,507.55978
26635,671.63135
26636,730.19415
26637,812.6919
26638,855.0257
26639,808.93115
26640,613.6765
26641,336.47748
26642,228.46237
26643,41.361088
26644,23.692068
26645,24.944433
26646,57.55052
26647,42.040398
26648,-27.300066
26649,-98.10549
26650,28.159771
26651,2.0208347
26652,10.920201
26653,13.973725
26654,2.4801476
26655,-3.268895
26656,40.945942
26657,196.5949
26658,327.35254
26659,591.3173
26660,649.4994
26661,716.67566
26662,804.37744
26663,773.71387
26664,581.0337
26665,373.31308
26666,233.28004
26667,66.29862
26668,7.2857275
26669,-0.50836396
26670,-2.3479462
26671,18.621155
26672,22.660921
26673,35.567513
26674,20.840027
26675,12.412936
26676,27.962732
26677,19.753502
26678,17.446997
26679,-1.5717388
26680,44.972435
26681,182.19168
26682,388.11707
26683,651.7245
26684,719.05084
26685,883.52875
26686,812.41724
26687,798.16693
26688,622.6012
26689,522.9525
26690,281.53235
26691,99.48185
26692,29.891663
26693,19.853548
26694,44.068676
26695,-10.909159
26696,7.0991025
26697,5.1774893
26698,3.8557224
26699,-2.8083625
26700,-3.5703983
26701,-4.471857
26702,-0.099790804
26703,-30.63071
26704,11.642054
26705,132.73901
26706,378.0416
26707,591.1294
26708,753.67175
26709,716.44763
26710,922.5123
26711,785.71643
26712,582.52625
26713,470.93546
26714,243.42224
26715,117.71716
26716,28.7737
26717,-31.563564
26718,29.060938
26719,-2.0762029
26720,-9.999598
26721,9.715906
26722,-16.396688
26723,6.032013
26724,0.17569457
26725,2.9167793
26726,-6.374398
26727,-6.967332
26728,8.717887
26729,153.09238
26730,376.19067
26731,642.9195
26732,737.1164
26733,805.831
26734,855.77405
26735,728.0365
26736,602.1621
26737,372.15082
26738,251.38081
26739,109.055405
26740,36.497437
26741,44.349766
26742,51.302418
26743,24.234058
26744,18.30293
26745,66.29787
26746,92.41398
26747,91.79159
26748,96.53189
26749,64.47329
26750,45.413986
26751,70.570595
26752,121.87559
26753,236.85689
26754,424.42325
26755,519.7579
26756,445.46542
26757,471.75662
26758,480.06033
26759,617.42816
26760,494.70825
26761,590.4389
26762,300.07953
26763,129.56816
26764,151.99792
26765,108.82727
26766,83.03485
26767,43.495384
26768,13.780504
26769,52.850037
26770,50.376522
26771,34.349377
26772,91.723236
26773,27.406986
26774,75.64437
26775,36.168423
26776,112.81032
26777,224.96039
26778,463.81836
26779,690.6189
26780,837.69867
26781,914.55634
26782,855.7765
26783,761.751
26784,636.7397
26785,507.6497
26786,267.25888
26787,107.77935
26788,32.086952
26789,-0.6816857
26790,0.005548835
26791,-10.809683
26792,-6.7058563
26793,1.7136892
26794,-6.4341784
26795,-2.7707176
26796,-1.7133569
26797,-7.425228
26798,-7.2943354
26799,-0.59608227
26800,-0.9220237
26801,121.15493
26802,370.96646
26803,570.7524
26804,682.6799
26805,853.4132
26806,707.60175
26807,759.294
26808,564.4602
26809,503.5101
26810,284.58444
26811,111.344925
26812,38.369915
26813,-12.739052
26814,5.0769863
26815,5.6627045
26816,8.793782
26817,-0.64631236
26818,-8.854767
26819,-1.5156373
26820,1.869697
26821,27.874146
26822,-2.603913
26823,3.3245778
26824,-11.897845
26825,193.6332
26826,185.3575
26827,425.5933
26828,624.80945
26829,851.6019
26830,547.609
26831,281.10086
26832,218.00713
26833,286.09708
26834,346.45605
26835,122.21036
26836,73.76429
26837,-3.7415426
26838,48.16079
26839,23.770464
26840,38.890697
26841,8.04088
26842,-6.5853224
26843,-17.069296
26844,84.12755
26845,10.636881
26846,1.4740766
26847,-26.115591
26848,22.717894
26849,54.901356
26850,161.32062
26851,358.7975
26852,524.0169
26853,769.0452
26854,772.6238
26855,793.96094
26856,587.9517
26857,508.24564
26858,329.84427
26859,181.56212
26860,3.4203756
26861,17.70971
26862,10.653039
26863,59.957188
26864,39.638657
26865,15.668723
26866,96.20041
26867,86.51794
26868,31.874807
26869,-3.4876976
26870,-27.815174
26871,21.229034
26872,51.837276
26873,148.86752
26874,191.41132
26875,543.33246
26876,643.93353
26877,808.7839
26878,812.173
26879,796.7735
26880,684.0746
26881,615.6751
26882,374.0158
26883,169.09785
26884,48.414932
26885,61.373146
26886,39.631577
26887,75.98272
26888,51.04484
26889,-3.2568307
26890,17.599077
26891,68.78593
26892,60.729347
26893,49.417233
26894,18.101456
26895,17.054731
26896,47.136524
26897,194.44807
26898,561.5517
26899,722.36237
26900,837.1634
26901,806.3042
26902,757.99194
26903,700.04407
26904,517.685
26905,397.4066
26906,242.12207
26907,111.53664
26908,32.35522
26909,9.766852
26910,-2.601098
26911,-4.325381
26912,8.964682
26913,22.391733
26914,-17.878956
26915,10.099129
26916,11.811917
26917,24.597979
26918,2.8145244
26919,-11.501613
26920,34.382973
26921,262.69785
26922,520.75757
26923,773.951
26924,729.94135
26925,869.06885
26926,843.5045
26927,795.395
26928,608.9498
26929,457.7854
26930,294.94885
26931,130.84026
26932,71.45801
26933,24.823784
26934,58.17103
26935,-6.948061
26936,9.482201
26937,-5.155468
26938,8.513368
26939,27.690248
26940,12.256013
26941,6.045686
26942,-0.98549885
26943,4.019779
26944,22.521694
26945,173.74551
26946,566.63153
26947,727.5481
26948,823.2322
26949,792.1654
26950,659.99347
26951,489.14148
26952,443.18295
26953,302.3756
26954,280.0767
26955,78.847855
26956,-8.803424
26957,-43.44697
26958,-44.373276
26959,-51.699455
26960,-34.17831
26961,-1.2604116
26962,-10.442224
26963,-6.3610888
26964,-3.3111246
26965,-0.4305962
26966,-2.4797683
26967,-1.6936227
26968,31.230568
26969,157.88289
26970,471.29605
26971,590.9856
26972,666.74817
26973,824.3562
26974,868.278
26975,769.472
26976,566.0849
26977,426.76318
26978,313.4088
26979,117.18555
26980,59.275032
26981,25.395294
26982,20.337194
26983,16.82318
26984,16.337917
26985,-18.89966
26986,-26.125122
26987,-3.5339828
26988,11.240144
26989,-5.644616
26990,-13.898028
26991,32.20529
26992,200.90434
26993,561.7513
26994,765.952
26995,766.3158
26996,899.96185
26997,899.89355
26998,697.60455
26999,642.6987
27000,538.3128
27001,397.4844
27002,155.812
27003,56.55796
27004,37.729374
27005,56.26284
27006,61.94223
27007,61.459583
27008,114.31131
27009,69.912926
27010,98.7613
27011,37.853313
27012,45.946304
27013,91.53849
27014,40.25005
27015,62.736076
27016,442.5478
27017,693.9959
27018,828.3402
27019,773.9635
27020,873.5894
27021,849.44135
27022,774.794
27023,624.2378
27024,524.64966
27025,368.41946
27026,168.85313
27027,92.23363
27028,54.812946
27029,78.88546
27030,3.9134812
27031,26.745289
27032,34.058212
27033,30.769152
27034,8.160138
27035,-0.08773967
27036,2.8833764
27037,5.563762
27038,-4.9312363
27039,23.501423
27040,347.23218
27041,507.5921
27042,672.8511
27043,749.1203
27044,869.2337
27045,898.6883
27046,747.9372
27047,628.3188
27048,504.70273
27049,381.90247
27050,153.8753
27051,46.73659
27052,24.349451
27053,26.052942
27054,63.495617
27055,9.258283
27056,1.3244923
27057,2.433805
27058,-18.463575
27059,6.4577365
27060,0.58198935
27061,2.7284956
27062,5.869434
27063,118.13674
27064,320.3939
27065,654.0639
27066,782.68445
27067,831.4765
27068,943.56274
27069,967.3793
27070,798.09503
27071,689.2176
27072,672.6324
27073,481.4125
27074,227.41502
27075,87.01707
27076,30.92202
27077,12.858508
27078,-19.800343
27079,-17.604536
27080,14.541543
27081,7.0688686
27082,-21.46672
27083,6.525949
27084,2.5974634
27085,-6.406386
27086,-4.4453444
27087,113.60668
27088,360.91428
27089,723.1684
27090,875.95764
27091,914.89496
27092,876.5928
27093,862.7065
27094,868.4978
27095,820.3121
27096,615.6125
27097,337.3626
27098,187.87439
27099,115.28734
27100,57.7162
27101,35.76185
27102,59.586525
27103,43.689037
27104,27.858818
27105,31.811762
27106,44.775997
27107,65.75061
27108,82.26908
27109,64.168396
27110,83.026405
27111,181.14775
27112,436.85785
27113,773.61646
27114,814.21216
27115,804.088
27116,595.2871
27117,409.20743
27118,465.59946
27119,337.948
27120,309.83978
27121,260.93018
27122,80.52392
27123,38.923023
27124,17.909935
27125,20.69812
27126,7.781168
27127,-48.21571
27128,1.1707897
27129,3.5986238
27130,6.9442267
27131,33.07059
27132,12.375346
27133,95.83236
27134,99.07305
27135,258.50937
27136,546.25574
27137,643.28815
27138,564.1111
27139,696.46655
27140,834.73755
27141,874.97406
27142,796.92957
27143,786.4987
27144,609.2298
27145,594.91925
27146,634.20856
27147,896.5281
27148,1066.5458
27149,895.66077
27150,150.22961
27151,131.8554
27152,93.56849
27153,48.56012
27154,11.54332
27155,19.882444
27156,34.454056
27157,935.706
27158,968.9062
27159,878.04724
27160,805.1926
27161,708.8375
27162,608.58673
27163,176.50928
27164,98.697014
27165,73.8877
27166,124.54765
27167,73.126755
27168,91.33314
27169,48.242386
27170,58.661343
27171,30.53819
27172,43.96517
27173,36.33656
27174,55.9083
27175,13.446039
27176,165.966
27177,441.85254
27178,586.2873
27179,671.8207
27180,1017.8815
27181,981.96216
27182,1021.3263
27183,880.37537
27184,791.35144
27185,693.87024
27186,556.43365
27187,178.33525
27188,162.32741
27189,18.43094
27190,23.836882
27191,46.8934
27192,42.501064
27193,44.256363
27194,41.577206
27195,39.99417
27196,37.2663
27197,41.462006
27198,11.708359
27199,66.26725
27200,165.27083
27201,451.97882
27202,742.433
27203,836.7398
27204,1016.3763
27205,1067.0405
27206,1073.8508
27207,917.3983
27208,795.79193
27209,741.4199
27210,585.5198
27211,214.57146
27212,160.5897
27213,61.668835
27214,115.74987
27215,165.09471
27216,78.02755
27217,125.689316
27218,54.811947
27219,72.04417
27220,38.721096
27221,40.644073
27222,30.825642
27223,58.704037
27224,143.84573
27225,387.3515
27226,666.3509
27227,735.3753
27228,808.56274
27229,673.0286
27230,769.9232
27231,910.52277
27232,758.95935
27233,618.5748
27234,548.81036
27235,210.88483
27236,161.89738
27237,122.30949
27238,98.29741
27239,34.532257
27240,81.24101
27241,31.319712
27242,33.550083
27243,41.363995
27244,39.242527
27245,29.182571
27246,83.01039
27247,49.93826
27248,159.53506
27249,420.818
27250,722.97217
27251,849.96655
27252,970.80316
27253,953.4704
27254,948.10547
27255,797.141
27256,680.68286
27257,551.734
27258,375.9924
27259,138.3755
27260,49.467575
27261,37.919888
27262,59.911633
27263,27.490345
27264,26.10541
27265,16.88295
27266,12.7459345
27267,35.654213
27268,-1.4960998
27269,17.833065
27270,-7.980752
27271,68.39139
27272,178.25714
27273,419.58438
27274,757.6034
27275,757.609
27276,850.6987
27277,833.323
27278,961.76166
27279,860.2601
27280,753.63446
27281,564.375
27282,370.86926
27283,167.54485
27284,69.36126
27285,63.89749
27286,16.16059
27287,16.569633
27288,16.596523
27289,-23.75038
27290,5.7352037
27291,13.324018
27292,63.103886
27293,30.226711
27294,32.332138
27295,59.5077
27296,170.8944
