,bodeganorte
16581,-1.7525035
16582,-35.110546
16583,-1.3632454
16584,1.9037265
16585,-3.9177253
16586,-2.594978
16587,-3.5705707
16588,19.62774
16589,14.907112
16590,0.70498294
16591,11.872679
16592,119.564415
16593,227.38437
16594,519.1854
16595,754.5833
16596,1005.127
16597,910.9957
16598,910.24194
16599,841.7055
16600,838.8446
16601,690.64
16602,447.9711
16603,75.520615
16604,49.38844
16605,24.484318
16606,-29.89131
16607,-23.773544
16608,-8.033297
16609,-7.298109
16610,14.98524
16611,-11.557183
16612,-12.326246
16613,-27.528492
16614,-12.374601
16615,7.380316
16616,93.55898
16617,258.34628
16618,522.7188
16619,434.80783
16620,566.30054
16621,829.3013
16622,768.481
16623,902.81934
16624,792.74774
16625,653.3738
16626,461.32684
16627,192.9784
16628,40.94308
16629,-1.250018
16630,-22.134693
16631,13.19434
16632,-4.8557024
16633,0.3428042
16634,-2.8415556
16635,8.3547735
16636,-24.496674
16637,5.393411
16638,2.9859893
16639,45.014706
16640,393.0473
16641,509.98105
16642,810.60596
16643,858.6785
16644,853.8639
16645,898.7636
16646,849.75
16647,803.8238
16648,673.5914
16649,504.39362
16650,165.88876
16651,60.0445
16652,-2.742031
16653,-16.092983
16654,21.983107
16655,-7.058928
16656,-10.7465515
16657,-6.2418494
16658,-3.2564929
16659,-17.01483
16660,4.697311
16661,12.697083
16662,17.910454
16663,95.3065
16664,276.77594
16665,650.27167
16666,768.6461
16667,956.50275
16668,1018.1009
16669,1035.6025
16670,959.7744
16671,806.9776
16672,639.516
16673,480.40738
16674,139.99127
16675,27.502539
16676,23.79099
16677,-9.1254835
16678,-1.6483551
16679,-5.510845
16680,8.105066
16681,5.422361
16682,5.6416035
16683,5.247346
16684,7.7525134
16685,8.784924
16686,24.971977
16687,51.998055
16688,203.48705
16689,579.5741
16690,795.25305
16691,655.6678
16692,685.5856
16693,718.7766
16694,825.9855
16695,880.7232
16696,653.45825
16697,499.67514
16698,71.53589
16699,49.03567
16700,27.468891
16701,-9.982129
16702,-13.0907135
16703,-9.793778
16704,5.85875
16705,5.6061397
16706,0.28727594
16707,5.0999937
16708,0.30262282
16709,4.8811984
16710,13.124715
16711,83.753174
16712,200.97725
16713,520.5733
16714,761.5884
16715,759.17645
16716,915.4794
16717,937.4227
16718,863.5245
16719,805.9635
16720,675.61304
16721,454.31485
16722,118.275375
16723,71.34105
16724,10.390559
16725,0.641737
16726,6.231088
16727,-11.486772
16728,30.688124
16729,19.158728
16730,25.34632
16731,1.3730012
16732,-0.16826403
16733,12.71477
16734,14.300832
16735,112.41489
16736,225.82097
16737,563.08435
16738,731.2683
16739,883.3811
16740,935.3014
16741,917.9353
16742,873.2965
16743,824.38635
16744,671.7042
16745,473.88116
16746,117.58965
16747,52.998314
16748,9.682845
16749,-6.455367
16750,-52.069134
16751,-12.629455
16752,5.528782
16753,3.645832
16754,-6.0048485
16755,1.8315217
16756,-9.36487
16757,1.0222092
16758,15.0829315
16759,49.487083
16760,203.2664
16761,559.32745
16762,719.55
16763,822.39685
16764,899.04224
16765,904.81274
16766,797.8621
16767,778.03156
16768,680.01556
16769,518.6467
16770,137.03894
16771,63.554707
16772,26.599112
16773,-12.134742
16774,-21.211037
16775,16.450598
16776,-12.222677
16777,-6.618925
16778,-10.513928
16779,-20.611025
16780,-8.86975
16781,-1.0887024
16782,22.563953
16783,40.024742
16784,197.52206
16785,550.7928
16786,404.79263
16787,500.01813
16788,304.30927
16789,176.95496
16790,199.64223
16791,167.57246
16792,189.00497
16793,146.53911
16794,83.42202
16795,15.427145
16796,19.719002
16797,-3.9283147
16798,16.83749
16799,2.5903716
16800,1.6236957
16801,-6.449997
16802,-8.474799
16803,-1.9295958
16804,-2.6233392
16805,-0.680389
16806,19.3668
16807,56.028843
16808,200.01428
16809,230.98064
16810,405.3207
16811,456.09354
16812,411.1188
16813,365.29257
16814,332.01715
16815,444.5591
16816,252.0331
16817,133.85829
16818,79.109886
16819,0.25147462
16820,-3.1527464
16821,-4.8346667
16822,-9.883073
16823,-7.917089
16824,2.0340543
16825,0.91607636
16826,-6.6220684
16827,-6.90405
16828,-6.9223366
16829,0.20662665
16830,18.889566
16831,33.3263
16832,290.79266
16833,263.47525
16834,412.5001
16835,571.4571
16836,580.98956
16837,388.283
16838,215.70477
16839,151.30444
16840,187.06169
16841,101.642426
16842,62.71674
16843,13.1001
16844,3.0994687
16845,-2.3367586
16846,-3.5054862
16847,-3.0054808
16848,-7.836772
16849,-3.1855278
16850,-6.630464
16851,-1.5473306
16852,-5.5486345
16853,-5.215003
16854,20.077034
16855,37.42915
16856,254.2045
16857,379.5548
16858,307.21494
16859,286.95468
16860,418.25638
16861,561.7733
16862,486.05658
16863,310.0565
16864,393.93295
16865,179.4377
16866,45.844284
16867,-18.463715
16868,-12.442753
16869,-3.5015445
16870,12.798684
16871,-12.243411
16872,-6.0319114
16873,-2.966536
16874,5.658614
16875,2.9784017
16876,-2.0942771
16877,-8.124949
16878,14.764927
16879,87.94337
16880,206.31136
16881,332.63617
16882,419.69556
16883,565.2624
16884,672.1108
16885,693.2229
16886,649.91046
16887,633.0868
16888,486.18814
16889,324.0826
16890,167.0614
16891,1.4711343
16892,1.1263981
16893,7.8915434
16894,-0.61004496
16895,-7.794649
16896,-7.8431945
16897,5.534633
16898,-1.1068479
16899,0.94414335
16900,5.1903114
16901,-0.41112033
16902,19.50062
16903,117.07756
16904,268.79807
16905,492.08194
16906,479.9464
16907,812.88544
16908,891.2806
16909,868.8562
16910,755.88696
16911,622.68
16912,498.65613
16913,336.19482
16914,95.438835
16915,11.33244
16916,-3.3155558
16917,-2.847523
16918,0.35397437
16919,0.97883284
16920,-0.08421298
16921,-0.9848471
16922,-4.6026473
16923,-5.255214
16924,-15.020489
16925,-1.0772121
16926,24.525208
16927,79.834946
16928,199.99214
16929,579.0032
16930,796.03
16931,949.421
16932,849.10156
16933,653.74176
16934,512.8299
16935,200.91216
16936,73.18796
16937,14.281497
16938,-2.444402
16939,-4.1410937
16940,5.137329
16941,-9.083504
16942,-9.762661
16943,-7.358831
16944,-1.8903447
16945,-3.4219763
16946,11.547664
16947,-3.8029451
16948,17.005821
16949,62.231667
16950,262.88132
16951,308.1559
16952,474.84546
16953,505.2907
16954,321.47006
16955,282.42413
16956,154.39548
16957,281.00827
16958,238.5582
16959,256.56747
16960,90.35636
16961,-0.8650677
16962,0.2273319
16963,7.641856
16964,5.457796
16965,-3.5052905
16966,3.3791614
16967,5.1153207
16968,-20.435534
16969,25.118402
16970,20.144398
16971,29.01664
16972,29.514929
16973,72.93264
16974,193.31435
16975,421.5946
16976,318.81842
16977,425.21106
16978,404.11868
16979,339.68988
16980,411.73624
16981,111.402985
16982,139.45459
16983,144.81729
16984,62.38208
16985,6.2448363
16986,-3.6225433
16987,5.525596
16988,-9.390614
16989,-3.4887528
16990,3.0741487
16991,-4.037088
16992,-3.6962595
16993,-1.5689465
16994,4.6228504
16995,-0.18702176
16996,18.013365
16997,47.356815
16998,258.54266
16999,220.08362
17000,210.39491
17001,224.31467
17002,270.81732
17003,135.13405
17004,214.5853
17005,205.1439
17006,211.91638
17007,230.53677
17008,69.18154
17009,24.85875
17010,21.545835
17011,4.782106
17012,7.995837
17013,-13.684307
17014,2.6008568
17015,-6.027776
17016,-0.45903662
17017,-4.2912254
17018,-19.076887
17019,-1.7358276
17020,19.787207
17021,60.087627
17022,197.34792
17023,228.26317
17024,336.65646
17025,258.61563
17026,211.16515
17027,282.35495
17028,156.77975
17029,127.72429
17030,296.84534
17031,237.34021
17032,123.54591
17033,38.25774
17034,-2.6397874
17035,1.0532691
17036,0.43489176
17037,-4.3027368
17038,2.4468236
17039,-24.721691
17040,-1.9507512
17041,3.766276
17042,3.350484
17043,-5.374701
17044,18.29185
17045,52.6367
17046,209.3353
17047,244.08333
17048,305.1057
17049,408.31763
17050,530.0274
17051,354.46017
17052,318.0992
17053,425.83444
17054,459.36182
17055,303.87427
17056,111.410645
17057,-33.894318
17058,-10.323351
17059,-16.925772
17060,-14.4872265
17061,-11.585891
17062,-36.24822
17063,-13.185004
17064,-6.9576044
17065,-42.235775
17066,-1.2961806
17067,-1.2565676
17068,34.273876
17069,39.374325
17070,238.65305
17071,639.215
17072,780.2427
17073,728.93024
17074,697.966
17075,711.9283
17076,696.6652
17077,747.38934
17078,574.46
17079,334.60712
17080,60.427883
17081,24.030975
17082,-15.631193
17083,-13.001903
17084,-12.878216
17085,-14.228315
17086,-14.263285
17087,3.7702217
17088,-6.9627843
17089,-3.0415063
17090,-6.9827924
17091,-7.8481655
17092,5.2246404
17093,51.182686
17094,301.8189
17095,298.69397
17096,557.4678
17097,666.07324
17098,596.8701
17099,769.27435
17100,569.812
17101,585.4258
17102,534.77106
17103,333.08783
17104,123.95236
17105,58.236797
17106,-8.292816
17107,-9.9327545
17108,-6.739544
17109,-8.562137
17110,25.696484
17111,0.19638154
17112,-5.152604
17113,-12.47814
17114,1.3250382
17115,1.0235142
17116,27.977396
17117,134.9849
17118,390.44714
17119,612.9929
17120,651.0825
17121,775.25214
17122,724.8603
17123,887.01715
17124,811.61505
17125,794.0895
17126,588.6138
17127,335.0424
17128,96.05158
17129,23.077137
17130,-13.297735
17131,-2.5754857
17132,-1.3670523
17133,-0.95978355
17134,2.7729506
17135,-2.1977932
17136,-3.4228544
17137,-10.430907
17138,5.0254827
17139,-0.029195897
17140,17.008322
17141,140.21335
17142,189.79575
17143,631.6976
17144,563.3918
17145,706.0526
17146,671.4534
17147,529.04553
17148,526.2385
17149,345.1269
17150,313.91055
17151,202.44073
17152,110.91629
17153,29.161934
17154,12.956856
17155,4.621899
17156,-1.9449522
17157,8.2051935
17158,-0.39368042
17159,-0.473999
17160,7.657611
17161,8.38286
17162,3.7474115
17163,4.1976557
17164,17.449549
17165,135.81667
17166,193.19139
17167,674.01227
17168,650.28894
17169,384.08197
17170,378.77307
17171,347.31192
17172,508.72577
17173,389.3448
17174,293.08307
17175,188.69254
17176,67.71313
17177,14.08787
17178,7.664909
17179,6.9959006
17180,-3.5684223
17181,-2.1298757
17182,-1.5110724
17183,-9.805312
17184,-1.2369214
17185,-2.6430306
17186,-4.939703
17187,7.779318
17188,22.694075
17189,57.889492
17190,374.45294
17191,355.8485
17192,355.01083
17193,306.39807
17194,373.362
17195,553.5232
17196,536.5858
17197,429.12164
17198,618.354
17199,483.73297
17200,133.99644
17201,71.534096
17202,-11.296889
17203,-36.950333
17204,-4.7058764
17205,-4.976095
17206,0.6425478
17207,1.0454975
17208,-8.189812
17209,-11.399273
17210,-3.7864757
17211,-2.376003
17212,13.336318
17213,89.22637
17214,403.8804
17215,533.86536
17216,458.3058
17217,611.7167
17218,634.8975
17219,669.51794
17220,601.3803
17221,389.97165
17222,224.91656
17223,198.70653
17224,63.458027
17225,9.122945
17226,9.244719
17227,-0.08753175
17228,0.7145624
17229,-14.910506
17230,-12.068271
17231,-24.650692
17232,-11.876895
17233,-13.292005
17234,-1.0549847
17235,-42.83704
17236,2.2724438
17237,44.74679
17238,327.06546
17239,633.3335
17240,845.07135
17241,826.73346
17242,930.171
17243,873.1917
17244,811.87445
17245,600.07056
17246,412.63
17247,256.0247
17248,111.36229
17249,58.827576
17250,36.70439
17251,5.235604
17252,-1.1568129
17253,-5.031839
17254,-0.67214066
17255,0.56103855
17256,-0.6395698
17257,-4.1359744
17258,-5.7093506
17259,-12.853185
17260,0.086508684
17261,101.14898
17262,240.22447
17263,483.26865
17264,646.69476
17265,567.05615
17266,681.64484
17267,704.0083
17268,701.14056
17269,581.2052
17270,535.4083
17271,302.27832
17272,140.67023
17273,51.389
17274,31.536182
17275,-2.839481
17276,-5.6460447
17277,-1.5580484
17278,-2.94027
17279,-1.8092726
17280,-5.1560698
17281,-1.6089199
17282,-0.8943761
17283,-2.113502
17284,21.857536
17285,61.76788
17286,244.23715
17287,367.21838
17288,323.9362
17289,521.99866
17290,702.2028
17291,750.12164
17292,554.4812
17293,632.6579
17294,459.27997
17295,187.90579
17296,128.21866
17297,83.24512
17298,-25.47774
17299,-4.1882844
17300,-2.6858702
17301,2.182216
17302,-2.169511
17303,2.0257475
17304,3.3501678
17305,6.186349
17306,-2.6656156
17307,-5.210395
17308,28.20912
17309,63.714558
17310,282.62372
17311,353.21158
17312,551.24524
17313,749.1044
17314,817.59985
17315,653.44183
17316,480.54477
17317,407.60748
17318,398.4121
17319,375.90298
17320,80.17974
17321,81.20058
17322,-0.18639266
17323,-0.09208416
17324,5.4270034
17325,-15.3740425
17326,-16.691338
17327,8.758958
17328,-2.7083106
17329,8.124687
17330,-11.248043
17331,-10.760389
17332,26.008474
17333,132.16483
17334,192.80981
17335,574.487
17336,598.5134
17337,489.2709
17338,571.31067
17339,508.23257
17340,470.31308
17341,508.15753
17342,517.68097
17343,267.27258
17344,145.68285
17345,12.252635
17346,2.4419324
17347,-1.8696506
17348,-3.3401756
17349,-5.513216
17350,-3.9807653
17351,7.6880474
17352,2.0257475
17353,6.643485
17354,1.5276096
17355,-0.40660235
17356,18.30867
17357,119.002556
17358,196.97247
17359,560.2753
17360,612.50604
17361,635.7082
17362,737.49664
17363,473.097
17364,389.748
17365,399.83008
17366,327.20193
17367,232.13405
17368,116.90977
17369,38.672516
17370,6.1670527
17371,-16.731712
17372,2.222447
17373,3.7535305
17374,-0.46950486
17375,-4.601206
17376,-4.7091002
17377,5.094679
17378,-1.138966
17379,-10.8520155
17380,121.92999
17381,627.26733
17382,560.25275
17383,557.6452
17384,628.6043
17385,534.6206
17386,661.9167
17387,729.95184
17388,683.396
17389,732.7075
17390,621.50757
17391,504.5452
17392,158.89185
17393,66.74804
17394,-6.9576507
17395,-0.6111534
17396,1.1779208
17397,-4.421091
17398,4.8554077
17399,24.020391
17400,55.60693
17401,292.52722
17402,512.66455
17403,464.1859
17404,632.3242
17405,711.68695
17406,858.75134
17407,410.2433
17408,372.85565
17409,706.0035
17410,768.211
17411,767.63715
17412,531.44354
17413,208.53441
17414,168.90596
17415,223.08194
17416,73.940926
17417,1.9770031
17418,-9.99776
17419,-7.064216
17420,-3.3209727
17421,6.397012
17422,0.9642048
17423,-4.461714
17424,-4.0860033
17425,-3.9573436
17426,-4.246869
17427,-2.2672055
17428,22.773073
17429,42.11589
17430,234.12732
17431,444.34756
17432,580.4158
17433,510.19614
17434,109.43727
17435,537.41156
17436,629.6266
17437,631.70483
17438,596.0768
17439,495.0337
17440,738.69086
17441,811.3727
17442,30.161638
17443,43.52739
17444,174.88159
17445,553.6531
17446,562.6844
17447,743.43176
17448,743.20154
17449,735.7614
17450,772.2308
17451,324.51083
17452,18.814354
17453,401.87653
17454,441.92316
17455,457.40805
17456,401.67487
17457,579.828
17458,476.2176
17459,499.32544
17460,192.54358
17461,65.93599
17462,4.2463393
17463,-4.654139
17464,619.2137
17465,661.3731
17466,484.88812
17467,357.28946
17468,261.33347
17469,233.21921
17470,234.64081
17471,-12.946202
17472,-2.5973673
17473,-8.77412
17474,26.285894
17475,69.13605
17476,638.01196
17477,638.7747
17478,652.2084
17479,676.22217
17480,658.41327
17481,758.89465
17482,626.4555
17483,463.40753
17484,101.57845
17485,67.32239
17486,41.237366
17487,-2.8767467
17488,-5.268705
17489,-10.412933
17490,-6.2044134
17491,-3.3983238
17492,-21.210348
17493,-0.29324168
17494,42.980164
17495,196.29414
17496,563.6877
17497,745.02875
17498,866.65765
17499,971.21954
17500,988.9054
17501,948.72644
17502,818.025
17503,728.7205
17504,473.67072
17505,82.297516
17506,-3.452841
17507,1.8523089
17508,10.419082
17509,-5.141946
17510,-2.0852857
17511,-3.524765
17512,-0.8338883
17513,-4.400735
17514,-1.2133714
17515,5.517504
17516,16.364368
17517,44.05203
17518,206.29404
17519,533.78296
17520,783.1527
17521,896.3312
17522,916.3486
17523,993.0512
17524,927.3695
17525,840.1204
17526,656.7192
17527,-22.05685
17528,-13.21785
17529,-5.3537273
17530,-9.94429
17531,-0.97758996
17532,-1.8170619
17533,4.054385
17534,5.6235995
17535,3.3716233
17536,-0.4825181
17537,12.157438
17538,45.742115
17539,212.56949
17540,927.5575
17541,966.12115
17542,626.466
17543,4.9019885
17544,59.031487
17545,203.90506
17546,497.2401
17547,738.3925
17548,890.9268
17549,902.1285
17550,956.6328
17551,858.0934
17552,813.1293
17553,661.5173
17554,421.23007
17555,103.08964
17556,218.18993
17557,730.7003
17558,865.1405
17559,935.25854
17560,913.56616
17561,814.85254
17562,4.0713387
17563,39.868496
17564,214.34744
17565,554.7002
17566,563.8905
17567,580.19147
17568,842.67413
17569,780.2003
17570,750.19275
17571,645.3166
17572,423.96936
17573,694.2143
17574,934.2855
17575,902.0389
17576,837.8664
17577,718.5993
17578,638.6173
17579,464.26535
17580,138.59914
17581,72.96161
17582,972.0999
17583,971.36584
17584,888.0101
17585,687.89935
17586,507.8081
17587,15.203758
17588,51.395412
17589,466.32755
17590,696.7686
17591,854.2442
17592,758.8067
17593,537.26794
17594,776.76025
17595,690.14716
