,mont-picocruz
20313,239.38965
20314,195.74294
20315,9.795549
20316,11.935115
20317,-0.9948088
20318,-32.71076
20319,-26.680521
20320,-17.497845
20321,-16.008574
20322,-60.530556
20323,-68.83136
20324,38.166615
20325,54.88862
20326,40.228733
20327,19.32066
20328,31.86368
20329,75.29489
20330,252.23776
20331,492.19412
20332,512.4053
20333,501.72638
20334,544.3999
20335,477.52057
20336,347.5334
20337,283.7994
20338,44.895035
20339,-34.276947
20340,-4.9876018
20341,6.3913083
20342,-6.541088
20343,8.619163
20344,72.1715
20345,32.507645
20346,6.1003985
20347,9.609922
20348,70.74652
20349,70.31749
20350,78.72672
20351,77.00361
20352,113.75777
20353,140.19093
20354,174.28706
20355,197.05121
20356,158.38931
20357,192.79643
20358,197.05875
20359,141.24147
20360,205.62901
20361,65.10972
20362,59.006798
20363,25.963997
20364,30.538849
20365,29.678726
20366,40.660595
20367,54.8736
20368,39.600933
20369,39.287155
20370,39.788254
20371,42.581326
20372,42.271065
20373,42.59575
20374,16.081865
20375,14.548348
20376,116.26619
20377,271.80167
20378,466.58154
20379,500.65637
20380,471.21896
20381,466.5303
20382,358.2428
20383,286.3307
20384,175.61911
20385,54.56949
20386,5.1456933
20387,-13.85018
20388,11.340974
20389,10.260324
20390,10.260324
20391,13.114403
20392,2.7557719
20393,5.897462
20394,2.792027
20395,-5.479763
20396,3.2076821
20397,5.370745
20398,20.227104
20399,81.89693
20400,206.6789
20401,430.67435
20402,462.29462
20403,566.8235
20404,565.75806
20405,565.0721
20406,484.12036
20407,275.88696
20408,157.20422
20409,60.14495
20410,6.8062754
20411,20.280674
20412,12.402546
20413,-8.718215
20414,-2.8636694
20415,0.449435
20416,60.87677
20417,10.870729
20418,-7.8907185
20419,-12.703533
20420,-10.604259
20421,-16.568888
20422,34.810352
20423,18.055046
20424,89.77699
20425,389.69598
20426,525.6369
20427,345.00095
20428,246.65392
20429,214.80013
20430,98.57899
20431,140.41672
20432,137.23767
20433,43.528843
20434,-41.346092
20435,-25.794054
20436,-18.191936
20437,-24.144436
20438,-21.938469
20439,2.6121345
20440,1.9335482
20441,3.9853137
20442,-24.474495
20443,-25.032196
20444,-23.671703
20445,-2.0091357
20446,14.411612
20447,77.55705
20448,188.78464
20449,140.57953
20450,208.88441
20451,202.59271
20452,214.96349
20453,216.84636
20454,223.17145
20455,207.37619
20456,84.06037
20457,42.149162
20458,7.2901244
20459,11.540364
20460,10.005145
20461,13.253586
20462,13.253586
20463,40.498844
20464,52.877472
20465,43.63018
20466,27.299337
20467,27.105133
20468,44.393185
20469,57.340572
20470,67.82556
20471,89.10467
20472,15.082177
20473,504.39917
20474,543.92236
20475,477.0762
20476,525.9704
20477,322.45273
20478,114.94676
20479,138.36371
20480,63.72479
20481,77.71768
20482,74.26416
20483,67.15942
20484,0.9834924
20485,4.5353394
20486,2.1560006
20487,-69.27166
20488,-12.462149
20489,24.321861
20490,-5.0834074
20491,-8.486667
20492,-7.075855
20493,-10.694551
20494,12.534165
20495,98.48452
20496,246.34622
20497,198.45734
20498,239.29411
20499,91.063194
20500,71.76227
20501,41.23105
20502,40.553448
20503,105.28849
20504,70.56691
20505,30.618992
20506,-9.562225
20507,-15.049767
20508,27.522404
20509,20.18811
20510,15.535333
20511,20.003012
20512,7.130444
20513,-14.399951
20514,-10.714217
20515,55.138885
20516,60.73471
20517,108.33786
20518,166.04108
20519,148.53033
20520,108.84005
20521,86.58245
20522,107.45751
20523,103.17434
20524,46.46236
20525,142.1109
20526,95.72084
20527,76.759224
20528,17.737919
20529,16.020115
20530,13.412676
20531,4.525945
20532,21.131645
20533,21.824854
20534,-22.710032
20535,-5.0198264
20536,-3.2259915
20537,-7.1964707
20538,-66.65205
20539,-10.0341425
20540,14.239754
20541,87.54717
20542,112.52335
20543,173.82916
20544,159.89084
20545,169.20619
20546,231.79942
20547,135.75133
20548,72.253654
20549,143.0209
20550,92.01231
20551,28.251348
20552,-6.959632
20553,-4.0665383
20554,3.2300339
20555,-14.472995
20556,-39.337185
20557,-6.4393916
20558,-22.030222
20559,-1.5162433
20560,-1.9275967
20561,-1.9275967
20562,-1.5119404
20563,-0.16757548
20564,17.913782
20565,71.08312
20566,198.04158
20567,369.5549
20568,457.98056
20569,565.75806
20570,571.54663
20571,459.3737
20572,449.34766
20573,343.67953
20574,270.1981
20575,95.614006
20576,52.51701
20577,42.679386
20578,44.71937
20579,36.415123
20580,37.287727
20581,35.95099
20582,16.322157
20583,-41.91758
20584,4.7987046
20585,5.109815
20586,-5.4598455
20587,27.536217
20588,74.30572
20589,273.74475
20590,613.2782
20591,525.7337
20592,598.5633
20593,539.75366
20594,543.3315
20595,378.74365
20596,265.06647
20597,265.63867
20598,79.07778
20599,41.790024
20600,41.929695
20601,40.65619
20602,15.168197
20603,22.327051
20604,-4.4950857
20605,-21.794214
20606,-7.8734326
20607,0.095497146
20608,-9.276826
20609,5.1574817
20610,10.108966
20611,-5.529117
20612,36.0577
20613,223.38152
20614,514.33344
20615,578.53296
20616,486.76883
20617,566.7026
20618,508.31302
20619,354.19717
20620,279.8192
20621,181.70496
20622,20.165344
20623,-31.219433
20624,-32.965843
20625,-33.710266
20626,9.47838
20627,10.09461
20628,-0.00052429736
20629,-43.12994
20630,-11.133996
20631,-1.9090792
20632,-7.3635364
20633,-1.4934231
20634,-22.955097
20635,16.573082
20636,95.034355
20637,179.81232
20638,455.49023
20639,478.04288
20640,525.4559
20641,499.7415
20642,558.1495
20643,351.27045
20644,293.6245
20645,223.51659
20646,56.612
20647,-0.15752172
20648,-3.4217036
20649,-4.0247793
20650,-7.173456
20651,-10.536889
20652,-7.6282215
20653,-36.259083
20654,-8.084165
20655,-11.842937
20656,-9.247863
20657,-38.02604
20658,7.0246787
20659,41.97238
20660,224.13152
20661,335.9693
20662,470.771
20663,390.59357
20664,444.33844
20665,465.24982
20666,398.71127
20667,291.517
20668,254.74278
20669,200.71577
20670,64.37517
20671,11.286561
20672,7.0173635
20673,4.707984
20674,0.40117702
20675,5.7056274
20676,0.9121955
20677,-24.335135
20678,-3.293568
20679,-12.076981
20680,-5.314135
20681,-9.653812
20682,10.344681
20683,50.94531
20684,189.67545
20685,229.48737
20686,303.62302
20687,307.16306
20688,372.96335
20689,464.58542
20690,345.28952
20691,314.6249
20692,247.94441
20693,223.01518
20694,74.61434
20695,9.141968
20696,-36.14994
20697,-61.458607
20698,-33.58052
20699,-125.616875
20700,17.442066
20701,21.30469
20702,22.818869
20703,0.63840306
20704,31.427387
20705,19.008648
20706,-18.001238
20707,93.758896
20708,209.30328
20709,128.42328
20710,122.14037
20711,119.94126
20712,84.1038
20713,137.16168
20714,123.59271
20715,92.10426
20716,206.48772
20717,59.59673
20718,35.125237
20719,22.621445
20720,12.667494
20721,11.561941
20722,20.984789
20723,1.4126701
20724,-0.21833706
20725,-5.9758816
20726,-40.913227
20727,-74.05049
20728,-23.10842
20729,27.695534
20730,2.5433164
20731,72.74551
20732,234.22572
20733,388.25
20734,444.6394
20735,371.91736
20736,391.4306
20737,535.2154
20738,415.98282
20739,229.80838
20740,217.33551
20741,196.35254
20742,60.88213
20743,-52.094784
20744,-5.7522345
20745,-18.834507
20746,-42.187523
20747,-21.374865
20748,-64.38634
20749,-51.844933
20750,-49.952797
20751,10.697462
20752,43.206203
20753,49.36464
20754,62.284733
20755,164.05235
20756,299.7121
20757,396.49652
20758,552.02344
20759,528.83136
20760,623.9996
20761,666.4738
20762,521.25385
20763,390.66208
20764,213.85875
20765,245.00143
20766,54.768757
20767,4.038145
20768,-35.054756
20769,-18.121954
20770,23.45266
20771,-26.284515
20772,12.610967
20773,12.534877
20774,3.0692716
20775,29.49075
20776,50.21947
20777,55.222992
20778,60.109425
20779,156.73923
20780,291.02567
20781,314.19815
20782,534.78076
20783,485.12497
20784,428.61765
20785,424.70828
20786,418.78464
20787,375.8791
20788,265.86548
20789,234.48822
20790,56.860416
20791,13.452125
20792,-4.5722537
20793,0.579404
20794,1.3634703
20795,15.306788
20796,1.5719563
20797,-48.832497
20798,-8.779009
20799,-51.336098
20800,-10.740711
20801,-7.455586
20802,-1.1636741
20803,45.504147
20804,213.4663
20805,224.70741
20806,451.16467
20807,494.01932
20808,481.4129
20809,530.68567
20810,490.61124
20811,458.61432
20812,270.54913
20813,217.71732
20814,48.403725
20815,11.449792
20816,-3.9996824
20817,-10.668312
20818,-23.205719
20819,-62.90548
20820,-33.710575
20821,6.786937
20822,-17.971975
20823,-3.4122329
20824,-21.342228
20825,-12.552774
20826,17.037739
20827,121.57078
20828,245.41704
20829,272.6575
20830,522.59393
20831,566.649
20832,688.31525
20833,738.3876
20834,559.2948
20835,527.6276
20836,389.61206
20837,214.77113
20838,60.54031
20839,49.744473
20840,7.7702475
20841,7.1412764
20842,10.941581
20843,-6.536577
20844,-58.628555
20845,-59.129803
20846,-0.060145497
20847,1.0427645
20848,3.6765451
20849,3.7582207
20850,17.111849
20851,89.662056
20852,228.01842
20853,303.08173
20854,481.64505
20855,566.66345
20856,583.5026
20857,585.8459
20858,478.34225
20859,584.4746
20860,367.22528
20861,252.39333
20862,91.72186
20863,7.894368
20864,-46.391033
20865,-6.882964
20866,-22.11296
20867,-23.433178
20868,-24.335962
20869,46.92683
20870,42.376568
20871,32.71664
20872,32.71664
20873,33.13229
20874,43.827465
20875,156.42293
20876,220.2839
20877,320.9043
20878,503.76776
20879,509.44064
20880,516.8659
20881,548.50385
20882,519.3626
20883,462.74713
20884,317.38278
20885,134.19626
20886,40.63346
20887,-4.5354753
20888,-9.873734
20889,-11.808419
20890,-11.808419
20891,-22.276999
20892,-14.942664
20893,-16.142921
20894,-14.646907
20895,-20.817286
20896,3.9818516
20897,4.3283863
20898,20.707804
20899,122.90213
20900,215.89479
20901,232.04843
20902,470.33597
20903,508.8666
20904,516.24133
20905,541.2633
20906,469.55524
20907,367.30762
20908,234.74617
20909,161.41917
20910,51.08062
20911,-8.711879
20912,-16.12364
20913,-16.796926
20914,-13.665276
20915,-2.3913007
20916,33.33027
20917,4.3785543
20918,3.4021468
20919,-1.5742656
20920,-2.5251245
20921,68.709145
20922,35.181347
20923,89.93494
20924,221.11647
20925,336.2402
20926,288.48785
20927,414.6946
20928,340.92776
20929,187.81183
20930,267.11407
20931,358.48233
20932,262.2338
20933,250.01323
20934,61.03906
20935,-75.743965
20936,-81.892654
20937,-102.155426
20938,-109.93746
20939,-44.83549
20940,-35.954445
20941,-2.7940094
20942,-116.13271
20943,-7.957976
20944,-4.0282593
20945,-1.2020816
20946,-33.043533
20947,103.54415
20948,126.20744
20949,214.12756
20950,451.52963
20951,214.01295
20952,221.96126
20953,253.41928
20954,72.56215
20955,141.93533
20956,113.76715
20957,44.403408
20958,2.963321
20959,-12.339966
20960,6.1794586
20961,25.834726
20962,59.220165
20963,34.70254
20964,-80.72319
20965,-37.94587
20966,-44.45229
20967,-26.425396
20968,-18.709349
20969,-23.343813
20970,-3.0140772
20971,94.34576
20972,217.21207
20973,117.191536
20974,156.04707
20975,130.01042
20976,134.5113
20977,183.28865
20978,139.91458
20979,359.26794
20980,356.19974
20981,211.03423
20982,28.882936
20983,9.946731
20984,9.046039
20985,10.290354
20986,16.467403
20987,6.761158
20988,1.4998795
20989,10.722176
20990,5.289797
20991,-7.958413
20992,-9.40642
20993,-2.2123988
20994,34.145927
20995,113.79811
20996,282.0962
20997,286.0015
20998,535.33826
20999,418.2199
21000,534.1686
21001,205.29445
21002,156.38734
21003,65.737175
21004,136.45694
21005,-2.6577997
21006,1.5571804
21007,-9.923495
21008,1.5134885
21009,-2.0815802
21010,-0.31573525
21011,-26.030977
21012,-0.22920609
21013,16.176222
21014,10.29113
21015,-6.2557864
21016,13.564396
21017,-7.3874755
21018,-1.5103612
21019,91.11197
21020,120.60209
21021,81.14788
21022,93.9999
21023,113.78602
21024,82.606255
21025,137.24301
21026,59.52405
21027,31.028652
21028,87.528145
21029,10.602684
21030,-21.407835
21031,6.798297
21032,0.9893955
21033,-3.6712346
21034,0.6190245
21035,0.6190245
21036,-39.243126
21037,-42.291557
21038,-14.111302
21039,-3.6198387
21040,-2.2100253
21041,-5.484094
21042,23.555119
21043,67.09279
21044,241.23633
21045,318.81223
21046,341.65228
21047,231.85826
21048,128.52455
21049,170.28403
21050,135.84045
21051,81.89671
21052,137.0173
21053,39.41678
21054,23.325878
21055,0.1781671
21056,-13.411863
21057,-14.928841
21058,-21.016006
21059,-8.977639
21060,-7.1940403
21061,14.170919
21062,0.5585762
21063,-1.2635989
21064,-0.43250418
21065,-49.853043
21066,-26.909958
21067,145.13326
21068,180.58005
21069,187.18045
21070,100.13887
21071,146.83336
21072,123.36475
21073,452.01947
21074,434.43927
21075,248.61644
21076,237.68251
21077,151.06673
21078,39.11898
21079,1.8931677
21080,12.639166
21081,19.199972
21082,34.59746
21083,10.010777
21084,6.344329
21085,-10.138703
21086,3.086712
21087,12.686507
21088,10.067326
21089,11.27688
21090,23.746618
21091,120.442055
21092,198.46304
21093,254.7979
21094,427.00552
21095,449.34906
21096,448.4477
21097,454.6343
21098,404.72903
21099,388.0796
21100,281.2691
21101,146.65892
21102,70.27428
21103,9.656597
21104,15.6805315
21105,15.241859
21106,13.204601
21107,15.241859
21108,30.897968
21109,11.576132
21110,-39.485104
21111,-84.17828
21112,-15.314608
21113,-111.38649
21114,-82.74449
21115,-4.8220205
21116,75.96332
21117,250.58966
21118,340.01495
21119,461.39197
21120,424.86795
21121,642.3685
21122,640.7851
21123,638.2633
21124,384.06027
21125,181.80397
21126,44.897907
21127,22.462507
21128,-76.44425
21129,8.63791
21130,8.63791
21131,-2.55394
21132,0.9820548
21133,12.684876
21134,12.773152
21135,25.002941
21136,-58.19562
21137,-99.15698
21138,-111.11781
21139,-8.9234705
21140,166.3904
21141,210.18115
21142,401.82434
21143,475.8695
21144,510.91388
21145,586.07416
21146,485.51187
21147,405.9737
21148,249.79398
21149,123.76325
21150,48.99918
21151,4.3928833
21152,-1.0624567
21153,-8.405415
21154,0.41996038
21155,2.7422607
21156,3.8526893
21157,2.801969
21158,-106.459015
21159,-69.426414
21160,-5.0178556
21161,11.255953
21162,16.607008
21163,111.39933
21164,197.43768
21165,207.89188
21166,330.31155
21167,458.18372
21168,302.57672
21169,380.1917
21170,239.88045
21171,233.42468
21172,189.8681
21173,145.31053
21174,54.61808
21175,0.7103794
21176,-12.839361
21177,-1.9394966
21178,-10.69359
21179,-15.9115305
21180,-4.3632026
21181,-2.3019395
21182,-3.9747636
21183,-23.089085
21184,-102.6481
21185,6.5834575
21186,4.766248
21187,119.660034
21188,229.34097
21189,202.6361
21190,126.67346
21191,121.161224
21192,37.483265
21193,228.54408
21194,294.3056
21195,270.07248
21196,80.91745
21197,68.826996
21198,116.27913
21199,17.292423
21200,79.08658
21201,1.0697031
21202,1.0697031
21203,5.325946
21204,56.27808
21205,72.44543
21206,67.90622
21207,38.627804
21208,38.738758
21209,39.736977
21210,58.73511
21211,111.2399
21212,42.78866
21213,149.24812
21214,327.9375
21215,427.89322
21216,337.21378
21217,442.15396
21218,336.99557
21219,243.09773
21220,234.43497
21221,288.55515
21222,50.83314
21223,19.901432
21224,15.599906
21225,-7.078642
21226,-12.694173
21227,-41.422646
21228,6.775103
21229,-33.31591
21230,-39.31529
21231,-32.81841
21232,12.981828
21233,2.9642677
21234,15.559597
21235,110.70355
21236,196.0255
21237,249.84227
21238,452.57593
21239,454.53882
21240,440.17825
21241,430.2303
21242,435.33566
21243,397.85306
21244,294.5101
21245,143.6942
21246,57.810413
21247,8.850955
21248,13.548432
21249,14.492927
21250,13.797765
21251,-0.6837704
21252,9.371853
21253,13.089913
21254,13.019205
21255,20.916956
21256,15.604799
21257,2.4022293
21258,18.292187
21259,119.635
21260,281.67395
21261,305.74252
21262,418.14667
21263,428.98776
21264,561.7888
21265,580.58453
21266,437.27686
21267,297.51584
21268,253.72148
21269,97.42024
21270,19.042292
21271,20.868032
21272,11.148588
21273,10.693677
21274,-3.0519624
21275,30.345388
21276,-0.8394693
21277,12.400715
21278,7.4921594
21279,32.60511
21280,-9.8439
21281,-0.70002794
21282,12.794679
21283,105.01822
21284,202.64696
21285,246.56825
21286,378.41748
21287,200.68214
21288,193.00916
21289,234.7005
21290,83.02629
21291,66.65266
21292,63.696915
21293,-9.229127
21294,-1.242128
21295,8.588157
21296,-23.96055
21297,21.637554
21298,8.7451725
21299,18.95366
21300,-153.27107
21301,-91.5026
21302,-88.88453
21303,-9.938965
21304,4.629449
21305,1.8627726
21306,6.2974625
21307,87.28291
21308,228.82103
21309,213.37009
21310,333.48846
21311,358.56546
