,mont-tricias
33964,-6.357011
33965,-4.234173
33966,118.90052
33967,141.53447
33968,214.26657
33969,172.77156
33970,189.185
33971,155.73087
33972,133.8047
33973,206.78882
33974,195.62231
33975,143.78798
33976,161.41328
33977,323.50412
33978,337.38525
33979,349.3939
33980,285.01035
33981,190.869
33982,63.916058
33983,93.81566
33984,20.924782
33985,11.691349
33986,-1.8911703
33987,-7.238265
33988,-10.1602545
33989,-4.439246
33990,-10.178349
33991,-3.6258597
33992,-19.479565
33993,-36.35094
33994,-12.395584
33995,4.774077
33996,-3.5713952
33997,49.991596
33998,-36.902317
33999,-49.764946
34000,24.079763
34001,39.048897
34002,125.17826
34003,186.44208
34004,175.60345
34005,-1.6061375
34006,67.1265
34007,32.959652
34008,-24.937168
34009,-41.414677
34010,-13.82508
34011,-25.206253
34012,-12.347839
34013,-17.578653
34014,1.3454694
34015,-8.230291
34016,-21.862354
34017,-1.8079661
34018,0.6398927
34019,-17.313656
34020,65.89908
34021,-11.08803
34022,-26.828108
34023,-10.844784
34024,18.70559
34025,112.05388
34026,155.33432
34027,149.32172
34028,60.478256
34029,31.599201
34030,67.536995
34031,45.16159
34032,-14.198602
34033,9.005236
34034,-24.742422
34035,-27.237385
34036,-2.4992642
34037,-7.934927
34038,21.837505
34039,1.0389165
34040,-9.117179
34041,-4.0503807
34042,2.9665945
34043,-17.261745
34044,3.3607805
34045,8.427645
34046,-16.330664
34047,102.37406
34048,187.82925
34049,336.97592
34050,434.21863
34051,388.75214
34052,304.76956
34053,226.46144
34054,109.310646
34055,86.14854
34056,23.052343
34057,-3.040492
34058,-28.295448
34059,-24.12817
34060,-0.17222977
34061,4.016241
34062,-15.418393
34063,-11.148306
34064,17.62078
34065,25.50009
34066,28.221064
34067,4.7104273
34068,25.664917
34069,14.589378
34070,-10.962086
34071,135.01349
34072,181.99043
34073,222.16722
34074,400.6046
34075,332.80637
34076,288.22424
34077,151.4417
34078,127.826805
34079,96.462296
34080,31.238668
34081,18.606384
34082,-13.080615
34083,-9.157799
34084,-13.338068
34085,-3.0893145
34086,-13.5994425
34087,1.2870222
34088,0.776994
34089,-7.8679376
34090,1.7892936
34091,-36.671986
34092,43.10688
34093,18.46709
34094,-13.659837
34095,149.59763
34096,220.00134
34097,289.9693
34098,337.28033
34099,246.12764
34100,230.71634
34101,74.1539
34102,34.005413
34103,80.92106
34104,22.60943
34105,-23.63977
34106,-3.1677043
34107,-8.284191
34108,-6.2224083
34109,-1.1084384
34110,-0.8487095
34111,-1.4602485
34112,-4.048374
34113,-13.470266
34114,1.1075574
34115,-13.148545
34116,-10.67806
34117,-11.357425
34118,19.638382
34119,29.489103
34120,237.65488
34121,395.6787
34122,369.80634
34123,362.92944
34124,302.52655
34125,214.35158
34126,91.73893
34127,123.13406
34128,49.828003
34129,-10.048971
34130,-22.910774
34131,-0.073401794
34132,-7.6600504
34133,-13.344168
34134,5.4485693
34135,-18.411217
34136,-15.051695
34137,-10.856723
34138,-15.728436
34139,-12.980392
34140,-4.2986
34141,-27.56772
34142,20.647875
34143,155.06337
34144,157.45595
34145,150.08446
34146,270.33597
34147,181.98059
34148,180.49434
34149,137.3369
34150,104.22589
34151,61.259216
34152,19.326015
34153,2.4190722
34154,-0.61848634
34155,10.571633
34156,-1.2644873
34157,-15.2733
34158,-0.6636113
34159,-6.334667
34160,-2.8410053
34161,7.008936
34162,6.585133
34163,13.209166
34164,22.589455
34165,-20.991198
34166,35.56953
34167,237.45682
34168,263.89246
34169,379.63757
34170,282.44305
34171,265.71722
34172,184.33281
34173,110.39636
34174,90.9046
34175,69.49779
34176,2.625779
34177,-27.12606
34178,-12.708554
34179,-11.718232
34180,-9.335647
34181,-8.90191
34182,0.24999332
34183,0.911727
34184,7.5365624
34185,6.1591225
34186,26.564741
34187,15.18963
34188,2.9614034
34189,8.7524605
34190,17.489038
34191,147.77115
34192,217.12889
34193,180.21762
34194,189.86292
34195,153.29617
34196,168.86362
34197,98.21115
34198,111.42857
34199,174.75974
34200,26.25635
34201,-16.441042
34202,-38.94655
34203,-10.50134
34204,28.97265
34205,3.5298128
34206,2.5220501
34207,-5.447442
34208,1.9168403
34209,-6.9762454
34210,-8.633886
34211,-10.334015
34212,-1.9599411
34213,42.33204
34214,15.300266
34215,170.8385
34216,283.16678
34217,396.4349
34218,345.33942
34219,530.4826
34220,449.72235
34221,321.1088
34222,163.65855
34223,145.64244
34224,38.568016
34225,17.903215
34226,-23.497519
34227,-21.32552
34228,0.20872676
34229,-7.535651
34230,-42.67083
34231,-5.744482
34232,-27.642025
34233,-27.85325
34234,-35.546207
34235,-21.199547
34236,-24.777117
34237,-21.817812
34238,-30.441498
34239,152.68059
34240,247.11684
34241,183.00491
34242,201.31256
34243,202.03882
34244,229.35135
34245,304.40146
34246,248.75508
34247,197.962
34248,32.05601
34249,18.425688
34250,8.1307
34251,6.885179
34252,7.072937
34253,-1.0050472
34254,6.0195255
34255,3.4570463
34256,-11.6794195
34257,-5.999459
34258,-1.5740957
34259,0.008233555
34260,6.879215
34261,-1.9750017
34262,19.873505
34263,310.94434
34264,402.9165
34265,292.06778
34266,405.15393
34267,282.5457
34268,298.16876
34269,329.13803
34270,156.95656
34271,126.2436
34272,-3.72266
34273,-19.560854
34274,-11.697649
34275,-37.431393
34276,-3.3069715
34277,-23.568775
34278,-5.0221457
34279,-18.097307
34280,2.9957066
34281,11.114405
34282,-8.967062
34283,-8.625815
34284,-8.47854
34285,26.889847
34286,21.529589
34287,179.00832
34288,376.12796
34289,380.86523
34290,664.15936
34291,668.0873
34292,638.7114
34293,411.69818
34294,256.20145
34295,222.53105
34296,88.120316
34297,48.008617
34298,46.94401
34299,24.231722
34300,34.392376
34301,28.106197
34302,13.616827
34303,27.639639
34304,9.890177
34305,12.4963255
34306,3.7422748
34307,34.451412
34308,43.804775
34309,11.313376
34310,46.032986
34311,384.743
34312,412.77847
34313,526.7652
34314,656.5008
34315,583.65265
34316,460.3933
34317,369.28537
34318,182.12924
34319,179.9551
34320,15.40399
34321,14.339148
34322,22.929373
34323,35.21927
34324,12.856928
34325,26.149025
34326,43.57961
34327,9.295445
34328,14.402335
34329,20.546274
34330,20.546274
34331,17.9072
34332,25.71748
34333,-5.670368
34334,19.774677
34335,235.48933
34336,302.86685
34337,463.4562
34338,627.3789
34339,583.3582
34340,600.7751
34341,421.0619
34342,327.76266
34343,228.61433
34344,29.466383
34345,11.794101
34346,-26.092035
34347,-10.050826
34348,1.8367883
34349,-2.6548758
34350,3.0390694
34351,4.9832206
34352,-8.820317
34353,-6.500421
34354,-0.09387653
34355,11.719762
34356,-7.003531
34357,5.006169
34358,138.70105
34359,175.47717
34360,349.97067
34361,482.518
34362,585.25323
34363,581.9764
34364,608.375
34365,480.51044
34366,271.96573
34367,208.91147
34368,15.307245
34369,12.70658
34370,-1.0369886
34371,-4.1600294
34372,1.713648
34373,-0.5778587
34374,-5.0926967
34375,10.01019
34376,4.0034842
34377,-0.90473336
34378,3.2071545
34379,-4.6316757
34380,-9.081012
34381,7.4104285
34382,62.57569
34383,340.67697
34384,464.9284
34385,525.2008
34386,623.9099
34387,632.76227
34388,598.8118
34389,460.42978
34390,315.99307
34391,236.10004
34392,21.708397
34393,26.304892
34394,-6.544018
34395,-5.3511896
34396,26.287666
34397,12.075031
34398,-0.39236453
34399,-5.5517054
34400,5.123636
34401,19.36074
34402,-2.517269
34403,-0.80446464
34404,-8.750792
34405,14.005242
34406,75.475876
34407,275.1729
34408,379.80127
34409,454.84067
34410,612.6707
34411,607.9347
34412,632.5882
34413,470.09372
34414,264.1003
34415,195.82751
34416,38.1668
34417,12.080681
34418,0.551233
34419,2.5802927
34420,13.834669
34421,-12.193167
34422,6.281294
34423,4.550097
34424,0.98970217
34425,10.6218815
34426,-2.3776407
34427,-17.598509
34428,-7.110247
34429,5.9118233
34430,26.594978
34431,243.44418
34432,344.57465
34433,554.82227
34434,598.41016
34435,650.23303
34436,667.29877
34437,431.84824
34438,271.57468
34439,166.20827
34440,35.46836
34441,25.30979
34442,-1.618117
34443,29.616486
34444,22.844625
34445,15.05254
34446,-4.7423
34447,-3.6813548
34448,-24.773842
34449,15.3354435
34450,-8.570066
34451,-32.130962
34452,-1.6180931
34453,-3.9094365
34454,45.847523
34455,228.09785
34456,374.19763
34457,542.2433
34458,631.0545
34459,604.9224
34460,685.5786
34461,425.40594
34462,309.67126
34463,233.21976
34464,25.486713
34465,22.530949
34466,-1.4484471
34467,8.753115
34468,8.160119
34469,17.765064
34470,15.621275
34471,5.5023184
34472,7.5925817
34473,6.640518
34474,4.586444
34475,8.540649
34476,3.053512
34477,-0.6539025
34478,45.28686
34479,207.2612
34480,287.80563
34481,557.10187
34482,610.0103
34483,601.69226
34484,622.0049
34485,417.5344
34486,315.38416
34487,265.02945
34488,30.289047
34489,-9.852069
34490,-12.205615
34491,-12.15656
34492,3.576621
34493,-1.1456605
34494,5.1073575
34495,5.7858496
34496,-1.0835234
34497,-36.074097
34498,5.3822045
34499,-18.332184
34500,-7.119671
34501,1.6779283
34502,43.686417
34503,231.93454
34504,369.54358
34505,610.19995
34506,634.6843
34507,672.65894
34508,664.6905
34509,436.4429
34510,320.27878
34511,208.80879
34512,29.771042
34513,16.114836
34514,0.55479324
34515,-9.947739
34516,10.58031
34517,26.625801
34518,-12.8707075
34519,-13.817426
34520,-22.755383
34521,-3.8482745
34522,13.9921055
34523,2.0336776
34524,11.25852
34525,-11.021847
34526,30.117714
34527,239.33083
34528,398.85275
34529,596.2767
34530,623.1815
34531,636.32367
34532,592.5443
34533,427.57504
34534,306.24503
34535,145.96304
34536,11.710267
34537,9.720574
34538,-40.67412
34539,-0.6650419
34540,-4.911697
34541,-4.2285914
34542,6.7537417
34543,2.4745426
34544,-0.7085255
34545,3.6130672
34546,10.251667
34547,4.728647
34548,3.4406133
34549,5.9910736
34550,67.01041
34551,358.91183
34552,449.64423
34553,598.1076
34554,613.7885
34555,665.54236
34556,651.55707
34557,480.37436
34558,356.5286
34559,310.97937
34560,75.75461
34561,16.3983
34562,-2.0307865
34563,-6.350374
34564,17.14193
34565,0.64799887
34566,2.4395995
34567,9.197335
34568,25.747265
34569,-20.734219
34570,-2.0600863
34571,0.80991083
34572,-0.5638067
34573,6.581392
34574,63.505833
34575,256.63904
34576,502.04477
34577,575.42285
34578,631.7683
34579,659.60016
34580,647.4634
34581,456.60962
34582,406.54913
34583,245.07336
34584,87.78916
34585,17.07145
34586,5.7334685
34587,16.845692
34588,-1.00497
34589,62.73143
34590,5.483358
34591,19.583836
34592,10.094226
34593,3.6105754
34594,10.871651
34595,-0.8585694
34596,-4.5244336
34597,5.2939754
34598,48.2973
34599,302.78897
34600,379.6157
34601,504.77322
34602,657.62836
34603,620.32697
34604,305.25577
34605,251.00648
34606,195.11923
34607,156.12207
34608,50.115704
34609,7.579515
34610,-1.3056602
34611,-0.4699994
34612,-1.2807884
34613,-1.1645203
34614,-11.08037
34615,-14.423782
34616,23.102583
34617,-27.977806
34618,211.38019
34619,244.23682
34620,227.79846
34621,261.38052
34622,282.33917
34623,460.06635
34624,405.5288
34625,411.14197
34626,458.93033
34627,402.96793
34628,387.06314
34629,305.72662
34630,197.65256
34631,192.9642
34632,75.59245
34633,-2.0529997
34634,-4.581909
34635,-4.3379765
34636,-4.2949886
34637,-7.8074455
34638,-12.47567
34639,-5.4769545
34640,-25.856941
34641,-70.4019
34642,262.60785
34643,195.25192
34644,189.11197
34645,239.03297
34646,282.68124
34647,278.98666
34648,361.2292
34649,331.32748
34650,318.72867
34651,456.1437
34652,378.83572
34653,221.1371
34654,195.87898
34655,107.737045
34656,96.24459
34657,14.083179
34658,-22.033974
34659,-46.028416
34660,-20.630451
34661,-14.527625
34662,-9.320658
34663,5.866359
34664,-4.2969565
34665,1.5231327
34666,1.360902
34667,-19.768822
34668,25.162449
34669,10.02639
34670,35.954006
34671,112.511055
34672,176.14836
34673,329.0747
34674,549.6153
34675,552.32074
34676,414.9226
34677,244.71991
34678,266.74405
34679,124.84226
34680,29.21458
34681,1.1406038
34682,11.114357
34683,4.599024
34684,9.450187
34685,-14.735538
34686,-15.932335
34687,12.087434
34688,6.2530556
34689,3.7644584
34690,5.180591
34691,-0.19006872
34692,2.9111042
34693,5.9368305
34694,58.73138
34695,242.71739
34696,202.38995
34697,213.33856
34698,151.06868
34699,162.18712
34700,188.99876
34701,169.85477
34702,163.09082
34703,188.24481
34704,50.85243
34705,-9.789368
34706,17.292648
34707,-7.269908
34708,10.756245
34709,-11.309291
34710,-2.4557257
34711,-1.2671224
34712,5.421927
34713,-1.4434167
34714,11.392851
34715,4.32176
34716,8.561182
34717,-3.3648996
34718,53.016506
34719,218.27171
34720,198.1139
34721,318.46396
34722,270.40768
34723,205.24861
34724,202.04588
34725,200.86562
34726,202.27037
34727,181.68048
34728,43.50144
34729,-10.654166
34730,10.751293
34731,-3.2493289
34732,-8.798327
34733,2.635128
34734,-3.117842
34735,3.0937798
34736,-3.7572162
34737,-0.40607247
34738,-0.35551473
34739,-2.7096958
34740,-1.7124778
34741,-4.5353203
34742,29.02723
34743,128.57407
34744,152.94246
34745,111.40431
34746,318.92407
34747,277.04153
34748,241.10881
34749,190.15068
34750,203.95409
34751,132.5476
34752,42.287716
34753,-2.3942804
34754,-5.6336994
34755,6.739457
34756,-8.78212
34757,28.57973
34758,7.192784
34759,8.620046
34760,1.0847979
34761,2.2013412
34762,-17.98753
34763,-6.626458
34764,1.4325937
34765,-4.9237795
34766,24.74159
34767,119.92111
34768,144.10211
34769,220.22038
34770,364.67673
34771,418.03946
34772,394.17044
34773,546.7174
34774,396.00854
34775,198.86269
34776,44.15392
34777,1.6020452
34778,-28.909718
34779,-26.016205
34780,-19.423935
34781,52.637096
34782,-0.07942604
34783,2.7081456
34784,3.5260227
34785,-4.50258
34786,12.664797
34787,-14.018748
34788,11.246114
34789,21.402609
34790,115.38728
34791,160.83041
34792,329.2837
34793,273.94464
34794,372.42206
34795,272.21042
34796,454.5192
34797,281.53787
34798,290.10367
34799,176.2488
34800,55.39176
34801,-35.87976
34802,3.8225975
34803,11.140983
34804,4.937115
34805,1.4552572
34806,6.498718
34807,14.110451
34808,3.4691374
34809,9.049486
34810,10.195975
34811,7.192417
34812,-1.6963125
34813,1.239578
34814,78.39339
34815,194.73842
34816,163.22313
34817,260.51843
34818,282.51166
34819,180.85236
34820,245.68071
34821,255.62415
34822,279.145
34823,225.168
34824,47.20366
34825,-5.836508
34826,-10.73689
34827,11.721357
34828,10.054774
34829,1.0515865
34830,9.595116
34831,-14.052722
34832,10.267427
34833,-4.0490313
34834,-4.0314217
34835,5.850343
34836,7.1057076
34837,-4.926042
34838,41.496403
34839,255.54153
34840,399.61697
34841,457.21848
34842,380.88058
34843,506.06134
34844,640.31885
34845,434.86548
34846,298.75873
34847,222.16824
34848,77.75299
34849,4.7942553
34850,6.590529
34851,6.328492
34852,23.224058
34853,26.785534
34854,-2.3920774
34855,4.188724
34856,3.0551362
34857,7.255576
34858,5.4295526
34859,7.5021386
34860,7.8003674
34861,13.999587
34862,56.702797
34863,259.47913
34864,439.23068
34865,590.2742
34866,601.2788
34867,602.0595
34868,508.3884
34869,462.83832
34870,331.35944
34871,253.83853
34872,90.37837
34873,47.733913
34874,25.610525
34875,27.835157
34876,50.078526
34877,77.58124
34878,15.849115
34879,-3.9927435
34880,-2.2066178
34881,1.1119115
34882,1.9317652
34883,8.20171
34884,10.224069
34885,7.156905
34886,141.95015
34887,302.28128
34888,425.99802
34889,588.0175
34890,667.8392
34891,701.71173
34892,599.9627
34893,407.4922
34894,362.34384
34895,244.64717
34896,80.49125
34897,15.869355
34898,-1.1439713
34899,-15.963518
34900,16.86005
34901,-27.013023
34902,1.609371
34903,-17.956493
34904,-1.5192144
34905,34.58731
34906,-5.744331
34907,-4.1050286
34908,-2.2283027
34909,17.745426
34910,51.887505
34911,240.29008
34912,518.4323
34913,489.30182
34914,531.0693
34915,559.5668
34916,510.5631
34917,457.19562
34918,312.65912
34919,199.63109
34920,58.587654
34921,6.8632092
34922,-25.113914
34923,-24.163164
34924,-38.362625
34925,-15.233403
34926,4.989276
34927,-3.223859
34928,7.126992
34929,4.3061867
34930,11.581097
34931,10.759884
34932,-5.3993406
34933,11.949281
34934,60.99555
34935,241.62296
34936,372.43442
34937,379.28372
34938,438.97247
34939,537.08545
34940,442.7731
34941,391.23126
34942,234.58525
34943,212.0125
34944,44.036808
34945,-41.800137
34946,-6.225396
34947,50.679764
34948,-2.1449606
34949,-9.796116
34950,8.492568
34951,8.757643
34952,12.519425
34953,-1.35614
34954,4.896035
34955,6.2118225
34956,8.314947
34957,-43.667168
34958,63.548073
34959,213.88103
34960,313.2521
34961,353.81964
34962,333.5591
