,centrovis-aemet
12663,4.80992
12664,5.5084057
12665,4.624209
12666,-1.0569553
12667,25.084387
12668,153.74786
12669,380.96924
12670,648.1624
12671,793.27466
12672,851.0093
12673,799.10004
12674,686.0432
12675,582.31134
12676,451.72946
12677,455.48358
12678,316.0833
12679,158.78983
12680,52.22627
12681,2.56376
12682,-3.2605727
12683,-1.7827959
12684,3.1800392
12685,-2.304425
12686,-0.4020655
12687,-2.955649
12688,-0.23125282
12689,-2.7411847
12690,2.8941407
12691,24.950928
12692,125.275894
12693,380.54504
12694,666.3504
12695,858.6922
12696,883.80695
12697,909.29486
12698,929.3543
12699,738.8273
12700,728.7835
12701,606.19275
12702,490.8622
12703,184.67873
12704,84.88676
12705,-6.6682405
12706,26.96465
12707,6.2364182
12708,2.4251945
12709,2.732649
12710,-0.17943597
12711,2.3519022
12712,0.8156199
12713,-0.14502731
12714,3.2025733
12715,29.2236
12716,102.51975
12717,340.0822
12718,640.21594
12719,845.7141
12720,808.7754
12721,715.256
12722,716.9751
12723,690.2126
12724,602.9385
12725,571.89844
12726,311.23474
12727,122.7169
12728,68.922585
12729,10.838858
12730,14.356552
12731,0.511897
12732,-1.7289993
12733,-1.0227565
12734,-3.6561067
12735,-4.697392
12736,-6.486717
12737,-6.486717
12738,-1.3133401
12739,24.103899
12740,109.04002
12741,326.47168
12742,665.3394
12743,856.50806
12744,895.5061
12745,1035.349
12746,1016.3456
12747,878.1782
12748,797.6136
12749,705.19037
12750,530.8803
12751,176.54338
12752,132.9234
12753,41.54135
12754,72.52976
12755,15.636424
12756,11.26929
12757,-3.5865464
12758,0.95522505
12759,1.4619483
12760,2.0661778
12761,0.9165887
12762,7.392961
12763,27.666609
12764,90.6054
12765,208.36244
12766,494.37305
12767,852.36633
12768,947.8886
12769,966.6006
12770,942.21277
12771,824.6646
12772,683.6402
12773,558.64526
12774,318.77136
12775,122.85685
12776,82.46758
12777,17.424984
12778,5.86058
12779,-6.809563
12780,-4.479926
12781,0.2893107
12782,-14.560835
12783,-7.5080233
12784,-2.0527158
12785,-5.520048
12786,-2.1379619
12787,23.128845
12788,80.0432
12789,296.34674
12790,626.87384
12791,859.4502
12792,960.8178
12793,1017.9009
12794,931.9476
12795,803.09973
12796,679.2564
12797,566.1791
12798,350.54678
12799,150.84071
12800,75.70217
12801,56.307228
12802,-2.0939064
12803,10.132709
12804,9.891689
12805,5.588982
12806,-1.6401091
12807,2.144057
12808,-2.096698
12809,-1.401731
12810,2.6579244
12811,25.976334
12812,82.36975
12813,327.82104
12814,668.2785
12815,887.1536
12816,1021.8184
12817,993.93353
12818,1030.3098
12819,913.56287
12820,793.43945
12821,617.15753
12822,440.0044
12823,122.12669
12824,45.577312
12825,60.486958
12826,19.333405
12827,-6.9271164
12828,-16.3706
12829,36.820797
12830,5.2471676
12831,-0.10544812
12832,-0.7106624
12833,0.32146662
12834,1.290857
12835,27.497248
12836,135.10223
12837,322.56357
12838,656.7256
12839,793.4951
12840,812.2902
12841,641.4483
12842,750.3001
12843,661.813
12844,698.9991
12845,470.55667
12846,280.92374
12847,103.63704
12848,35.807816
12849,4.058575
12850,20.482594
12851,14.320297
12852,-5.9077063
12853,-2.1398566
12854,-0.9475131
12855,-1.5646386
12856,0.49102154
12857,1.6483874
12858,-0.28760314
12859,25.568022
12860,57.775524
12861,225.5747
12862,563.37335
12863,695.45386
12864,682.2274
12865,697.98505
12866,736.84375
12867,642.87964
12868,630.6398
12869,472.19812
12870,360.2892
12871,125.54326
12872,22.065002
12873,4.4549446
12874,9.622549
12875,9.893352
12876,9.906361
12877,-7.5987616
12878,-4.0051193
12879,-1.7309148
12880,-1.8868569
12881,-1.2161667
12882,3.306817
12883,29.492458
12884,79.81574
12885,284.45016
12886,541.725
12887,637.90375
12888,896.579
12889,731.3689
12890,905.0233
12891,663.406
12892,767.0288
12893,574.3473
12894,414.26025
12895,110.99175
12896,69.79671
12897,-8.557155
12898,-2.26194
12899,-2.1719873
12900,-5.1664205
12901,1.7908397
12902,2.2966418
12903,-2.5248845
12904,-4.022017
12905,-2.4550214
12906,11.6947775
12907,40.06649
12908,41.776966
12909,245.29025
12910,497.51837
12911,721.7769
12912,899.8241
12913,932.6453
12914,924.2887
12915,786.96326
12916,791.7985
12917,642.44794
12918,398.30426
12919,85.06516
12920,9.89858
12921,19.17531
12922,22.70281
12923,41.51072
12924,26.392582
12925,-0.3265475
12926,1.4452461
12927,0.6749916
12928,-11.252308
12929,14.428758
12930,7.539664
12931,5.8769593
12932,53.09304
12933,257.68976
12934,520.01996
12935,732.7799
12936,882.91376
12937,943.2694
12938,943.2694
12939,825.7656
12940,802.99316
12941,646.5553
12942,414.816
12943,93.94305
12944,20.57523
12945,22.061182
12946,20.879803
12947,4.777831
12948,1.0715191
12949,1.9871795
12950,-4.221765
12951,-8.29548
12952,-3.4178085
12953,-4.491365
12954,2.3779552
12955,9.091215
12956,70.76969
12957,229.84273
12958,601.7524
12959,765.97974
12960,909.15875
12961,891.1003
12962,943.65857
12963,796.7512
12964,720.9007
12965,683.0437
12966,447.92575
12967,86.643974
12968,7.6097026
12969,-14.851131
12970,-13.296427
12971,-13.296427
12972,-12.288224
12973,-8.778659
12974,7.330519
12975,-14.295023
12976,7.7624516
12977,4.566999
12978,5.5016026
12979,19.482244
12980,37.391987
12981,237.91943
12982,561.7578
12983,709.5824
12984,808.8306
12985,871.33594
12986,916.22894
12987,867.65576
12988,764.2688
12989,676.03345
12990,455.8789
12991,95.903534
12992,32.76413
12993,45.422672
12994,12.275767
12995,1.690707
12996,-3.163854
12997,-3.6154115
12998,-4.140143
12999,-0.56601346
13000,5.777577
13001,-5.2714753
13002,9.348354
13003,17.624928
13004,28.694628
13005,227.5176
13006,485.37433
13007,681.103
13008,819.4857
13009,861.2033
13010,874.0311
13011,857.7564
13012,783.02124
13013,620.49524
13014,410.61136
13015,108.994774
13016,20.39125
13017,11.806849
13018,14.310715
13019,35.848106
13020,36.479473
13021,1.6902426
13022,1.2878487
13023,-10.244751
13024,-9.037024
13025,7.7267337
13026,17.46564
13027,40.25541
13028,61.47215
13029,202.56111
13030,502.28107
13031,784.7353
13032,880.08234
13033,918.864
13034,953.5456
13035,903.88696
13036,848.60236
13037,689.0074
13038,430.41162
13039,88.97317
13040,36.14314
13041,3.2965884
13042,7.9502497
13043,1.680761
13044,-8.711403
13045,-1.0851588
13046,2.0713956
13047,-1.1271071
13048,-0.39797485
13049,1.447728
13050,-2.323902
13051,13.372666
13052,70.53324
13053,283.42184
13054,527.47894
13055,716.30255
13056,808.18677
13057,877.248
13058,899.2065
13059,781.18414
13060,712.56665
13061,622.70953
13062,427.2816
13063,81.4974
13064,26.486
13065,-12.818106
13066,-22.815964
13067,-21.24445
13068,-17.60078
13069,13.986994
13070,11.482021
13071,13.946104
13072,3.9893956
13073,10.916365
13074,9.489819
13075,32.366432
13076,60.609394
13077,235.5045
13078,476.02
13079,654.9936
13080,875.17786
13081,896.8446
13082,861.5498
13083,838.7222
13084,696.9702
13085,457.3168
13086,376.70825
13087,65.23393
13088,47.151604
13089,14.7153015
13090,12.766692
13091,17.423721
13092,16.801113
13093,7.894734
13094,8.756043
13095,-4.4374633
13096,-3.2370257
13097,4.536541
13098,2.6756558
13099,14.543555
13100,100.39328
13101,229.91168
13102,551.01355
13103,642.7951
13104,771.8961
13105,885.49335
13106,908.67535
13107,873.92004
13108,792.3149
13109,648.3174
13110,448.75693
13111,100.101295
13112,62.978004
13113,7.130488
13114,6.240617
13115,-7.376848
13116,37.49404
13117,-2.418065
13118,-7.501712
13119,0.4847686
13120,-2.3805377
13121,-6.3126683
13122,-9.115343
13123,16.694057
13124,61.25732
13125,259.9061
13126,519.09735
13127,783.62305
13128,873.64386
13129,921.31934
13130,924.3182
13131,857.0436
13132,763.0804
13133,612.29047
13134,471.52936
13135,122.87087
13136,39.399307
13137,-17.909937
13138,-10.011866
13139,-5.435458
13140,-9.747447
13141,12.470641
13142,-7.641562
13143,-2.667672
13144,22.684229
13145,20.78934
13146,-2.5590687
13147,32.15986
13148,75.442215
13149,213.28767
13150,523.9371
13151,608.41254
13152,691.5728
13153,916.6894
13154,908.6254
13155,758.72455
13156,666.8642
13157,416.4029
13158,231.72757
13159,86.16149
13160,33.349396
13161,-14.826245
13162,-7.8398657
13163,-9.153613
13164,-15.315519
13165,-5.830833
13166,2.7488549
13167,1.64532
13168,-2.4767277
13169,-12.542103
13170,-6.613333
13171,10.502056
13172,41.560394
13173,278.76013
13174,539.4784
13175,637.10443
13176,719.47046
13177,813.7751
13178,927.11426
13179,783.91754
13180,617.3088
13181,471.04175
13182,477.12616
13183,137.44179
13184,14.561865
13185,-6.880123
13186,-6.917368
13187,-16.510101
13188,8.00253
13189,1.974373
13190,2.7784028
13191,-9.70824
13192,-18.34533
13193,-18.558708
13194,-6.173515
13195,39.42544
13196,77.60859
13197,213.13487
13198,520.1006
13199,631.0462
13200,711.40674
13201,700.94543
13202,735.1273
13203,656.8982
13204,727.5926
13205,409.08197
13206,238.30959
13207,77.55552
13208,49.697136
13209,28.893631
13210,34.843246
13211,50.345486
13212,57.22939
13213,6.13981
13214,8.741733
13215,-13.950857
13216,-19.591166
13217,4.431788
13218,-3.6601663
13219,13.077804
13220,51.730145
13221,211.9246
13222,489.1427
13223,568.4395
13224,850.1959
13225,908.9356
13226,909.18646
13227,774.59125
13228,591.44586
13229,433.1271
13230,246.56587
13231,95.25343
13232,49.572342
13233,28.887402
13234,10.703577
13235,49.85821
13236,27.461826
13237,6.357591
13238,-21.892916
13239,14.651345
13240,-8.605428
13241,-2.3293095
13242,-22.275488
13243,6.756807
13244,68.15048
13245,224.27504
13246,506.81488
13247,621.5098
13248,764.8279
13249,881.12213
13250,890.6597
13251,806.507
13252,795.7262
13253,608.56274
13254,428.26056
13255,108.55755
13256,55.285114
13257,21.679098
13258,10.667934
13259,4.928362
13260,15.990894
13261,1.7629071
13262,-8.868426
13263,-6.557487
13264,-5.7800703
13265,-2.4845734
13266,-0.44419923
13267,-11.340072
13268,43.057343
13269,221.23436
13270,447.16815
13271,726.2495
13272,854.21265
13273,824.49634
13274,906.70245
13275,809.4914
13276,786.89746
13277,630.3792
13278,387.67944
13279,91.628555
13280,14.021693
13281,24.038658
13282,-20.808588
13283,-58.8655
13284,-11.731116
13285,7.115767
13286,10.676822
13287,4.544336
13288,0.590085
13289,12.671489
13290,-5.6498284
13291,-5.664567
13292,57.81052
13293,215.79996
13294,493.55185
13295,737.61633
13296,865.6038
13297,934.3074
13298,933.7134
13299,846.18805
13300,804.50543
13301,627.61115
13302,463.0759
13303,105.3347
13304,47.907032
13305,44.47094
13306,18.999447
13307,17.37785
13308,7.3771586
13309,4.2785273
13310,0.47097126
13311,0.10286723
13312,-0.84509754
13313,3.5640006
13314,1.4300102
13315,17.528984
13316,44.514812
13317,246.86227
13318,588.15015
13319,759.0217
13320,915.72675
13321,957.2809
13322,942.0934
13323,873.475
13324,752.79443
13325,685.0832
13326,415.01956
13327,104.63311
13328,20.651283
13329,24.914396
13330,2.0781448
13331,-44.16641
13332,-1.5070721
13333,-1.9824733
13334,3.0427742
13335,2.5297654
13336,2.3499238
13337,0.009251684
13338,4.720394
13339,13.779972
13340,62.84858
13341,259.1966
13342,528.1803
13343,729.96655
13344,927.3842
13345,934.2152
13346,945.8981
13347,919.4353
13348,817.44275
13349,666.09644
13350,455.90308
13351,68.58301
13352,77.9925
13353,1.8995789
13354,-0.27063793
13355,8.1370735
13356,-3.6082485
13357,-4.0678883
13358,-7.845094
13359,-2.4632945
13360,-5.223
13361,1.8349082
13362,3.8990638
13363,23.87711
13364,59.20353
13365,280.58447
13366,515.303
13367,712.0407
13368,800.5373
13369,929.3615
13370,911.258
13371,853.9453
13372,755.7437
13373,628.50793
13374,389.48154
13375,109.13561
13376,47.804493
13377,12.721596
13378,-13.0447
13379,-13.802796
13380,-7.2945957
13381,22.69092
13382,-3.6073446
13383,-11.130076
13384,5.458898
13385,-5.0906577
13386,2.6782837
13387,7.3696456
13388,66.061966
13389,183.8927
13390,573.83777
13391,767.0306
13392,874.1665
13393,909.12164
13394,910.52185
13395,784.70044
13396,741.90894
13397,627.0671
13398,441.12415
13399,57.609974
13400,1.0287633
13401,22.196815
13402,-7.6869984
13403,0.5729118
13404,-13.029276
13405,1.904339
13406,3.8914144
13407,0.5109192
13408,0.108553186
13409,14.895711
13410,-1.3414817
13411,21.007185
13412,40.17566
13413,269.1824
13414,608.6028
13415,769.00287
13416,835.4887
13417,897.405
13418,887.14746
13419,801.53284
13420,772.72437
13421,668.2447
13422,465.2587
13423,138.58507
13424,76.20757
13425,-22.472511
13426,3.8021495
13427,12.474944
13428,8.395555
13429,2.19486
13430,2.19486
13431,-5.835392
13432,-1.3682212
13433,-4.9777894
13434,-4.8610606
13435,29.891674
13436,36.247612
13437,220.13705
13438,562.69476
13439,754.5173
13440,855.1274
13441,838.5858
13442,870.6852
13443,855.05396
13444,656.28656
13445,515.9365
13446,469.99197
13447,139.1431
13448,100.779884
13449,16.320398
13450,16.38126
13451,2.3686934
13452,2.8424525
13453,-1.0578535
13454,-1.7562228
13455,-0.44135785
13456,-4.8303394
13457,1.5210415
13458,13.39128
13459,20.963505
13460,27.626701
13461,264.6855
13462,614.9163
13463,836.01685
13464,895.70776
13465,929.9907
13466,916.575
13467,856.70105
13468,735.0056
13469,639.0219
13470,397.79657
13471,126.44604
13472,61.57972
13473,15.510773
13474,0.8411795
13475,-17.7913
13476,-0.8991728
13477,10.140339
13478,-12.139496
13479,-17.308655
13480,-6.3922453
13481,1.8112863
13482,3.968904
13483,8.900869
13484,51.463165
13485,228.91371
13486,472.68008
13487,724.5159
13488,861.88336
13489,890.2976
13490,902.3333
13491,864.09753
13492,725.5887
13493,608.09875
13494,393.19376
13495,99.930695
13496,70.01528
13497,30.728556
13498,22.034725
13499,28.03646
13500,51.028976
13501,17.33985
13502,-27.009853
13503,0.49609765
13504,-2.0482497
13505,28.075548
13506,-4.0377374
13507,40.772854
13508,41.81574
13509,310.6687
13510,526.3033
13511,715.3812
13512,808.3356
13513,911.7929
13514,919.48737
13515,878.8911
13516,693.1948
13517,662.06744
13518,429.9565
13519,86.105965
13520,52.36578
13521,8.755328
13522,43.904522
13523,1.6858454
13524,38.2293
13525,-1.3225608
13526,-0.73534393
13527,2.301447
13528,-9.958523
13529,-5.720826
13530,-1.0272871
13531,-7.673593
13532,50.856915
13533,248.21065
13534,590.0168
13535,765.2849
13536,849.9617
13537,865.34106
13538,909.26794
13539,862.8251
13540,810.73535
13541,650.797
13542,416.5824
13543,92.16643
13544,24.507872
13545,18.756096
13546,-0.51388115
13547,13.793882
13548,6.0267386
13549,0.7553474
13550,-6.695646
13551,-0.03129074
13552,-2.5717854
13553,6.245242
13554,2.9875002
13555,19.504118
13556,29.785023
13557,244.25531
13558,569.6785
13559,788.2473
13560,889.94684
13561,960.383
13562,944.5069
13563,853.7845
13564,788.52515
13565,622.5599
13566,442.5509
13567,147.34154
13568,3.8413258
13569,-9.9930105
13570,-3.472832
13571,12.9247875
13572,-5.8453836
13573,0.519346
13574,0.6866809
13575,-1.3660595
13576,-0.89012086
13577,-1.3494096
13578,-2.168485
13579,5.565495
13580,45.502434
13581,295.04016
13582,566.2306
13583,749.67334
13584,854.9739
13585,906.86456
13586,928.0339
13587,883.76416
13588,804.5718
13589,594.8538
13590,481.55038
13591,155.14326
13592,79.04165
13593,25.540806
13594,28.404278
13595,10.982979
13596,5.8641005
13597,2.5205798
13598,2.9259663
13599,-3.4577894
13600,-5.9239492
13601,-1.1336905
13602,3.6475768
13603,0.38262573
13604,41.79063
13605,225.88844
13606,516.5557
13607,734.6101
13608,835.21295
13609,879.916
13610,904.08545
13611,737.3515
13612,693.46136
13613,603.8351
13614,417.67908
13615,116.17343
13616,37.976093
13617,-4.3136415
13618,-9.103106
13619,-10.673265
13620,-9.901096
13621,0.566093
13622,4.399592
13623,-3.6929653
13624,-1.6942325
13625,0.7586318
13626,-1.5137978
13627,4.023239
13628,45.844677
13629,246.48857
13630,588.34644
13631,726.0605
13632,789.79236
13633,924.51013
13634,584.79913
13635,517.3893
13636,366.7155
13637,240.68329
13638,203.56754
13639,77.75374
13640,37.30439
13641,16.554646
13642,19.790173
13643,13.45191
13644,7.642861
13645,13.028764
13646,12.222203
13647,15.954787
13648,12.877276
13649,2.6375732
13650,6.759323
13651,11.000127
13652,47.001114
13653,171.18071
13654,356.38705
13655,827.0221
13656,895.45483
13657,958.98004
13658,987.1766
13659,869.2543
13660,731.6394
13661,684.75867
13662,485.52554
13663,113.86982
13664,17.049988
13665,11.465627
13666,30.452114
13667,34.193005
13668,34.275417
13669,0.6508436
13670,-4.7179403
13671,-3.2706416
13672,-3.5543296
13673,3.5800352
13674,5.374724
13675,16.954805
