,mont-cumbre
20551,113.71422
20552,96.33454
20553,8.747149
20554,14.143524
20555,-4.2623563
20556,-7.7471843
20557,0.7367296
20558,-15.331816
20559,-10.605132
20560,45.874744
20561,52.786278
20562,51.822422
20563,48.331417
20564,59.6865
20565,82.51796
20566,171.13318
20567,260.28412
20568,235.33046
20569,360.82434
20570,322.52255
20571,247.00084
20572,114.019104
20573,249.63382
20574,216.17995
20575,187.96773
20576,65.272156
20577,2.928289
20578,35.831867
20579,3.7447784
20580,-4.640879
20581,-16.083223
20582,-14.1762295
20583,4.0467825
20584,-0.10308871
20585,1.5037726
20586,-5.0742326
20587,-10.178122
20588,-7.5065637
20589,29.50448
20590,203.15298
20591,440.34903
20592,602.1439
20593,450.99683
20594,401.70862
20595,295.76285
20596,290.8255
20597,242.25383
20598,213.94832
20599,81.91071
20600,26.651869
20601,53.594074
20602,4.342872
20603,7.8662286
20604,3.238469
20605,-4.4701543
20606,-88.764694
20607,-91.028275
20608,-13.323968
20609,-18.825306
20610,-12.492257
20611,-10.686639
20612,12.678514
20613,21.777905
20614,174.009
20615,430.3911
20616,349.5993
20617,401.68182
20618,363.65167
20619,677.3725
20620,595.50397
20621,498.4216
20622,301.88675
20623,200.74983
20624,58.260025
20625,-0.011701807
20626,5.850484
20627,33.630856
20628,18.97104
20629,14.414768
20630,-97.28186
20631,-25.029505
20632,16.595242
20633,-26.216515
20634,-32.65369
20635,-24.74833
20636,-27.411806
20637,29.26972
20638,178.1868
20639,447.79584
20640,552.338
20641,661.93384
20642,705.60345
20643,690.66516
20644,585.9946
20645,521.9184
20646,315.0768
20647,197.96758
20648,76.3325
20649,9.686566
20650,6.814709
20651,6.2767744
20652,-0.208879
20653,11.700352
20654,-2.5628383
20655,-10.378932
20656,19.996603
20657,-0.38161895
20658,2.3426423
20659,7.3867974
20660,4.723843
20661,31.061808
20662,189.33919
20663,445.09433
20664,629.49396
20665,754.11523
20666,846.849
20667,881.8838
20668,747.1241
20669,683.37244
20670,463.85788
20671,366.66626
20672,51.449898
20673,10.38321
20674,-11.301573
20675,-4.279486
20676,8.006173
20677,-0.19614363
20678,-14.439133
20679,-28.321356
20680,-7.630052
20681,-18.1744
20682,-5.006061
20683,2.7322297
20684,-2.5807247
20685,36.237854
20686,210.91927
20687,466.67456
20688,704.79065
20689,756.6203
20690,886.7376
20691,875.6628
20692,836.82166
20693,739.2465
20694,597.11115
20695,386.84872
20696,72.33512
20697,17.091738
20698,-0.9277483
20699,-11.944205
20700,-7.072885
20701,6.1139436
20702,-2.1286364
20703,-27.56943
20704,-34.84022
20705,-5.4954696
20706,-124.85557
20707,14.280993
20708,-22.996769
20709,-151.51741
20710,181.94083
20711,465.44968
20712,660.76337
20713,760.8169
20714,852.8881
20715,869.56793
20716,824.4634
20717,727.46844
20718,522.3029
20719,379.7987
20720,84.389305
20721,26.287035
20722,11.4763365
20723,-0.079376265
20724,10.378328
20725,-87.040184
20726,-4.814669
20727,-24.244415
20728,7.6009526
20729,-111.25465
20730,-153.11948
20731,-21.878
20732,-4.164381
20733,39.533337
20734,212.843
20735,495.18686
20736,675.0796
20737,797.54486
20738,869.21326
20739,843.4242
20740,847.7843
20741,712.8533
20742,587.0947
20743,354.4873
20744,68.685394
20745,16.304817
20746,4.3591137
20747,0.98649967
20748,-1.1469527
20749,11.546147
20750,-7.898976
20751,-4.5495696
20752,-13.813508
20753,-0.87811244
20754,-1.1947776
20755,6.3414435
20756,-0.40655193
20757,23.97275
20758,185.56807
20759,466.37292
20760,621.0164
20761,735.1354
20762,817.98474
20763,801.4868
20764,665.3488
20765,509.13562
20766,347.1332
20767,196.33661
20768,75.238
20769,11.086585
20770,0.25071692
20771,-9.425501
20772,-14.817194
20773,-9.210632
20774,5.638023
20775,9.161632
20776,9.400714
20777,6.6522985
20778,39.211746
20779,4.591844
20780,7.701463
20781,60.899284
20782,93.519356
20783,149.51225
20784,135.94655
20785,204.2475
20786,167.83566
20787,261.33203
20788,219.51881
20789,234.52899
20790,205.01556
20791,43.966526
20792,60.83211
20793,2.3239334
20794,-5.7058806
20795,8.998282
20796,-5.4222546
20797,-4.6616683
20798,8.686084
20799,-6.9257894
20800,-7.3005157
20801,-13.843609
20802,-2.9278514
20803,-13.905744
20804,-7.70748
20805,35.062843
20806,207.91779
20807,510.60757
20808,689.65
20809,787.8795
20810,916.497
20811,912.2977
20812,682.2623
20813,701.774
20814,478.14725
20815,366.7914
20816,72.11129
20817,12.098591
20818,1.5417047
20819,3.854704
20820,-11.295793
20821,-1.954054
20822,5.394941
20823,-6.4778285
20824,-3.3535337
20825,4.6333375
20826,-10.061981
20827,-11.02829
20828,-2.0295544
20829,38.330364
20830,189.10239
20831,498.08426
20832,552.2213
20833,567.9215
20834,845.98
20835,866.6935
20836,825.3812
20837,703.3338
20838,535.25665
20839,370.41864
20840,75.67638
20841,-8.665979
20842,8.134409
20843,13.047846
20844,1.9821545
20845,1.7512285
20846,-20.672478
20847,13.697252
20848,-119.47201
20849,-122.51676
20850,-30.094812
20851,1.6583229
20852,-8.377097
20853,35.50064
20854,203.82324
20855,476.28452
20856,670.8298
20857,750.35205
20858,868.05365
20859,880.14984
20860,811.53796
20861,686.9727
20862,506.08878
20863,359.129
20864,82.1998
20865,17.108456
20866,-8.313628
20867,-2.670798
20868,-9.469409
20869,2.8847542
20870,-39.837017
20871,-10.071165
20872,-31.404974
20873,5.5531535
20874,-28.407787
20875,-7.0829415
20876,4.9218183
20877,41.421722
20878,198.26457
20879,488.27066
20880,639.19366
20881,756.55585
20882,876.27466
20883,873.16614
20884,777.795
20885,702.1683
20886,528.28424
20887,347.1056
20888,76.32481
20889,28.862879
20890,-18.460938
20891,4.761925
20892,3.3792264
20893,8.250913
20894,0.92279136
20895,24.36039
20896,-91.576935
20897,-33.09329
20898,-35.294876
20899,-25.959213
20900,6.845325
20901,39.852383
20902,209.80418
20903,484.3026
20904,619.9892
20905,752.5383
20906,816.95856
20907,832.915
20908,765.938
20909,695.35925
20910,463.49768
20911,353.15372
20912,73.28188
20913,23.115297
20914,-2.1768036
20915,-0.6494184
20916,-2.2699368
20917,-2.148155
20918,-2.4637513
20919,-12.217386
20920,-9.364317
20921,-2.4328
20922,-9.376644
20923,6.5558434
20924,-2.453333
20925,34.62629
20926,222.82127
20927,475.53293
20928,575.9057
20929,681.8648
20930,818.26105
20931,833.88983
20932,753.7978
20933,672.3709
20934,465.12546
20935,314.6607
20936,81.3277
20937,18.796385
20938,-8.789136
20939,4.46365
20940,3.6601472
20941,1.1261632
20942,2.0929427
20943,-1.3981606
20944,-2.004311
20945,5.3755283
20946,-2.651213
20947,3.124292
20948,-0.09057041
20949,38.699924
20950,203.05309
20951,385.80728
20952,588.7469
20953,694.71826
20954,783.82056
20955,762.98615
20956,711.0568
20957,652.20056
20958,514.8072
20959,315.36588
20960,66.473404
20961,16.763535
20962,-4.0252957
20963,-4.1909127
20964,9.71133
20965,10.552238
20966,-52.394863
20967,4.728761
20968,-2.1785164
20969,-4.117889
20970,-3.035313
20971,-1.655704
20972,10.600185
20973,47.44078
20974,225.13544
20975,474.55594
20976,643.9025
20977,762.73615
20978,877.00305
20979,872.6732
20980,788.6218
20981,679.6595
20982,516.10254
20983,368.02573
20984,88.183464
20985,24.143835
20986,16.974293
20987,17.932007
20988,17.120087
20989,25.131323
20990,11.221762
20991,5.57869
20992,-5.350927
20993,-1.5920008
20994,-8.924337
20995,-2.7232952
20996,-14.484239
20997,32.779827
20998,221.72235
20999,460.30438
21000,626.233
21001,721.4037
21002,804.5279
21003,777.3456
21004,728.196
21005,661.7169
21006,495.46088
21007,311.56042
21008,61.16128
21009,-2.0292358
21010,-2.3421803
21011,-3.0170236
21012,2.5012648
21013,22.567865
21014,-12.312603
21015,-1.7846212
21016,9.249695
21017,9.320313
21018,6.3887687
21019,11.01734
21020,8.983686
21021,49.80716
21022,229.30197
21023,483.81848
21024,669.71967
21025,781.09155
21026,861.9964
21027,857.6942
21028,782.8452
21029,697.7178
21030,517.93225
21031,368.34705
21032,76.40959
21033,27.928595
21034,-8.288922
21035,12.070979
21036,15.681684
21037,1.0887451
21038,8.380581
21039,2.5514293
21040,-44.173138
21041,-22.700888
21042,-21.807997
21043,-9.830631
21044,4.3687835
21045,53.76427
21046,210.86824
21047,359.5802
21048,527.19763
21049,465.86365
21050,445.1686
21051,324.27496
21052,258.93375
21053,200.91983
21054,129.48685
21055,36.856316
21056,58.316605
21057,3.1911285
21058,-27.797283
21059,-2.4536202
21060,-6.4667835
21061,12.338429
21062,1.0487331
21063,3.0944562
21064,-48.982105
21065,22.74727
21066,0.15840015
21067,36.753345
21068,2.1430385
21069,36.86052
21070,60.906494
21071,156.43997
21072,122.04744
21073,80.65413
21074,174.4919
21075,152.04384
21076,34.73047
21077,17.973347
21078,17.895374
21079,118.57054
21080,31.640999
21081,7.218682
21082,17.64666
21083,7.4677916
21084,-5.4336343
21085,2.1930914
21086,-11.413549
21087,6.2583947
21088,-1.8133032
21089,-6.6979623
21090,-3.819184
21091,-6.7783866
21092,-28.34106
21093,15.065728
21094,150.22038
21095,290.3605
21096,179.39311
21097,174.04807
21098,175.96902
21099,142.42088
21100,106.02091
21101,203.24193
21102,166.00359
21103,96.35303
21104,37.87524
21105,33.39989
21106,18.494726
21107,14.571073
21108,1.4111233
21109,10.2583275
21110,-13.265656
21111,-7.23877
21112,-11.340342
21113,21.045525
21114,-11.697302
21115,1.5150579
21116,4.7937446
21117,37.729813
21118,171.1902
21119,202.8786
21120,156.99252
21121,129.2707
21122,74.2124
21123,54.50199
21124,71.727394
21125,119.75032
21126,82.95971
21127,40.945107
21128,62.068123
21129,7.5533776
21130,30.252167
21131,12.704218
21132,10.939247
21133,24.062458
21134,-10.014541
21135,-10.580851
21136,-11.440358
21137,23.512678
21138,-77.34598
21139,-8.29652
21140,11.411554
21141,34.139133
21142,169.47473
21143,220.50931
21144,144.4749
21145,94.24825
21146,159.7499
21147,114.33807
21148,50.996788
21149,43.380493
21150,33.576
21151,34.57169
21152,28.66586
21153,-8.033698
21154,6.5479574
21155,0.8319264
21156,5.5053306
21157,-9.251304
21158,78.362045
21159,-2.8587863
21160,2.3095334
21161,3.9056098
21162,3.11713
21163,6.099256
21164,16.014805
21165,38.71776
21166,91.324135
21167,152.11328
21168,167.24944
21169,271.21518
21170,275.12082
21171,527.4256
21172,535.46747
21173,254.06038
21174,113.338135
21175,48.15117
21176,45.712414
21177,1.475756
21178,-8.226638
21179,-1.6808568
21180,-8.3120575
21181,-2.7729828
21182,3.2709122
21183,6.2122993
21184,7.35401
21185,4.421347
21186,-10.533137
21187,-18.186167
21188,-12.193865
21189,46.79675
21190,177.73761
21191,323.0451
21192,492.88965
21193,545.04224
21194,569.9815
21195,632.5351
21196,416.74472
21197,352.95786
21198,229.84503
21199,86.316505
21200,88.507614
21201,-8.711748
21202,-11.879583
21203,12.351916
21204,-1.6051478
21205,12.05555
21206,-13.825813
21207,-0.22619092
21208,2.5155532
21209,-6.2737756
21210,-9.565396
21211,-0.6818373
21212,0.63865626
21213,32.661613
21214,70.037926
21215,211.12526
21216,497.25037
21217,324.39966
21218,319.44296
21219,160.07692
21220,98.66799
21221,80.11636
21222,147.67416
21223,18.762272
21224,43.40044
21225,4.7581005
21226,5.051965
21227,10.951471
21228,3.581255
21229,6.4591084
21230,-2.1947012
21231,3.150328
21232,8.7229805
21233,-11.9799385
21234,-16.961395
21235,11.233798
21236,9.637941
21237,49.700344
21238,193.00552
21239,404.35303
21240,539.06305
21241,585.25287
21242,623.44446
21243,593.29834
21244,527.7173
21245,407.51468
21246,196.92865
21247,53.593727
21248,66.21903
21249,8.768439
21250,4.6640487
21251,-9.925796
21252,-0.17223434
21253,3.642695
21254,10.562482
21255,8.865087
21256,7.179029
21257,10.000391
21258,0.40107903
21259,5.395659
21260,7.8850064
21261,44.493793
21262,209.23868
21263,371.04425
21264,497.5634
21265,640.12634
21266,656.8132
21267,658.9898
21268,527.3532
21269,409.09766
21270,381.90265
21271,260.3385
21272,60.231792
21273,-2.5640185
21274,-16.855457
21275,-15.04458
21276,-8.095984
21277,8.481207
21278,0.40590557
21279,2.008299
21280,-19.502071
21281,-12.889457
21282,4.59862
21283,-22.266613
21284,-43.07443
21285,0.9395217
21286,67.81294
21287,157.40312
21288,212.37236
21289,232.34885
21290,180.4926
21291,194.82765
21292,202.63467
21293,154.43605
21294,127.62303
21295,22.373535
21296,5.5822244
21297,-82.87153
21298,-59.26736
21299,-14.301048
21300,-11.174676
21301,-16.340317
21302,-12.041727
21303,-14.6631975
21304,-14.441368
21305,-19.021353
21306,-9.261331
21307,-12.048812
21308,44.55112
21309,36.961613
21310,191.72182
21311,312.58807
21312,369.65546
21313,326.7644
21314,259.0218
21315,225.7761
21316,205.80003
21317,149.57965
21318,103.04749
21319,38.197964
21320,48.389297
21321,-7.3762712
21322,-12.993703
21323,-3.1840584
21324,-6.980964
21325,-9.474879
21326,0.71694934
21327,-3.9398427
21328,-7.7609534
21329,3.3986976
21330,-9.77001
21331,-1.7048835
21332,-2.1974149
21333,47.452934
21334,232.80832
21335,276.39108
21336,273.71103
21337,282.81915
21338,103.95798
21339,107.94544
21340,159.87413
21341,150.1971
21342,94.324585
21343,10.773892
21344,81.463554
21345,0.1104269
21346,-9.375732
21347,37.681026
21348,12.365619
21349,6.564462
21350,2.95809
21351,-2.7188327
21352,2.6730602
21353,3.1132498
21354,1.7556593
21355,0.17918694
21356,-3.3438835
21357,30.830755
21358,161.03288
21359,274.49234
21360,410.85904
21361,278.45874
21362,384.94894
21363,444.24744
21364,373.58984
21365,216.97162
21366,183.86845
21367,57.638012
21368,60.33541
21369,8.394588
21370,4.8427052
21371,6.057514
21372,0.06905161
21373,0.84597397
21374,8.957233
21375,6.144345
21376,13.231856
21377,-31.68466
21378,-18.088312
21379,-26.744202
21380,-35.555336
21381,29.852644
21382,209.33868
21383,403.14548
21384,556.3209
21385,609.28235
21386,598.7619
21387,643.3551
21388,398.10663
21389,423.2588
21390,353.6637
21391,246.43997
21392,53.81504
21393,-3.3180506
21394,-10.061184
21395,-11.528443
21396,-10.8485365
21397,-17.376019
21398,-1.3370154
21399,-0.0020141974
21400,6.3631344
21401,-2.3686125
21402,1.8864173
21403,5.575366
21404,-11.123743
21405,13.095527
21406,188.32552
21407,356.49356
21408,456.08807
21409,635.76764
21410,633.70416
21411,620.41785
21412,510.9077
21413,402.89743
21414,273.3051
21415,214.48529
21416,51.308327
21417,3.1911252
21418,-11.470158
21419,-16.242064
21420,-33.425713
21421,-16.53487
21422,-6.0628633
21423,-9.284763
21424,-9.919498
21425,-12.19603
21426,-12.19603
21427,-10.498369
21428,-15.060406
21429,44.623886
21430,181.7266
21431,312.13434
21432,434.8604
21433,583.469
21434,661.8136
21435,695.2251
21436,539.1959
21437,433.90463
21438,294.40585
21439,204.78372
21440,47.829845
21441,-3.3135424
21442,0.52832514
21443,-3.1292787
21444,2.6063166
21445,-17.935148
21446,-1.8927277
21447,-2.612186
21448,-23.012201
21449,-8.397424
21450,-13.646181
21451,4.1045012
21452,-1.6323445
21453,39.655727
21454,196.001
21455,351.1069
21456,506.98926
21457,559.3457
21458,455.2784
21459,715.91
21460,609.8628
21461,475.82236
21462,311.9546
21463,189.25218
21464,50.643894
21465,-1.1974217
21466,-13.083142
21467,13.252011
21468,13.16637
21469,16.86645
21470,-4.2892127
21471,2.5728993
21472,-4.019833
21473,12.84532
21474,-3.3528426
21475,3.0438278
21476,6.418134
21477,35.22286
21478,192.7004
21479,343.72873
21480,466.4055
21481,460.59717
21482,455.92615
21483,698.32263
21484,537.8027
21485,470.23746
21486,349.3936
21487,69.73087
21488,68.23929
21489,5.665628
21490,10.08454
21491,11.906876
21492,9.552842
21493,14.366118
21494,0.5023421
21495,9.869313
21496,5.282356
21497,-3.693126
21498,7.3939786
21499,9.253432
21500,-2.9964995
21501,62.64541
21502,195.97304
21503,425.62106
21504,194.1992
21505,103.58064
21506,100.42645
21507,71.88289
21508,181.25868
21509,61.099373
21510,68.56385
21511,35.34631
21512,52.8808
21513,-1.2872077
21514,2.516798
21515,-2.6736662
21516,-8.911855
21517,-21.97121
21518,-3.34923
21519,2.5411878
21520,-0.5249363
21521,-0.2875765
21522,9.351203
21523,-1.8050576
21524,-5.3565874
21525,26.699093
