,salinas
30073,58.241543
30074,11.992809
30075,24.553883
30076,38.334534
30077,32.28907
30078,-15.106189
30079,14.67355
30080,37.77023
30081,39.811363
30082,50.07016
30083,8.245527
30084,23.397224
30085,44.544655
30086,142.6873
30087,278.82733
30088,541.80865
30089,791.8296
30090,946.9966
30091,893.91315
30092,941.2456
30093,873.9212
30094,797.1566
30095,632.12775
30096,467.9394
30097,90.60388
30098,9.77926
30099,63.9453
30100,-10.975715
30101,64.03119
30102,63.282406
30103,32.08739
30104,55.31881
30105,37.709106
30106,-12.350017
30107,55.914577
30108,66.51267
30109,61.325764
30110,164.64082
30111,298.30603
30112,519.24347
30113,804.28687
30114,960.36945
30115,994.4825
30116,998.3298
30117,869.29865
30118,785.6988
30119,678.0414
30120,460.3471
30121,150.85345
30122,57.48856
30123,51.121002
30124,62.59277
30125,50.6271
30126,38.68486
30127,27.587511
30128,46.156796
30129,-17.03563
30130,-25.74216
30131,43.215984
30132,45.00257
30133,57.026722
30134,164.29996
30135,275.96155
30136,591.2238
30137,750.53015
30138,951.7672
30139,999.53674
30140,1007.68945
30141,940.13184
30142,746.6887
30143,699.63995
30144,478.2659
30145,137.63936
30146,95.5118
30147,86.09858
30148,50.188393
30149,67.02477
30150,21.26547
30151,56.667995
30152,24.808609
30153,-3.3137722
30154,54.80386
30155,48.79674
30156,44.131023
30157,86.135185
30158,155.1305
30159,295.74884
30160,610.4995
30161,847.0384
30162,977.49567
30163,1002.43005
30164,953.6147
30165,892.22424
30166,774.8668
30167,625.2865
30168,466.23453
30169,154.97153
30170,96.12286
30171,80.34395
30172,73.05623
30173,69.895836
30174,67.439064
30175,26.32843
30176,28.317228
30177,38.65519
30178,38.851887
30179,1.5569824
30180,37.51703
30181,63.33166
30182,161.82912
30183,282.65952
30184,561.62964
30185,814.44403
30186,951.3671
30187,912.31946
30188,984.2668
30189,892.30066
30190,835.15204
30191,664.8454
30192,481.9008
30193,89.3585
30194,84.09973
30195,68.70171
30196,26.874552
30197,58.153664
30198,40.3612
30199,23.783064
30200,14.488899
30201,55.06955
30202,23.29873
30203,9.445387
30204,12.030261
30205,20.520393
30206,94.231926
30207,261.7644
30208,534.3765
30209,780.87866
30210,925.2316
30211,972.6283
30212,964.5322
30213,755.0748
30214,756.1001
30215,567.4811
30216,393.95383
30217,160.85158
30218,104.25194
30219,68.65649
30220,69.0042
30221,70.31868
30222,82.95681
30223,14.583621
30224,38.298885
30225,14.46072
30226,46.93007
30227,44.469482
30228,46.4694
30229,73.545074
30230,111.63379
30231,282.4472
30232,496.1779
30233,768.1726
30234,941.9065
30235,979.7549
30236,981.6397
30237,814.7843
30238,738.41223
30239,612.79504
30240,416.4612
30241,71.96325
30242,88.47279
30243,34.073883
30244,68.2692
30245,78.95797
30246,66.101456
30247,44.330948
30248,35.149536
30249,36.297413
30250,47.027515
30251,47.946537
30252,51.074757
30253,67.98442
30254,165.86531
30255,301.73703
30256,498.28632
30257,795.4473
30258,923.44745
30259,988.32855
30260,1012.96466
30261,884.66534
30262,744.42206
30263,709.84454
30264,460.65964
30265,134.36293
30266,119.43966
30267,38.846012
30268,63.645985
30269,83.86753
30270,53.52763
30271,156.35358
30272,66.19955
30273,172.96246
30274,69.78327
30275,86.70824
30276,53.39972
30277,183.95937
30278,219.2057
30279,309.24963
30280,508.6572
30281,851.7024
30282,1119.3833
30283,886.3435
30284,974.17114
30285,898.7035
30286,835.5571
30287,612.97955
30288,395.37982
30289,118.32856
30290,46.116795
30291,29.232407
30292,95.772995
30293,74.44327
30294,113.67924
30295,53.08665
30296,61.405266
30297,138.09616
30298,78.5494
30299,183.89389
30300,182.6189
30301,61.65737
30302,276.97482
30303,291.51895
30304,592.5108
30305,830.2643
30306,966.43695
30307,943.1215
30308,943.1984
30309,785.73175
30310,625.1847
30311,567.9187
30312,394.51547
30313,164.47284
30314,36.135384
30315,-16.363224
30316,-45.81321
30317,-41.506977
30318,19.905096
30319,1.3303777
30320,71.01614
30321,66.06885
30322,116.83931
30323,129.6211
30324,126.06472
30325,150.85216
30326,178.24866
30327,339.05072
30328,599.9293
30329,833.6403
30330,994.8235
30331,764.5578
30332,1042.1436
30333,959.12256
30334,841.0796
30335,740.547
30336,502.69574
30337,126.41802
30338,65.11138
30339,61.563076
30340,60.08788
30341,56.153423
30342,64.37882
30343,58.81394
30344,7.1497893
30345,32.552307
30346,18.349125
30347,38.90268
30348,25.639015
30349,41.531437
30350,118.0118
30351,265.39993
30352,554.8114
30353,782.56586
30354,969.84
30355,1000.63184
30356,1047.8391
30357,907.0924
30358,792.50616
30359,742.28784
30360,498.1912
30361,105.64489
30362,34.938812
30363,35.500042
30364,39.430458
30365,-3.0966074
30366,25.622242
30367,23.945518
30368,39.24384
30369,23.933405
30370,35.930805
30371,77.93203
30372,46.344166
30373,40.935825
30374,132.70387
30375,283.04
30376,523.2912
30377,758.4323
30378,941.09674
30379,980.6126
30380,1028.0052
30381,873.0264
30382,831.789
30383,672.77606
30384,432.8997
30385,133.28261
30386,52.37586
30387,-12.4601755
30388,19.496546
30389,16.703926
30390,43.328495
30391,29.936853
30392,18.44671
30393,14.86528
30394,59.599865
30395,30.717125
30396,31.267387
30397,34.647892
30398,140.42706
30399,258.4369
30400,568.7628
30401,781.616
30402,966.4293
30403,975.4159
30404,941.77203
30405,842.6325
30406,773.6274
30407,632.7069
30408,485.44366
30409,125.67291
30410,-39.352093
30411,1.0313375
30412,29.715988
30413,33.75493
30414,47.053253
30415,41.366817
30416,15.565882
30417,15.565882
30418,39.53686
30419,11.960516
30420,34.85718
30421,60.324
30422,133.91093
30423,265.8112
30424,477.5965
30425,782.9288
30426,894.1635
30427,948.3594
30428,913.7776
30429,829.0733
30430,738.3612
30431,654.76263
30432,443.1656
30433,65.14515
30434,14.1704
30435,39.147285
30436,39.7806
30437,26.442797
30438,31.751652
30439,14.347917
30440,-3.4789925
30441,7.0588512
30442,25.295574
30443,8.206123
30444,10.204315
30445,53.331448
30446,131.54718
30447,270.7144
30448,595.81146
30449,754.10864
30450,903.23535
30451,977.5836
30452,1023.6324
30453,839.0636
30454,688.95593
30455,581.09955
30456,436.51602
30457,142.05598
30458,69.615326
30459,59.8749
30460,33.16746
30461,40.497772
30462,51.911255
30463,18.113913
30464,7.9103928
30465,28.232891
30466,54.334896
30467,19.265308
30468,21.263498
30469,73.07396
30470,147.63599
30471,239.64252
30472,542.06116
30473,746.0521
30474,905.8986
30475,936.27563
30476,978.45624
30477,879.92975
30478,743.39795
30479,635.5445
30480,409.00864
30481,97.9212
30482,46.56043
30483,34.628315
30484,28.797985
30485,27.099726
30486,-28.637014
30487,48.95876
30488,20.056553
30489,33.323025
30490,44.863926
30491,26.741486
30492,26.916801
30493,27.004955
30494,139.87177
30495,231.29832
30496,552.1746
30497,788.5575
30498,917.07764
30499,921.76117
30500,1006.1644
30501,829.10693
30502,793.9907
30503,681.473
30504,428.05637
30505,121.7841
30506,57.872013
30507,19.77263
30508,-0.08321321
30509,20.10404
30510,0.4847765
30511,32.0301
30512,20.501312
30513,0.19849205
30514,11.287743
30515,32.029026
30516,29.23447
30517,45.793026
30518,152.2467
30519,237.82664
30520,487.58618
30521,802.7738
30522,949.87
30523,947.8749
30524,991.9655
30525,828.5888
30526,804.0584
30527,572.67194
30528,348.33322
30529,154.5436
30530,71.66039
30531,30.667374
30532,42.441357
30533,48.23544
30534,39.7806
30535,13.222942
30536,22.817852
30537,28.105755
30538,24.680725
30539,29.386326
30540,8.510447
30541,49.455776
30542,109.696396
30543,236.89705
30544,532.11115
30545,748.619
30546,865.77625
30547,893.43274
30548,976.1831
30549,796.22577
30550,713.5063
30551,610.813
30552,420.81802
30553,97.8433
30554,41.61557
30555,39.994488
30556,45.399605
30557,49.15268
30558,41.11186
30559,7.39295
30560,-5.8565564
30561,-5.311841
30562,34.04974
30563,34.04974
30564,-28.74321
30565,24.86195
30566,109.54056
30567,204.25993
30568,492.0247
30569,718.30194
30570,892.8129
30571,911.38446
30572,976.1831
30573,784.94055
30574,665.49536
30575,620.5231
30576,417.64883
30577,85.63678
30578,30.462933
30579,38.069603
30580,41.93166
30581,7.8913565
30582,22.44558
30583,28.159138
30584,30.460941
30585,37.78599
30586,28.576351
30587,18.777674
30588,45.1768
30589,31.035519
30590,145.27728
30591,287.51492
30592,536.3683
30593,740.8347
30594,851.5191
30595,899.0036
30596,966.401
30597,852.8398
30598,746.4448
30599,600.38477
30600,380.27335
30601,74.67091
30602,15.668708
30603,33.0585
30604,3.6789668
30605,-49.465202
30606,33.476826
30607,-8.824625
30608,0.3359213
30609,17.81438
30610,16.44298
30611,33.03722
30612,17.615177
30613,3.7367096
30614,120.755875
30615,213.0473
30616,418.9147
30617,689.1381
30618,938.3805
30619,857.05786
30620,915.31647
30621,883.51416
30622,742.8022
30623,625.4617
30624,453.64954
30625,92.17904
30626,3.6087148
30627,34.85397
30628,18.508678
30629,29.125217
30630,29.760166
30631,-24.073679
30632,61.512478
30633,-7.1312246
30634,-17.15234
30635,27.355087
30636,22.040577
30637,11.004452
30638,81.85824
30639,198.89928
30640,567.7395
30641,776.4735
30642,923.3318
30643,964.7685
30644,876.52026
30645,825.5579
30646,784.28625
30647,614.73364
30648,489.13196
30649,107.0078
30650,66.42012
30651,5.9324665
30652,0.87134814
30653,28.083735
30654,23.089384
30655,17.59342
30656,43.34428
30657,18.188463
30658,0.13542423
30659,70.018684
30660,27.911222
30661,32.526443
30662,44.838554
30663,235.66069
30664,549.9314
30665,721.3435
30666,902.73615
30667,932.33954
30668,913.2258
30669,792.26917
30670,774.36414
30671,604.8497
30672,486.4315
30673,148.62695
30674,80.65749
30675,64.63309
30676,34.168724
30677,49.88228
30678,32.091198
30679,1.5336453
30680,38.146645
30681,90.253685
30682,20.890165
30683,-23.496197
30684,66.73828
30685,-6.153918
30686,23.39243
30687,224.96
30688,450.02783
30689,639.864
30690,859.55475
30691,910.79016
30692,874.8726
30693,781.2304
30694,748.0897
30695,607.2711
30696,378.93756
30697,108.50594
30698,35.112724
30699,29.553642
30700,53.007217
30701,24.392876
30702,38.79088
30703,-40.57128
30704,54.999344
30705,-34.316853
30706,-15.520843
30707,-23.496197
30708,-4.4428186
30709,11.373246
30710,35.85184
30711,207.15303
30712,454.5893
30713,641.2931
30714,797.1188
30715,827.29816
30716,881.154
30717,798.32184
30718,722.6648
30719,609.46936
30720,450.3923
30721,104.43523
30722,77.01096
30723,32.79481
30724,31.899992
30725,19.603065
30726,27.634045
30727,-31.686026
30728,-2.671665
30729,-25.938412
30730,3.4584904
30731,-10.939503
30732,-2.9946012
30733,20.999334
30734,46.474056
30735,204.33934
30736,491.1488
30737,708.40314
30738,809.2659
30739,882.9496
30740,883.1821
30741,783.0218
30742,756.425
30743,651.441
30744,485.29214
30745,106.87036
30746,44.526207
30747,57.260708
30748,56.791496
30749,47.942356
30750,32.268505
30751,-33.159237
30752,16.035341
30753,-21.483942
30754,-1.2409033
30755,23.444576
30756,-6.4984827
30757,19.316164
30758,68.53754
30759,199.01628
30760,523.1757
30761,704.70483
30762,830.7058
30763,910.79016
30764,920.4434
30765,798.5402
30766,748.0194
30767,619.1242
30768,429.6597
30769,144.96445
30770,76.20693
30771,34.71345
30772,24.16456
30773,55.895473
30774,-19.916227
30775,-23.02629
30776,28.039896
30777,-20.558397
30778,30.011393
30779,15.612887
30780,64.98186
30781,7.0247445
30782,29.18374
30783,373.9458
30784,476.08002
30785,675.0864
30786,862.7396
30787,858.6986
30788,960.87256
30789,857.32007
30790,768.64966
30791,554.99506
30792,426.25555
30793,138.49622
30794,72.40362
30795,39.93439
30796,34.77363
30797,6.219392
30798,4.585718
30799,-39.355198
30800,-33.48104
30801,-45.061592
30802,-47.872715
30803,-46.787746
30804,-27.771479
30805,-5.6697497
30806,60.592213
30807,312.35886
30808,481.93826
30809,695.3154
30810,884.5863
30811,935.69574
30812,922.0082
30813,859.5979
30814,800.0877
30815,666.35175
30816,457.9437
30817,132.19904
30818,74.87674
30819,68.116585
30820,24.140642
30821,10.468054
30822,-36.876003
30823,-62.143402
30824,-72.95151
30825,-69.27706
30826,-17.3977
30827,28.81183
30828,0.6392213
30829,-22.895504
30830,34.985798
30831,401.9617
30832,518.47894
30833,694.1832
30834,869.5392
30835,898.9085
30836,960.8367
30837,889.5117
30838,809.8066
30839,607.0697
30840,438.36533
30841,128.50641
30842,39.20875
30843,7.749006
30844,24.6075
30845,25.13455
30846,7.849445
30847,-64.69244
30848,-37.582718
30849,23.721056
30850,31.021784
30851,12.44514
30852,-13.377999
30853,38.637707
30854,111.87118
30855,251.99834
30856,494.30853
30857,672.09814
30858,783.3985
30859,859.1394
30860,868.0169
30861,777.8674
30862,745.5644
30863,611.48804
30864,478.25153
30865,130.09616
30866,20.779835
30867,-36.557346
30868,19.260965
30869,-0.49064255
30870,27.69678
30871,27.88635
30872,29.646078
30873,50.9437
30874,55.365936
30875,8.231732
30876,14.49121
30877,10.275085
30878,45.452415
30879,260.4593
30880,477.76398
30881,653.5733
30882,792.4373
30883,874.0199
30884,878.5683
30885,749.25085
30886,710.69727
30887,593.3327
30888,391.884
30889,110.96514
30890,75.143776
30891,42.176464
30892,54.90857
30893,83.68601
30894,60.14575
30895,-3.230969
30896,11.565597
30897,23.435337
30898,37.914402
30899,24.692795
30900,3.7131405
30901,18.43453
30902,68.951035
30903,246.06453
30904,442.48575
30905,676.4674
30906,903.6752
30907,949.4966
30908,913.3414
30909,799.31836
30910,720.65356
30911,588.2598
30912,395.20355
30913,137.48853
30914,68.22909
30915,16.909262
30916,46.65735
30917,36.820522
30918,45.438694
30919,-35.950863
30920,-13.929022
30921,0.8324448
30922,11.172561
30923,20.215782
30924,28.343153
30925,11.672748
30926,81.67591
30927,236.67702
30928,435.24728
30929,681.9014
30930,882.0036
30931,931.19324
30932,953.6934
30933,832.3402
30934,765.17377
30935,580.11285
30936,407.82062
30937,102.01397
30938,75.143776
30939,46.38392
30940,37.643826
30941,53.907894
30942,39.49725
30943,15.935117
30944,41.830357
30945,38.09466
30946,31.260836
30947,-10.666238
30948,25.938078
30949,46.8565
30950,40.929066
30951,208.63054
30952,410.51254
30953,635.22174
30954,826.3843
30955,897.19574
30956,910.02356
30957,812.8188
30958,734.71277
30959,616.07764
30960,401.49084
30961,108.21154
30962,42.158367
30963,31.410086
30964,46.55159
30965,46.80766
30966,32.788124
30967,11.391564
30968,20.426981
30969,-4.378677
30970,23.815357
30971,11.343482
30972,20.631578
30973,20.356272
30974,89.97852
30975,241.14806
30976,487.9453
30977,723.2527
30978,886.8459
30979,956.0384
30980,921.86426
30981,879.36774
30982,725.72375
30983,599.67584
30984,461.36502
30985,90.319664
30986,76.25547
30987,109.2827
30988,61.12206
30989,54.39623
30990,3.2123559
30991,32.176197
30992,22.219662
30993,15.465537
30994,30.868853
30995,6.7146506
30996,15.470933
30997,48.758526
30998,64.733955
30999,225.20482
31000,486.32217
31001,663.38715
31002,896.4254
31003,854.20935
31004,913.3799
31005,785.2964
31006,682.0844
31007,607.2711
31008,449.15298
31009,97.779106
31010,61.362473
31011,42.176464
31012,39.419006
31013,0.33217573
31014,43.961983
31015,26.385002
31016,28.00329
31017,17.139177
31018,5.5670276
31019,16.801785
31020,25.294975
31021,38.570763
31022,45.713715
31023,230.02803
31024,544.4863
31025,678.01337
31026,903.9243
31027,936.36
31028,860.44495
31029,844.78156
31030,774.30255
31031,630.1965
31032,462.7668
31033,91.74858
31034,63.07307
31035,29.074903
31036,45.41421
31037,47.12933
31038,42.12085
31039,44.702568
31040,52.3863
31041,33.841724
31042,87.6025
31043,86.92647
31044,96.82257
