,cabildo
4691,68.6856
4692,53.30047
4693,65.2569
4694,8.127851
4695,89.59599
4696,-13.44944
4697,-12.86844
4698,19.7202
4699,69.44976
4700,24.607553
4701,67.42155
4702,249.34018
4703,547.24524
4704,761.1278
4705,896.9331
4706,989.05414
4707,948.8776
4708,827.60657
4709,779.6065
4710,627.2345
4711,528.8434
4712,202.97636
4713,89.08806
4714,74.42961
4715,72.72898
4716,52.43092
4717,35.34104
4718,1.6197603
4719,16.635372
4720,1.1794139
4721,18.875431
4722,17.297327
4723,22.462307
4724,29.36031
4725,44.870987
4726,239.51141
4727,565.0795
4728,735.3373
4729,964.708
4730,1069.7968
4731,1033.9767
4732,886.9617
4733,842.4058
4734,705.54846
4735,476.02176
4736,153.75613
4737,77.27499
4738,36.356785
4739,39.54836
4740,32.282307
4741,15.141277
4742,-48.80994
4743,-11.757464
4744,-15.187892
4745,19.605484
4746,34.51864
4747,22.983456
4748,20.307034
4749,47.30877
4750,311.9538
4751,605.6786
4752,743.38074
4753,942.08936
4754,1027.6824
4755,951.5561
4756,903.4669
4757,770.61163
4758,670.6388
4759,507.27325
4760,85.92056
4761,92.56228
4762,58.038292
4763,70.42793
4764,28.927828
4765,14.572533
4766,3.524673
4767,4.6918125
4768,-0.6836715
4769,0.35368443
4770,0.5741385
4771,-2.821563
4772,31.125935
4773,64.04023
4774,279.54367
4775,569.2207
4776,825.45825
4777,943.1611
4778,1015.81104
4779,996.2019
4780,930.98395
4781,754.73254
4782,692.9058
4783,463.31253
4784,32.515457
4785,-6.5066447
4786,52.918842
4787,24.886591
4788,56.321644
4789,57.25267
4790,-14.14406
4791,-3.1227334
4792,33.949223
4793,38.83439
4794,0.072355844
4795,24.65014
4796,19.221453
4797,54.48657
4798,255.1936
4799,504.77863
4800,753.8185
4801,937.8403
4802,998.1662
4803,1002.822
4804,910.5284
4805,810.09595
4806,708.5477
4807,477.5154
4808,94.44475
4809,46.651123
4810,44.158657
4811,15.72644
4812,43.682343
4813,38.021854
4814,-1.4401196
4815,7.304546
4816,1.1585331
4817,33.978504
4818,18.537706
4819,2.576159
4820,19.950466
4821,78.47675
4822,273.09595
4823,633.35974
4824,760.1609
4825,912.99634
4826,842.26074
4827,971.56323
4828,940.7319
4829,806.3616
4830,648.7923
4831,357.13336
4832,169.67921
4833,82.4897
4834,70.05361
4835,80.179855
4836,43.85445
4837,21.713352
4838,0.6705381
4839,18.078882
4840,14.142268
4841,17.820814
4842,32.22684
4843,47.36705
4844,52.34534
4845,76.626335
4846,221.20193
4847,535.2793
4848,799.47217
4849,918.4874
4850,1017.4338
4851,934.783
4852,939.6737
4853,861.8473
4854,633.28455
4855,480.5838
4856,156.4362
4857,99.64061
4858,53.992355
4859,74.20506
4860,49.315857
4861,66.92641
4862,13.567103
4863,6.7784476
4864,29.628315
4865,16.043365
4866,15.531369
4867,28.53648
4868,55.4594
4869,111.84534
4870,205.72119
4871,538.5538
4872,742.1305
4873,894.7213
4874,965.85614
4875,875.33075
4876,868.27856
4877,837.50006
4878,696.94604
4879,494.67313
4880,75.719086
4881,56.41565
4882,54.91351
4883,69.84921
4884,28.869287
4885,44.75596
4886,48.332233
4887,31.674932
4888,17.593302
4889,34.07722
4890,27.531874
4891,35.974194
4892,44.469273
4893,71.78115
4894,276.85623
4895,557.9663
4896,813.93494
4897,968.9402
4898,987.2564
4899,980.2106
4900,917.3429
4901,792.73425
4902,615.0501
4903,434.0642
4904,60.679375
4905,60.199203
4906,51.266884
4907,78.107605
4908,44.039097
4909,66.57116
4910,5.5329204
4911,26.717964
4912,26.798113
4913,3.4839983
4914,18.503035
4915,0.39346084
4916,30.358492
4917,65.57295
4918,270.4311
4919,559.14014
4920,768.65906
4921,950.5993
4922,995.0329
4923,981.60266
4924,924.9408
4925,805.8675
4926,676.4104
4927,518.0604
4928,148.19012
4929,71.08723
4930,72.67168
4931,74.54949
4932,38.943314
4933,20.75356
4934,-13.866736
4935,4.199804
4936,-6.68904
4937,12.620461
4938,18.697237
4939,21.70808
4940,10.437298
4941,67.248436
4942,214.8209
4943,525.96783
4944,700.8957
4945,934.9144
4946,1035.1685
4947,993.2407
4948,939.6214
4949,864.23047
4950,659.97314
4951,496.82095
4952,121.277405
4953,107.54073
4954,50.052464
4955,33.432884
4956,60.651833
4957,34.06634
4958,25.549898
4959,26.075209
4960,14.286576
4961,-9.225946
4962,6.2986107
4963,14.622028
4964,14.73517
4965,52.021107
4966,229.00444
4967,574.0669
4968,681.7927
4969,879.9744
4970,935.0259
4971,1005.5112
4972,814.6987
4973,854.495
4974,735.52716
4975,521.4325
4976,150.63861
4977,90.10496
4978,73.8097
4979,50.59933
4980,56.64397
4981,12.285101
4982,17.957636
4983,30.015184
4984,2.852038
4985,51.740913
4986,27.135986
4987,45.856716
4988,51.01822
4989,113.2782
4990,591.26337
4991,681.0242
4992,919.5538
4993,858.0679
4994,640.8682
4995,499.37378
4996,177.50995
4997,36.42331
4998,23.650934
4999,41.39732
5000,42.129143
5001,65.83517
5002,40.019974
5003,39.179726
5004,25.160635
5005,31.470892
5006,-3.162303
5007,45.179157
5008,21.919584
5009,827.2617
5010,747.7449
5011,483.00485
5012,89.714066
5013,61.8119
5014,72.871765
5015,66.579506
5016,57.986458
5017,14.261634
5018,-0.35600618
5019,-1.4255518
5020,0.5126617
5021,37.561417
5022,25.95137
5023,11.585519
5024,74.99109
5025,752.43665
5026,884.22205
5027,951.6502
5028,1035.3567
5029,862.2695
5030,864.9145
5031,733.6157
5032,487.8758
5033,160.50597
5034,93.35449
5035,66.507324
5036,63.955696
5037,69.72636
5038,2.5693402
5039,9.409758
5040,45.215324
5041,18.498945
5042,32.825714
5043,31.778769
5044,48.720654
5045,30.128847
5046,73.48304
5047,203.968
5048,514.4669
5049,773.6345
5050,949.8886
5051,1057.0245
5052,932.50366
5053,895.1613
5054,859.64014
5055,770.2916
5056,515.0365
5057,112.29218
5058,142.65247
5059,122.61826
5060,37.42688
5061,75.59122
5062,36.05488
5063,94.36363
5064,82.036575
5065,14.1263
5066,3.409319
5067,5.442596
5068,-1.1061306
5069,41.575012
5070,603.2276
5071,717.28296
5072,855.19794
5073,856.2505
5074,795.0432
5075,688.8303
5076,135.48296
5077,117.21496
5078,75.75832
5079,47.71213
5080,37.088486
5081,77.826004
5082,48.911366
5083,57.699802
5084,64.93048
5085,63.3922
5086,3.5937812
5087,45.474033
5088,54.564907
5089,822.2239
5090,956.3994
5091,912.45856
5092,759.439
5093,678.37335
5094,522.7576
5095,86.07729
5096,54.19037
5097,69.04029
5098,75.97115
5099,30.522242
5100,22.375916
5101,24.717873
5102,59.72975
5103,33.148792
5104,35.82808
5105,38.56511
5106,106.76205
5107,294.85324
5108,954.372
5109,514.0604
5110,163.46349
5111,112.26024
5112,69.83447
5113,50.967182
5114,48.99882
5115,70.65672
5116,26.72673
5117,10.643769
5118,30.150433
5119,0.5042807
5120,22.47474
5121,26.198494
5122,46.4829
5123,666.0081
5124,941.30334
5125,997.5088
5126,727.5849
5127,56.199406
5128,92.14823
5129,48.993652
5130,67.769196
5131,36.09996
5132,1.7323638
5133,2.648724
5134,17.628862
5135,27.679493
5136,15.225836
5137,30.770266
5138,792.8479
5139,952.9988
5140,969.1729
5141,992.6891
5142,873.529
5143,839.014
5144,619.50665
5145,460.2449
5146,133.4356
5147,98.81199
5148,54.881374
5149,67.26377
5150,25.696259
5151,25.966558
5152,-13.113427
5153,-8.331217
5154,0.38665605
5155,-2.247712
5156,34.631695
5157,19.518486
5158,14.873772
5159,81.36794
5160,233.58495
5161,564.01746
5162,782.46625
5163,882.4508
5164,966.83777
5165,1008.8328
5166,896.0373
5167,821.2365
5168,695.79785
5169,487.069
5170,143.60463
5171,94.41112
5172,43.528976
5173,27.898504
5174,70.19397
5175,59.164597
5176,6.409133
5177,13.909905
5178,-6.2433143
5179,11.050173
5180,-16.368132
5181,-17.987808
5182,0.6438898
5183,59.579357
5184,240.5719
5185,586.38226
5186,765.6464
5187,957.3945
5188,1013.56366
5189,1001.6635
5190,860.6411
5191,783.6216
5192,667.05896
5193,472.35324
5194,131.2142
5195,110.787796
5196,33.85484
5197,66.87827
5198,76.82241
5199,60.297184
5200,21.565516
5201,4.9131503
5202,16.312302
5203,51.598713
5204,36.337708
5205,41.205627
5206,51.517605
5207,77.35035
5208,282.57336
5209,547.8267
5210,757.01526
5211,994.66284
5212,1002.0669
5213,1051.4816
5214,928.257
5215,868.32574
5216,753.0717
5217,517.1141
5218,148.42947
5219,78.16157
5220,-6.137641
5221,51.96694
5222,61.35338
5223,34.649414
5224,3.1600695
5225,6.7588577
5226,55.398933
5227,27.543638
5228,39.70811
5229,34.548992
5230,-3.6355507
5231,109.87877
5232,292.3137
5233,605.1781
5234,756.8225
5235,939.21326
5236,715.61035
5237,952.295
5238,899.70764
5239,789.59607
5240,680.5403
5241,433.99008
5242,74.57212
5243,75.44326
5244,74.90762
5245,85.03218
5246,95.885895
5247,69.37095
5248,13.551133
5249,28.811632
5250,5.646699
5251,2.850862
5252,-38.27115
5253,1.4605982
5254,-21.598553
5255,115.55249
5256,322.37848
5257,591.8941
5258,814.2072
5259,960.21234
5260,973.3516
5261,1000.2518
5262,906.39154
5263,751.9557
5264,650.10724
5265,484.05936
5266,167.46362
5267,73.83051
5268,59.125736
5269,60.168835
5270,75.41447
5271,77.19744
5272,19.55243
5273,3.5807319
5274,17.032417
5275,-6.2393036
5276,-29.912912
5277,-2.7509794
5278,-9.032631
5279,61.752804
5280,330.42795
5281,636.78217
5282,780.84784
5283,906.8093
5284,895.25903
5285,974.9514
5286,872.0859
5287,778.66223
5288,704.22003
5289,481.49094
5290,152.68898
5291,75.435875
5292,38.25381
5293,33.718716
5294,55.115627
5295,48.996918
5296,4.191526
5297,26.184187
5298,23.919014
5299,-23.118309
5300,-2.110079
5301,-4.0573993
5302,31.803684
5303,87.9841
5304,256.27573
5305,506.81992
5306,768.00323
5307,840.39825
5308,872.6342
5309,950.2287
5310,879.7444
5311,865.1922
5312,695.40454
5313,516.6239
5314,192.5386
5315,119.18101
5316,43.14589
5317,50.081154
5318,37.905308
5319,-0.23925202
5320,10.000075
5321,-7.277099
5322,18.494389
5323,40.41806
5324,20.796743
5325,15.061568
5326,40.28545
5327,43.02634
5328,240.34839
5329,501.1248
5330,1037.3201
5331,1078.3419
5332,760.3358
5333,855.6541
5334,688.56555
5335,490.25
5336,192.08238
5337,113.79911
5338,152.89616
5339,81.82131
5340,-12.568545
5341,28.015665
5342,136.79129
5343,105.59551
5344,-0.739766
5345,24.517328
5346,-31.14784
5347,-51.475628
5348,2.4126358
5349,25.887138
5350,328.4613
5351,575.2417
5352,715.9498
5353,928.49225
5354,980.70374
5355,990.68054
5356,868.8867
5357,828.641
5358,733.9806
5359,527.5783
5360,123.49028
5361,77.99742
5362,63.683662
5363,62.607277
5364,37.060574
5365,32.231964
5366,27.588226
5367,30.145363
5368,-8.049391
5369,0.56606996
5370,23.42041
5371,33.63323
5372,49.83708
5373,43.064125
5374,284.12152
5375,566.61395
5376,765.8995
5377,985.7417
5378,1029.1083
5379,1066.8873
5380,969.22516
5381,856.88635
5382,704.8238
5383,475.2678
5384,150.64084
5385,91.59723
5386,86.338165
5387,58.923607
5388,55.676815
5389,37.643032
5390,-21.233828
5391,-0.11562427
5392,9.091039
5393,-1.2834609
5394,-4.5760174
5395,11.893586
5396,12.793289
5397,45.778927
5398,183.1442
5399,557.6539
5400,710.97345
5401,820.7861
5402,914.41113
5403,708.4154
5404,523.114
5405,546.6764
5406,598.6706
5407,367.40533
5408,55.17366
5409,-27.179129
5410,56.18977
5411,-2.9101171
5412,17.880075
5413,271.90192
5414,662.74774
5415,-3.050109
5416,2.686657
5417,17.11126
5418,5.7068233
5419,43.36641
5420,212.1073
5421,539.3322
5422,723.13824
5423,716.4464
5424,376.9312
5425,-4.763149
5426,-12.177507
5427,-18.525305
5428,26.5408
5429,189.3851
5430,440.58698
5431,727.67334
5432,893.0197
5433,946.5335
5434,984.64355
5435,838.02625
5436,772.7106
5437,585.4336
5438,413.88528
5439,103.75674
5440,49.29557
5441,-65.54678
5442,42.19621
5443,-51.022404
5444,-23.274855
5445,-62.254993
5446,-24.573225
5447,-6.400275
5448,0.8228843
5449,-14.861046
5450,9.082224
5451,10.706926
5452,27.0902
5453,193.03404
5454,567.42334
5455,603.67413
5456,908.31915
5457,925.25354
5458,989.877
5459,782.34247
5460,702.241
5461,650.5517
5462,431.88333
5463,63.421844
5464,-48.890316
5465,-11.693235
5466,-12.171417
5467,-10.020457
5468,4.8547025
5469,-22.312107
5470,-7.740369
5471,-3.3406212
5472,-1.5149468
5473,-12.681967
5474,-16.792078
5475,15.091464
5476,28.800547
5477,266.86212
5478,539.8334
5479,717.8021
5480,810.71533
5481,902.21423
5482,777.04205
5483,745.57007
5484,627.0657
5485,564.2428
5486,366.6297
5487,27.36025
5488,1.8855158
5489,-6.6520696
5490,8.003949
5491,13.902859
5492,10.405404
5493,-6.060643
5494,11.604869
5495,38.156345
5496,43.20024
5497,27.989428
5498,-30.496181
5499,0.081866086
5500,38.99745
5501,245.3367
5502,573.48566
5503,753.9202
5504,885.4876
5505,956.0516
5506,897.0427
5507,866.14105
5508,781.26404
5509,617.5687
5510,492.5177
5511,95.66151
5512,68.749344
5513,32.889717
5514,-110.4142
5515,-98.39129
5516,-43.202145
5517,-15.173912
5518,-51.509193
5519,-60.89658
5520,-14.988979
5521,-31.586254
5522,-82.6613
5523,-79.34871
5524,37.774567
5525,363.4972
5526,651.1139
5527,685.66223
5528,1005.97736
5529,927.2266
5530,958.2927
5531,942.0902
5532,766.1071
5533,699.4353
5534,494.1147
5535,145.89569
5536,76.792915
5537,16.064821
5538,38.650303
5539,19.439028
5540,20.204235
5541,21.98966
5542,-39.038643
5543,50.85488
5544,-48.3732
5545,-55.177986
5546,-38.922024
5547,-35.41189
5548,-3.4721074
5549,229.92886
5550,508.8111
5551,716.1238
5552,862.4338
5553,933.4263
5554,968.6585
5555,834.72925
5556,783.2113
5557,661.83777
5558,440.26688
5559,95.6542
5560,54.134502
5561,46.47799
5562,23.233662
5563,-14.146771
5564,-3.5351088
5565,-50.0289
5566,-3.1485798
5567,-5.6663327
5568,11.54537
5569,-2.6898289
5570,-6.4588895
5571,-0.76857924
5572,84.707825
5573,307.6668
5574,550.0926
5575,739.6552
5576,905.1104
5577,917.61066
5578,998.65125
5579,875.4855
5580,712.8287
5581,630.7869
5582,512.8304
5583,101.076515
5584,73.079414
5585,58.51901
5586,-17.600643
5587,25.904293
5588,56.905323
5589,-4.603872
5590,19.134281
5591,-18.987907
5592,13.206332
5593,-18.707518
5594,-6.775062
5595,-3.2199392
5596,36.8393
5597,199.70055
5598,515.1681
5599,717.8918
5600,793.1898
5601,926.7982
5602,902.11664
5603,846.58124
5604,760.0958
5605,626.4935
5606,501.08475
5607,41.868927
5608,39.615433
5609,22.568428
5610,44.16014
5611,19.785067
5612,40.26452
5613,8.913667
5614,-21.579418
5615,12.919815
5616,-2.3087153
5617,6.3002157
5618,13.493765
5619,11.118026
5620,63.639328
5621,214.82367
5622,544.6249
5623,757.4043
5624,916.8917
5625,950.2146
5626,954.2018
5627,845.0661
5628,752.37384
5629,676.4914
5630,436.13617
5631,65.266624
5632,18.897844
5633,24.277857
5634,42.82773
5635,42.807636
5636,39.058544
5637,-5.046759
5638,-2.3514228
5639,6.295835
5640,1.4661944
5641,9.460236
5642,7.1997013
5643,40.366943
5644,62.074272
5645,218.17531
5646,577.904
5647,740.1905
5648,818.13446
5649,914.2742
5650,920.1512
5651,836.8846
5652,769.7156
5653,690.3459
5654,437.07388
5655,107.823784
5656,65.137596
5657,20.320236
5658,64.86185
5659,44.921593
5660,57.182514
5661,-6.4340725
5662,12.390233
5663,10.307448
5664,23.36738
5665,2.241559
5666,-19.105873
5667,17.904755
5668,39.25466
5669,222.29105
5670,555.00165
5671,710.1607
5672,821.46594
5673,871.70197
5674,945.5612
5675,811.36053
5676,796.8686
5677,587.80927
5678,396.19385
5679,120.98505
5680,22.125797
5681,-6.5225086
5682,7.242527
5683,-51.615677
5684,34.30838
5685,-2.3273385
5686,-4.974238
5687,-7.43819
5688,-5.430124
5689,-1.5506803
5690,-8.385552
5691,-4.0333004
5692,45.666336
5693,209.7543
5694,546.16895
5695,704.3335
5696,846.55426
5697,905.4155
5698,909.84
5699,785.063
5700,734.41675
5701,596.9362
5702,418.37018
5703,64.93405
5704,63.461243
5705,86.29812
5706,45.127426
5707,25.25208
5708,31.583609
5709,6.197037
5710,-9.808106
5711,6.6863914
5712,1.2567217
5713,-12.493492
5714,-20.748528
5715,-4.7223697
5716,36.113754
5717,267.14404
5718,530.97205
5719,711.5205
5720,838.0062
5721,979.2435
5722,928.5598
5723,909.85443
5724,735.9087
5725,619.5517
5726,420.31894
5727,132.7088
5728,64.139084
5729,79.0373
5730,-7.521365
5731,6.4661884
5732,50.92435
5733,-46.480907
5734,-4.7286725
5735,97.28316
5736,81.83439
5737,-13.822253
5738,108.40391
5739,23.721321
5740,326.00507
5741,543.57745
5742,738.04675
5743,871.5824
5744,934.634
5745,877.83734
5746,846.10895
5747,775.9265
5748,672.04944
5749,555.3206
5750,127.50642
5751,20.365124
5752,14.794425
5753,-29.53321
5754,5.0704
5755,-68.878685
5756,16.735653
5757,1.906549
5758,35.890396
5759,-38.207047
5760,53.5568
5761,17.503914
5762,-17.74993
5763,4.662039
5764,188.9175
5765,527.1406
5766,789.6459
5767,876.55707
5768,965.09283
5769,969.9129
5770,828.17065
5771,755.63336
5772,623.1442
5773,416.99814
5774,110.62704
5775,7.058099
5776,44.3018
5777,-1.6316278
5778,9.880172
5779,23.004692
5780,20.349855
5781,-27.071396
5782,1.4514481
5783,3.971133
5784,-14.389428
5785,44.38456
5786,219.35442
5787,513.477
5788,737.3586
5789,871.09076
5790,1014.68713
5791,915.00934
5792,813.1763
5793,790.5917
5794,625.352
5795,402.37387
5796,71.35553
5797,12.841791
5798,20.82791
5799,13.081677
5800,38.625786
5801,37.892
5802,20.23087
5803,-0.6979494
5804,-11.215486
5805,-9.191685
5806,-2.6203256
5807,-7.1724806
5808,36.604965
5809,6.8411264
5810,274.90082
5811,596.30066
5812,765.6329
5813,853.30304
5814,945.3727
5815,1001.52924
5816,837.309
5817,718.0756
5818,644.38617
5819,432.2869
5820,142.2426
5821,4.0129395
5822,-15.788989
5823,65.39318
5824,3.6470728
5825,-9.897199
5826,-9.133424
5827,33.799305
5828,-3.2211595
5829,12.115439
5830,86.064224
5831,-12.91875
5832,-47.820713
5833,-1.977655
5834,257.69788
5835,516.938
5836,778.63043
5837,970.40936
5838,899.86035
5839,911.0114
5840,786.68994
5841,671.4381
5842,538.1723
5843,432.85574
